Bottleneck,Cpu_0,InterArrivalTime_0,Memory_0,QueueLength_0,QueueTime_0,ResponseTime_0,ServiceTime_0,Throughput_0,time,BrokerId_0,Timestamp_0,Throughput_1,Memory_1,ServiceTime_1,InterArrivalTime_1,BrokerId_1,Timestamp_1,Cpu_1,QueueLength_1,QueueTime_1,ResponseTime_1
False,0.060656480448890715,0.000000,14651392,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:28,,,,,,,,,,,,
False,0.06006883350102469,0.000000,14659584,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:29,,,,,,,,,,,,
False,0.05949869523788046,0.000000,14663680,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:30,,,,,,,,,,,,
False,0.05894106571863379,0.000000,14680064,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:31,,,,,,,,,,,,
False,0.05839249966597622,0.000000,14692352,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:32,,,,,,,,,,,,
False,0.05784773182121029,0.000000,14696448,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:33,,,,,,,,,,,,
False,0.057320877419236686,0.000000,14696448,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:34,,,,,,,,,,,,
False,0.05679561475188106,0.000000,14700544,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:35,,,,,,,,,,,,
False,0.05628823524728584,0.000000,14708736,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:36,,,,,,,,,,,,
False,0.05578196577828701,0.000000,14716928,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:37,,,,,,,,,,,,
False,0.05529226362590475,0.000000,14716928,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:38,,,,,,,,,,,,
False,0.05480884539979179,0.000000,14729216,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:39,,,,,,,,,,,,
False,0.05432796666408845,0.000000,14741504,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:40,,,,,,,,,,,,
False,0.053862746203801264,0.000000,14745600,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:41,,,,,,,,,,,,
False,0.053398589953074435,0.000000,14749696,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:42,,,,,,,,,,,,
False,0.05294925929836076,0.000000,14753792,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:43,,,,,,,,,,,,
False,0.05250048314094615,0.000000,14757888,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:44,,,,,,,,,,,,
False,0.05206496928108083,0.000000,14761984,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:45,,,,,,,,,,,,
False,0.051637356545743404,0.000000,14774272,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:46,,,,,,,,,,,,
False,0.05120980249681954,0.000000,14778368,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:47,,,,,,,,,,,,
False,0.05079760959876052,0.000000,14778368,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:48,,,,,,,,,,,,
False,0.05038426153610164,0.000000,14786560,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:49,,,,,,,,,,,,
False,0.04998426711203347,0.000000,14794752,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:50,,,,,,,,,,,,
False,0.0495845797561206,0.000000,14807040,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:51,,,,,,,,,,,,
False,0.04919737497542728,0.000000,14807040,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:52,,,,,,,,,,,,
False,0.04881469710651101,0.000000,14815232,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:53,,,,,,,,,,,,
False,0.0484342180937494,0.000000,14819328,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:54,,,,,,,,,,,,
False,0.04806425082627523,0.000000,14819328,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:55,,,,,,,,,,,,
False,0.04769498213692044,0.000000,14827520,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:56,,,,,,,,,,,,
False,0.04733571571642683,0.000000,14831616,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:57,,,,,,,,,,,,
False,0.04697718617293466,0.000000,14835712,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:58,,,,,,,,,,,,
False,0.0466295116152681,0.000000,14835712,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:25:59,,,,,,,,,,,,
False,0.06942237029049914,0.000000,14811136,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:00,,,,,,,,,,,,
False,0.06891588923338118,0.000000,14827520,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:01,,,,,,,,,,,,
False,0.0684089005071371,0.000000,14827520,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:02,,,,,,,,,,,,
False,0.06791545933173505,0.000000,14831616,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:03,,,,,,,,,,,,
False,0.06742306698493067,0.000000,14839808,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:04,,,,,,,,,,,,
False,0.0669445119312565,0.000000,14843904,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:05,,,,,,,,,,,,
False,0.06647301061440394,0.000000,14852096,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:06,,,,,,,,,,,,
False,0.06600019925935358,0.000000,14856192,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:07,,,,,,,,,,,,
False,0.06554116644474521,0.000000,14864384,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:08,,,,,,,,,,,,
False,0.06508911196187683,0.000000,14868480,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:09,,,,,,,,,,,,
False,0.0646363963430383,0.000000,14872576,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:10,,,,,,,,,,,,
False,0.06419586274817722,0.000000,14880768,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:11,,,,,,,,,,,,
False,0.06375565482820679,0.000000,14884864,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:12,,,,,,,,,,,,
False,0.06332714073604696,0.000000,14888960,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:13,,,,,,,,,,,,
False,0.06290566268253847,0.000000,14893056,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:14,,,,,,,,,,,,
False,0.06248328901097612,0.000000,14897152,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:15,,,,,,,,,,,,
False,0.06207256829472253,0.000000,14901248,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:16,,,,,,,,,,,,
False,0.061660803615446985,0.000000,14909440,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:17,,,,,,,,,,,,
False,0.0612609646843111,0.000000,14913536,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:18,,,,,,,,,,,,
False,0.06086039443868972,0.000000,14917632,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:19,,,,,,,,,,,,
False,0.060470491071821286,0.000000,14917632,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:20,,,,,,,,,,,,
False,0.06007977463610635,0.000000,14929920,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:21,,,,,,,,,,,,
False,0.05969995562640803,0.000000,14938112,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:22,,,,,,,,,,,,
False,0.05931895053008898,0.000000,14942208,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:23,,,,,,,,,,,,
False,0.05894890328932592,0.000000,14958592,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:24,,,,,,,,,,,,
False,0.05857797615919109,0.000000,14966784,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:25,,,,,,,,,,,,
False,0.058217023167648485,0.000000,14979072,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:26,,,,,,,,,,,,
False,0.05785561797348071,0.000000,14979072,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:27,,,,,,,,,,,,
False,0.057502868508361095,0.000000,14983168,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:28,,,,,,,,,,,,
False,0.057150583605666175,0.000000,14987264,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:29,,,,,,,,,,,,
False,0.05680675488122494,0.000000,14987264,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:30,,,,,,,,,,,,
False,0.05646188967140183,0.000000,14995456,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:31,,,,,,,,,,,,
False,0.056125868314104044,0.000000,14999552,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:32,,,,,,,,,,,,
False,0.05578963819888808,0.000000,15015936,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:33,,,,,,,,,,,,
False,0.05546178454985656,0.000000,15015936,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:34,,,,,,,,,,,,
False,0.05513204879893774,0.000000,15024128,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:35,,,,,,,,,,,,
False,0.05481226935143223,0.000000,15036416,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:36,,,,,,,,,,,,
False,0.054491098220562584,0.000000,15036416,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:37,,,,,,,,,,,,
False,0.054178133576994504,0.000000,15040512,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:38,,,,,,,,,,,,
False,0.053864630344700924,0.000000,15044608,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:39,,,,,,,,,,,,
False,0.0535589179121215,0.000000,15052800,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:40,,,,,,,,,,,,
False,0.05325635091357762,0.000000,15065088,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:41,,,,,,,,,,,,
False,0.05295314767963899,0.000000,15069184,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:42,,,,,,,,,,,,
False,0.052656634577818405,0.000000,15077376,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:43,,,,,,,,,,,,
False,0.0523644775441663,0.000000,15081472,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:44,,,,,,,,,,,,
False,0.052070536160157777,0.000000,15085568,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:45,,,,,,,,,,,,
False,0.05178391356669933,0.000000,15093760,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:46,,,,,,,,,,,,
False,0.051497659124878706,0.000000,15097856,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:47,,,,,,,,,,,,
False,0.05121799355213156,0.000000,15097856,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:48,,,,,,,,,,,,
False,0.05093815788311865,0.000000,15106048,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:49,,,,,,,,,,,,
False,0.05066358430464553,0.000000,15110144,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:50,,,,,,,,,,,,
False,0.05039370478292135,0.000000,15114240,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:51,,,,,,,,,,,,
False,0.05012131188574946,0.000000,15118336,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:52,,,,,,,,,,,,
False,0.049857241327872524,0.000000,15122432,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:53,,,,,,,,,,,,
False,0.049591930197143405,0.000000,15126528,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:54,,,,,,,,,,,,
False,0.049332143467641754,0.000000,15126528,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:55,,,,,,,,,,,,
False,0.04907188465427336,0.000000,15134720,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:56,,,,,,,,,,,,
False,0.04881851723611851,0.000000,15147008,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:57,,,,,,,,,,,,
False,0.04856574343626997,0.000000,15147008,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:58,,,,,,,,,,,,
False,0.088597,0.000000,119005184,0,0.000000,0.000000,0.000000,0.000000,2024-05-22 20:26:59,localhost:50002,2024-05-22 20:26:59.6610506 +0900 KST m=+193.977217601,,,,,,,,,,
False,0.0881237189108896,0.000000,119078912,0,0.000000,74.542500,74.542500,13.415166,2024-05-22 20:27:00,,,,,,,,,,,,
False,0.08767668398759029,0.000000,117370880,0,0.000000,74.542500,74.542500,13.415166,2024-05-22 20:27:01,,,,,,,,,,,,
False,0.08722905663452839,0.000000,117370880,0,0.000000,74.542500,74.542500,13.415166,2024-05-22 20:27:02,,,,,,,,,,,,
False,0.08678492940768169,0.000000,117374976,0,0.000000,74.542500,74.542500,13.415166,2024-05-22 20:27:03,,,,,,,,,,,,
False,0.0863514272503775,0.000000,117374976,0,0.000000,74.542500,74.542500,13.415166,2024-05-22 20:27:04,,,,,,,,,,,,
False,0.117252,5219.325800,118202368,0,0.000000,74.542500,74.542500,13.415166,2024-05-22 20:27:05,localhost:50002,2024-05-22 20:27:05.5543471 +0900 KST m=+199.870513501,,,,,,,,,,
False,0.11658066354639693,5219.325800,113737728,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:06,,,,,,,,,,,,
False,0.11600019950401032,5219.325800,113737728,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:07,,,,,,,,,,,,
False,0.11543267595328549,5219.325800,113737728,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:08,,,,,,,,,,,,
False,0.1148711123598458,5219.325800,113741824,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:09,,,,,,,,,,,,
False,0.11430326864816544,5219.325800,113745920,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:10,,,,,,,,,,,,
False,0.1137525544388894,5219.325800,113745920,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:11,,,,,,,,,,,,
False,0.11320561798887449,5219.325800,113745920,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:12,,,,,,,,,,,,
False,0.11265744537713455,5219.325800,113754112,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:13,,,,,,,,,,,,
False,0.11211947310985972,5219.325800,113754112,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:14,,,,,,,,,,,,
False,0.11158978565050286,5219.325800,113762304,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:15,,,,,,,,,,,,
False,0.11105646514400383,5219.325800,113766400,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:16,,,,,,,,,,,,
False,0.11053591352743533,5219.325800,113770496,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:17,,,,,,,,,,,,
False,0.11001318337438303,5219.325800,113774592,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:18,,,,,,,,,,,,
False,0.10950329264872488,5219.325800,113774592,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:19,,,,,,,,,,,,
False,0.108989687725216,5219.325800,113778688,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:20,,,,,,,,,,,,
False,0.10848862995646884,5219.325800,113786880,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:21,,,,,,,,,,,,
False,0.10798446023380462,5219.325800,113799168,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:22,,,,,,,,,,,,
False,0.10749374296063896,5219.325800,113799168,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:23,,,,,,,,,,,,
False,0.10700062784841151,5219.325800,113803264,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:24,,,,,,,,,,,,
False,0.10651683053453716,5219.325800,113807360,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:25,,,,,,,,,,,,
False,0.10603174186763605,5219.325800,113811456,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:26,,,,,,,,,,,,
False,0.10555815999407006,5219.325800,113815552,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:27,,,,,,,,,,,,
False,0.10508143102066801,5219.325800,113819648,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:28,,,,,,,,,,,,
False,0.10461627052596391,5219.325800,113860608,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:29,,,,,,,,,,,,
False,0.10414540836705025,5219.325800,113860608,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:30,,,,,,,,,,,,
False,0.10368725660801774,5219.325800,113868800,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:31,,,,,,,,,,,,
False,0.10322748879701629,5219.325800,113876992,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:32,,,,,,,,,,,,
False,0.10277733295748073,5219.325800,113876992,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:33,,,,,,,,,,,,
False,0.10233137394130418,5219.325800,113881088,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:34,,,,,,,,,,,,
False,0.10188341925752369,5219.325800,113881088,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:35,,,,,,,,,,,,
False,0.1014446956935773,5219.325800,113893376,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:36,,,,,,,,,,,,
False,0.10100343246013961,5219.325800,113893376,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:37,,,,,,,,,,,,
False,0.10057316974490103,5219.325800,113897472,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:38,,,,,,,,,,,,
False,0.10014477608212594,5219.325800,113905664,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:39,,,,,,,,,,,,
False,0.09971545054378944,5219.325800,113913856,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:40,,,,,,,,,,,,
False,0.09929532605633014,5219.325800,113922048,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:41,,,,,,,,,,,,
False,0.09887866889701731,5219.325800,113922048,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:42,,,,,,,,,,,,
False,0.09845948047250509,5219.325800,113930240,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:43,,,,,,,,,,,,
False,0.0980512640205228,5219.325800,113930240,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:44,,,,,,,,,,,,
False,0.09763782277302563,5219.325800,113938432,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:45,,,,,,,,,,,,
False,0.09723558777955496,5219.325800,113946624,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:46,,,,,,,,,,,,
False,0.09683516338625994,5219.325800,113946624,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:47,,,,,,,,,,,,
False,0.09643379692805434,5219.325800,113950720,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:48,,,,,,,,,,,,
False,0.09604026906954849,5219.325800,113954816,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:49,,,,,,,,,,,,
False,0.09564567134343739,5219.325800,113954816,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:50,,,,,,,,,,,,
False,0.09526055082205806,5219.325800,113954816,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:51,,,,,,,,,,,,
False,0.09487237845167738,5219.325800,113954816,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:52,,,,,,,,,,,,
False,0.09449280838246289,5219.325800,113958912,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:53,,,,,,,,,,,,
False,0.09410910373902222,5219.325800,113963008,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:54,,,,,,,,,,,,
False,0.09373505537019407,5219.325800,113971200,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:55,,,,,,,,,,,,
False,0.09336424422589594,5219.325800,113971200,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:56,,,,,,,,,,,,
False,0.09299074020288782,5219.325800,113971200,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:57,,,,,,,,,,,,
False,0.09262468480916436,5219.325800,113979392,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:58,,,,,,,,,,,,
False,0.09226144774965608,5219.325800,113983488,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:27:59,,,,,,,,,,,,
False,0.09189700424509856,5219.325800,113987584,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:00,,,,,,,,,,,,
False,0.09154045969330493,5219.325800,113987584,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:01,,,,,,,,,,,,
False,0.09118183076514955,5219.325800,113995776,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:02,,,,,,,,,,,,
False,0.09083075110599087,5219.325800,113999872,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:03,,,,,,,,,,,,
False,0.09047772396917461,5219.325800,114003968,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:04,,,,,,,,,,,,
False,0.09013213448212398,5219.325800,114012160,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:05,,,,,,,,,,,,
False,0.08978420202415181,5219.325800,114012160,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:06,,,,,,,,,,,,
False,0.0894428448518933,5219.325800,114016256,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:07,,,,,,,,,,,,
False,0.08910008459507028,5219.325800,114016256,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:08,,,,,,,,,,,,
False,0.08876520456064384,5219.325800,114028544,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:09,,,,,,,,,,,,
False,0.08843242226337308,5219.325800,114028544,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:10,,,,,,,,,,,,
False,0.08809771204098013,5219.325800,114032640,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:11,,,,,,,,,,,,
False,0.08776927289934595,5219.325800,114040832,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:12,,,,,,,,,,,,
False,0.104966,68037.954800,117952512,0,0.000000,407.936600,407.936600,2.451361,2024-05-22 20:28:13,localhost:50002,2024-05-22 20:28:13.6101217 +0900 KST m=+267.926281301,,,,,,,,,,
False,0.10453940516813068,68037.954800,114724864,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:14,,,,,,,,,,,,
False,0.10414948157789362,68037.954800,114724864,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:15,,,,,,,,,,,,
False,0.10376683269126229,68037.954800,114724864,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:16,,,,,,,,,,,,
False,0.10338660622204483,68037.954800,114724864,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:17,,,,,,,,,,,,
False,0.1030042578184275,68037.954800,114728960,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:18,,,,,,,,,,,,
False,0.10262998254051074,68037.954800,114728960,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:19,,,,,,,,,,,,
False,0.10225984922509686,68037.954800,114733056,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:20,,,,,,,,,,,,
False,0.10188508010681367,68037.954800,114733056,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:21,,,,,,,,,,,,
False,0.10151989904120551,68037.954800,114741248,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:22,,,,,,,,,,,,
False,0.10115183011369984,68037.954800,114745344,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:23,,,,,,,,,,,,
False,0.10079101671503385,68037.954800,114745344,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:24,,,,,,,,,,,,
False,0.10043249987497091,68037.954800,114749440,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:25,,,,,,,,,,,,
False,0.10007679136833848,68037.954800,114753536,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:26,,,,,,,,,,,,
False,0.09971977721472144,68037.954800,114761728,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:27,,,,,,,,,,,,
False,0.09936957236903575,68037.954800,114765824,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:28,,,,,,,,,,,,
False,0.09901743400118887,68037.954800,114769920,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:29,,,,,,,,,,,,
False,0.09867181641138889,68037.954800,114769920,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:30,,,,,,,,,,,,
False,0.09832415564477442,68037.954800,114778112,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:31,,,,,,,,,,,,
False,0.09798260757747125,68037.954800,114786304,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:32,,,,,,,,,,,,
False,0.0976445689971988,68037.954800,114786304,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:33,,,,,,,,,,,,
False,0.09730293641586858,68037.954800,114790400,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:34,,,,,,,,,,,,
False,0.0969689387747233,68037.954800,114794496,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:35,,,,,,,,,,,,
False,0.09663815269980432,68037.954800,114798592,0,0.000000,529.434266,529.434266,1.888809,2024-05-22 20:28:36,,,,,,,,,,,,
