Node,level,msg,time,B1_Cpu,B1_Memory,B1_QueueLength,B1_QueueTime,B1_ServiceTime,B1_ResponseTime,B1_InterArrivalTime,B1_Throughput,B1_m,B1_TimestampDiff,B2_Cpu,B2_Memory,B2_QueueLength,B2_QueueTime,B2_ServiceTime,B2_ResponseTime,B2_InterArrivalTime,B2_Throughput,B2_m,B2_TimestampDiff,B3_Cpu,B3_Memory,B3_QueueLength,B3_QueueTime,B3_ServiceTime,B3_ResponseTime,B3_InterArrivalTime,B3_Throughput,B3_m,B3_TimestampDiff,B4_Cpu,B4_Memory,B4_QueueLength,B4_QueueTime,B4_ServiceTime,B4_ResponseTime,B4_InterArrivalTime,B4_Throughput,B4_m,B4_TimestampDiff,B5_Cpu,B5_Memory,B5_QueueLength,B5_QueueTime,B5_ServiceTime,B5_ResponseTime,B5_InterArrivalTime,B5_Throughput,B5_m,B5_TimestampDiff
localhost:50002,info,Advertisement(apple > 0.014103184882700423) 6965581d-63ec-4f0b-bdfe-8e7727d2beb3,2024-08-03 20:11:45,,,,,,,,,,,100.296223,39616512.0,6.0,9.213834,1.151481,10.365315,1.1595,0.096476,2540.426547601,,100.077513,38670336.0,548.0,426.660161,0.90354,427.563701,0.758922,0.002339,2531.208712501,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.4209117547535343) e3846dab-db27-4575-82f1-b8f655cc8374,2024-08-03 20:11:46,,,,,,,,,,,100.295836,39620608.0,6.0,5.850536,1.163859,7.014396,1.159899,0.142564,2541.589200501,,100.078121,38670336.0,549.0,427.209184,0.903124,428.112309,0.759168,0.002336,2535.736663701,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.28207285539493204) ff6760cf-1dea-4dd2-86b7-19764ab05c31,2024-08-03 20:11:47,,,,,,,,,,,100.296855,39620608.0,6.0,6.595929,1.160653,7.756582,1.159718,0.128923,2542.747345201,,,,,,,,,,,,100.168527,40198144.0,551.0,491.576749,1.160266,492.737014,0.926893,0.002029,2536.105442301,,100.031928,37691392.0,93.0,106.182925,1.151462,107.334388,1.103605,0.009317,2044.529271601,
localhost:50002,info,Advertisement(apple > 0.43376110931644096) 74a4c51c-a43f-4c56-bb70-f14788e4e833,2024-08-03 20:11:49,,,,,,,,,,,100.297695,39620608.0,6.0,6.352297,1.157144,7.509441,1.159676,0.133166,2543.910035601,,100.077884,38670336.0,549.0,427.650202,0.901445,428.551648,0.759253,0.002333,2537.553737801,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.5773961919928042) 55def60b-b005-4238-98e2-8bd1318f6d7d,2024-08-03 20:11:50,100.067334,39591936.0,1210.0,905.267124,1.161899,906.429023,0.745158,0.001103,2537.999767701,,100.297751,39620608.0,6.0,7.077333,1.162691,8.240024,1.159719,0.121359,2545.076997601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.9986700373734121) 8a230fb9-a04b-4bc6-b592-a84d2010477c,2024-08-03 20:11:51,,,,,,,,,,,100.296687,39620608.0,5.0,7.768921,1.16396,8.932882,1.159719,0.111946,2546.241257201,,,,,,,,,,,,100.16804,40198144.0,550.0,492.861357,1.161055,494.022412,0.926956,0.002024,2538.426377601,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.8665837703734377) 21dc14b5-1b47-499e-b062-8f4a11ec95f0,2024-08-03 20:11:52,100.068177,39591936.0,1211.0,906.43141,1.162168,907.593579,0.74562,0.001102,2539.165053601,,100.296767,39608320.0,5.0,8.244679,1.170261,9.41494,1.160558,0.106214,2547.407629701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.18122736144345403) 2b06e03e-8883-4d4a-930e-20c6f9f060eb,2024-08-03 20:11:53,,,,,,,,,,,100.296585,39608320.0,7.0,7.372527,1.160371,8.532898,1.159496,0.117193,2548.565085301,,100.077961,38674432.0,548.0,427.301485,0.913182,428.214667,0.759642,0.002335,2541.189557401,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6426963323963448) e457ec99-c4f0-4de3-b95e-86fea7a09502,2024-08-03 20:11:54,,,,,,,,,,,100.296167,39608320.0,7.0,7.772084,1.160959,8.933043,1.159408,0.111944,2549.728536301,,,,,,,,,,,,100.169664,40198144.0,552.0,491.600859,1.164355,492.765215,0.926977,0.002029,2541.910493801,,100.031875,37658624.0,93.0,106.599031,1.151944,107.750975,1.103119,0.009281,2050.309747101,
localhost:50002,info,Advertisement(apple > 0.06322045943909145) 70b249f4-c79c-444c-97c3-2b1bad59f0b5,2024-08-03 20:11:55,,,,,,,,,,,100.295894,39624704.0,6.0,7.862621,1.162949,9.02557,1.159408,0.110796,2550.888309001,,100.077748,38674432.0,548.0,427.757149,0.913747,428.670896,0.75975,0.002333,2543.021687201,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.4733213815914792) de821cb4-813e-42c4-af99-42ec243a2c18,2024-08-03 20:11:57,,,,,,,,,,,100.295728,39624704.0,6.0,7.766744,1.160772,8.927517,1.159727,0.112013,2552.045366501,,,,,,,,,,,,100.169168,40198144.0,552.0,493.300517,1.158265,494.458781,0.927237,0.002022,2544.231663601,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.06306092987820022) 0a90449d-8189-4f6d-b26e-395d7b6305e3,2024-08-03 20:11:58,100.068008,39579648.0,1215.0,909.175066,1.164016,910.339083,0.74538,0.001098,2547.273180801,,100.295532,39624704.0,5.0,5.930104,1.159058,7.089162,1.159727,0.14106,2553.203182001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.638474021969018) 0d5d5806-b403-4bb3-b079-f99519ee2b3f,2024-08-03 20:11:59,,,,,,,,,,,100.295414,39624704.0,5.0,6.781758,1.154815,7.936573,1.160416,0.125999,2554.359036001,,100.076118,38662144.0,547.0,428.326963,0.907063,429.234026,0.759887,0.00233,2547.575277601,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.86514407301549) 9f854a15-7cb4-4783-b4c5-f61e94f3ee16,2024-08-03 20:12:00,,,,,,,,,,,100.295146,39624704.0,6.0,7.741706,1.156854,8.89856,1.160017,0.112378,2555.518693201,,,,,,,,,,,,100.168445,40181760.0,551.0,492.791553,1.165151,493.956704,0.927737,0.002024,2547.728525001,,100.031567,37691392.0,93.0,105.870276,1.157539,107.027815,1.103869,0.009343,2054.939586901,
localhost:50002,info,Advertisement(apple > 0.6321162626589817) 440d8533-fbaa-4eb8-b6e4-175f845efdd8,2024-08-03 20:12:01,100.067871,39579648.0,1214.0,910.333506,1.154606,911.488112,0.74538,0.001097,2548.432129601,,100.294742,39624704.0,7.0,8.251818,1.155656,9.407474,1.159491,0.106298,2556.681844301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.5649650156848632) 0ca28f7e-6919-48c1-9dc7-de0b0ca23c60,2024-08-03 20:12:02,,,,,,,,,,,100.294473,39624704.0,7.0,8.445601,1.166152,9.611753,1.159197,0.104039,2557.841556401,,100.077738,38662144.0,546.0,428.758662,0.91278,429.671442,0.76019,0.002327,2549.391955001,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.9403275543841514) 0ea787dd-2507-49d3-bc42-096f73654ad8,2024-08-03 20:12:04,,,,,,,,,,,100.296133,39624704.0,7.0,7.743575,1.161714,8.905289,1.159315,0.112293,2558.998786101,,,,,,,,,,,,100.168397,40169472.0,551.0,494.921352,1.161892,496.083244,0.92798,0.002016,2551.208252101,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.9766605052822969) b2b3632e-b4c1-4ee0-87d4-8060dcb7f94a,2024-08-03 20:12:05,,,,,,,,,,,100.295787,39624704.0,7.0,6.234505,1.155228,7.389733,1.159202,0.135323,2560.160442601,,100.077571,38641664.0,548.0,429.313604,0.902758,430.216362,0.760203,0.002324,2553.923937501,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.8789895633476832) f3655dfe-7ced-4226-9dc5-34f29bce428e,2024-08-03 20:12:06,,,,,,,,,,,100.295519,39624704.0,6.0,6.476496,1.161657,7.638153,1.159202,0.130922,2561.320143501,,100.077173,38641664.0,547.0,428.844857,0.902797,429.747654,0.760203,0.002327,2554.839646301,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.5359125863469477) cc969f75-315c-4b1a-bfd1-b63b6f87361a,2024-08-03 20:12:07,100.067017,39600128.0,1219.0,911.911666,1.155854,913.067519,0.745524,0.001095,2555.371114601,,100.295755,39624704.0,5.0,7.111519,1.160701,8.27222,1.159202,0.120887,2562.482530501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.9601367092818306) e5477347-c343-4e3d-aa1a-9cc6b228a44c,2024-08-03 20:12:08,,,,,,,,,,,100.295618,39624704.0,4.0,7.754478,1.161386,8.915864,1.159202,0.11216,2563.638865301,,,,,,,,,,,,100.166706,40194048.0,552.0,494.196696,1.160307,495.357003,0.927763,0.002019,2555.837428801,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.13469386964027893) 83ac7bbc-1f3e-45f5-99b8-8517084b610a,2024-08-03 20:12:09,100.067263,39600128.0,1218.0,913.07579,1.16201,914.2378,0.745524,0.001094,2556.535914701,,100.295127,39624704.0,6.0,8.269451,1.158335,9.427786,1.160019,0.106069,2564.804262001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.9463066107794718) 12457e34-802a-421d-b42f-da103624270d,2024-08-03 20:12:11,,,,,,,,,,,100.295365,39624704.0,8.0,8.919239,1.164397,10.083636,1.158969,0.099171,2565.966599101,,,,,,,,,,,,100.166939,40194048.0,553.0,495.102521,1.160767,496.263288,0.927818,0.002015,2557.001401601,,100.031912,37695488.0,94.0,107.46881,1.160599,108.62941,1.103458,0.009206,2061.898997401,
localhost:50002,info,Advertisement(apple > 0.47059862181129647) f1368109-d4b2-4b31-8986-4788a89a0b49,2024-08-03 20:12:12,,,,,,,,,,,100.294274,39624704.0,7.0,8.664465,1.158336,9.822801,1.158969,0.101804,2567.131774301,,100.077037,38670336.0,547.0,428.502223,0.904651,429.406874,0.760357,0.002329,2558.465308201,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.9060290817763896) f5c4c371-a3ae-454d-bd07-53430c67d871,2024-08-03 20:12:13,,,,,,,,,,,100.293967,39624704.0,6.0,8.914499,1.168682,10.083181,1.158969,0.099175,2568.292492701,,100.078057,38670336.0,548.0,428.019706,0.91082,428.930526,0.760518,0.002331,2559.375993301,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.7422030698906267) 6900b519-9f0f-4265-86a5-059b173694e6,2024-08-03 20:12:14,,,,,,,,,,,100.295393,39624704.0,7.0,5.557088,1.160719,6.717807,1.159506,0.148858,2569.455557501,,100.077808,38670336.0,548.0,428.563941,0.901524,429.465465,0.760768,0.002328,2563.894468101,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.06595598714507615) 45f7eaa7-1901-489c-9461-ba46d991f733,2024-08-03 20:12:15,,,,,,,,,,,100.295139,39624704.0,6.0,6.612405,1.16556,7.777964,1.159506,0.128568,2570.614897301,,,,,,,,,,,,100.167055,40194048.0,555.0,496.956094,1.158789,498.114883,0.927148,0.002008,2563.955533801,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.320689177933929) f002021c-13a0-4f78-9d5b-dd889a41d4d6,2024-08-03 20:12:16,100.066644,39600128.0,1222.0,915.835694,1.156335,916.992028,0.745672,0.001091,2564.655682701,,100.294728,39624704.0,6.0,7.122708,1.156842,8.27955,1.159726,0.12078,2571.778287801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.9511595703086498) 681e156e-6e15-4d28-9602-2a93579202ad,2024-08-03 20:12:18,,,,,,,,,,,100.294633,39624704.0,6.0,8.127303,1.163888,9.291191,1.160016,0.107629,2572.933565601,,100.077642,38670336.0,548.0,428.084236,0.905278,428.989514,0.760679,0.002331,2564.804262001,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6452698373641595) 87c57576-90f8-4000-872e-7cdcfb70b061,2024-08-03 20:12:19,,,,,,,,,,,100.295265,39624704.0,7.0,8.932349,1.154278,10.086627,1.159494,0.099141,2574.101360401,,,,,,,,,,,,100.16654,40194048.0,555.0,497.441867,1.15788,498.599747,0.927642,0.002006,2565.123052901,,100.033259,37695488.0,94.0,107.882203,1.150523,109.032726,1.103333,0.009172,2067.681771001,
localhost:50002,info,Advertisement(apple > 0.7545218366595302) 794a8826-e559-4e86-bb82-507173f5e55c,2024-08-03 20:12:20,100.067501,39600128.0,1223.0,916.999916,1.166748,918.166664,0.745824,0.001089,2565.820413701,,100.295183,39624704.0,6.0,9.438011,1.168298,10.606308,1.159494,0.094284,2575.256320501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.846673192130877) 9df788d6-ae1e-4e15-85d2-067f071d8c73,2024-08-03 20:12:21,,,,,,,,,,,100.294997,39624704.0,6.0,7.99676,1.157459,9.154219,1.159759,0.109239,2576.413934501,,100.078081,38670336.0,548.0,427.732495,0.901893,428.634388,0.760829,0.002333,2568.415174101,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.8257105495463062) 4bc179eb-d56f-45dd-87ca-00c963ad42d0,2024-08-03 20:12:22,,,,,,,,,,,100.294657,39624704.0,5.0,8.253525,1.155613,9.409138,1.159759,0.10628,2577.575508501,,100.078182,38670336.0,547.0,427.237015,0.902273,428.139288,0.760829,0.002336,2569.318118401,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.8204235797829267) 97ad0b0d-92c8-475c-811c-f6a260fa664c,2024-08-03 20:12:23,,,,,,,,,,,100.297358,39624704.0,5.0,7.76828,1.160573,8.928854,1.160256,0.111996,2578.736822401,,,,,,,,,,,,100.166707,40194048.0,556.0,498.563799,1.158513,499.722312,0.927312,0.002001,2570.921583601,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.7901424365860111) 8ab5fac7-24d5-4992-8183-dc8ab53c7c48,2024-08-03 20:12:25,100.068087,39600128.0,1225.0,918.589198,1.152411,919.741609,0.745647,0.001087,2572.769368701,,100.297077,39624704.0,4.0,7.127599,1.162315,8.289913,1.160256,0.120629,2579.896864101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.34822112366541264) 94c4f89d-5058-4cc8-8733-44ae54c36f51,2024-08-03 20:12:26,,,,,,,,,,,100.296754,39624704.0,4.0,7.183687,1.15604,8.339727,1.161067,0.119908,2581.057997101,,100.077759,38670336.0,548.0,427.828147,0.910899,428.739046,0.761064,0.002332,2573.872309601,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.9383327168515326) 1eaed03b-2cc4-4b2b-a7d9-1dd6498741ef,2024-08-03 20:12:27,100.068243,39600128.0,1227.0,919.756257,1.156015,920.912272,0.745578,0.001086,2573.936427401,,100.296987,39624704.0,6.0,8.286066,1.166134,9.4522,1.160019,0.105795,2582.220389601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.8289219043049252) 01d1f417-f557-40a2-bef7-82a7df381842,2024-08-03 20:12:28,,,,,,,,,,,100.296668,39624704.0,5.0,7.701022,1.160921,8.861943,1.160019,0.112842,2583.381439001,,100.07985,38670336.0,549.0,428.236526,0.900315,429.13684,0.761054,0.00233,2575.676416401,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.45785228621014695) 3231c4db-fad5-4995-82ac-bc281a897ac0,2024-08-03 20:12:29,,,,,,,,,,,100.296369,39624704.0,5.0,6.602326,1.16052,7.762847,1.160252,0.128819,2584.541972501,,,,,,,,,,,,100.169194,40202240.0,559.0,500.177765,1.158253,501.336018,0.92723,0.001995,2577.892687501,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.02020979048606182) 299039bc-ffe9-40dc-9044-f72b0df47e43,2024-08-03 20:12:30,100.069583,39600128.0,1229.0,921.358356,1.160052,922.518408,0.745509,0.001084,2580.897064001,,100.296799,39624704.0,4.0,4.802324,1.160534,5.962858,1.160252,0.167705,2585.699284901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.41344379002522585) a9dfe0a9-18bf-4b64-a959-734de171d124,2024-08-03 20:12:31,,,,,,,,,,,100.295979,39624704.0,4.0,5.735684,1.154312,6.889996,1.160772,0.145138,2586.857695401,,100.080733,38641664.0,548.0,429.714673,0.908788,430.623461,0.761391,0.002322,2581.118010601,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6438763358628727) bf01e62e-b2e0-4d1e-840e-52b04fccfe7b,2024-08-03 20:12:33,,,,,,,,,,,100.295796,39624704.0,4.0,5.97663,1.165916,7.142546,1.160894,0.140006,2588.015248601,,100.080831,38670336.0,548.0,429.235025,0.905731,430.140756,0.76162,0.002325,2582.036617801,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.0244619382803908) e5b37ef9-ad16-41f8-a0df-119e7728e50c,2024-08-03 20:12:34,100.069438,39600128.0,1231.0,922.516538,1.166199,923.682736,0.74573,0.001083,2582.056264101,,100.295615,39624704.0,3.0,7.118586,1.153049,8.271635,1.160894,0.120895,2589.172746201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.8612269591212174) 9d99e4a5-0dab-408b-a82c-c5ff7ff690a4,2024-08-03 20:12:35,,,,,,,,,,,100.29507,39624704.0,4.0,6.607402,1.158498,7.7659,1.161057,0.128768,2590.339659301,,,,,,,,,,,,100.168941,40202240.0,560.0,500.930287,1.157816,502.088103,0.927317,0.001992,2583.686299101,,100.033852,37691392.0,94.0,106.870845,1.150859,108.021705,1.103384,0.009257,2082.758129101,
localhost:50002,info,Advertisement(apple > 0.18254615403604454) 705db42b-7060-4db4-814e-9277d6d59227,2024-08-03 20:12:36,,,,,,,,,,,100.295298,39624704.0,4.0,5.45427,1.162912,6.617181,1.161056,0.151122,2591.502192001,,,,,,,,,,,,100.170518,40202240.0,560.0,502.92523,1.157819,504.083049,0.927479,0.001984,2586.000963801,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.5699156906059654) 068cab49-1931-49c3-ae31-012ac66d908f,2024-08-03 20:12:37,,,,,,,,,,,100.295158,39624704.0,4.0,5.180142,1.165534,6.345676,1.160767,0.157588,2592.658667301,,100.080041,38670336.0,548.0,430.714251,0.901767,431.616018,0.761855,0.002317,2587.474524301,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.3295306861445746) 53d2be82-c061-424b-97c4-c786f737fd29,2024-08-03 20:12:38,,,,,,,,,,,100.295517,39624704.0,4.0,4.521951,1.159476,5.681427,1.160738,0.176012,2593.817796401,,100.079721,38756352.0,549.0,431.12852,0.912887,432.041407,0.761792,0.002315,2589.293844601,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.7296204960945001) bfd14ab1-bc57-4689-b5fb-2226327144be,2024-08-03 20:12:40,100.068131,39604224.0,1234.0,925.263876,1.157368,926.421245,0.745706,0.001079,2590.162580801,,100.295416,39624704.0,4.0,4.810784,1.157129,5.967913,1.160627,0.167563,2594.973262001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.40981207522914015) 28acace3-0f25-49de-b087-0a6427016855,2024-08-03 20:12:41,100.067923,39604224.0,1233.0,926.423706,1.1544,927.578105,0.745706,0.001078,2591.323427201,,100.295075,39624704.0,3.0,4.81405,1.154466,5.968516,1.160627,0.167546,2596.134913001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.5478259159406874) e7a07687-799a-42b6-90e0-370c00b398e1,2024-08-03 20:12:42,,,,,,,,,,,100.295205,39624704.0,3.0,5.460424,1.162823,6.623247,1.161282,0.150983,2597.299978301,,,,,,,,,,,,100.169133,40202240.0,561.0,503.361687,1.151638,504.513325,0.927141,0.001982,2591.792596201,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.860979110276288) 0f9f6eb0-62a3-45de-9f79-2daf825a417a,2024-08-03 20:12:43,,,,,,,,,,,100.295181,39624704.0,2.0,5.517864,1.163893,6.681756,1.161282,0.149661,2598.453431001,,100.080325,38756352.0,548.0,430.814992,0.912829,431.727821,0.762088,0.002316,2592.931531101,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.05042018664447119) ee83a832-875e-4890-89c2-53d7ed1e527f,2024-08-03 20:12:44,,,,,,,,,,,100.295067,39624704.0,4.0,5.759438,1.15599,6.915428,1.161041,0.144604,2599.609241901,,100.080512,38756352.0,548.0,430.320362,0.917334,431.237696,0.762001,0.002319,2593.847803201,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.7448384482422371) b05d266e-d0d6-4791-8f11-91f9e82f0f30,2024-08-03 20:12:45,,,,,,,,,,,100.294914,39624704.0,5.0,4.295861,1.154275,5.450136,1.160518,0.183482,2600.766055101,,,,,,,,,,,,100.169254,40202240.0,563.0,504.391024,1.156853,505.547877,0.927235,0.001978,2596.422235501,,100.033989,37724160.0,94.0,105.434518,1.161864,106.596382,1.104239,0.009381,2092.033328601,
localhost:50002,info,Advertisement(apple > 0.6310364198507693) 6f2db769-58ab-4121-a7c7-f9861fdb4a4c,2024-08-03 20:12:47,,,,,,,,,,,100.293995,39624704.0,4.0,3.13361,1.156813,4.290423,1.160518,0.233077,2601.927165701,,,,,,,,,,,,100.169253,40202240.0,564.0,504.957552,1.163494,506.121046,0.92707,0.001976,2598.746446601,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.2543289992228381) e3a0bf3e-047c-4f08-9d0c-47411aefaf0d,2024-08-03 20:12:48,,,,,,,,,,,100.293823,39624704.0,3.0,3.789499,1.16111,4.950609,1.160518,0.201995,2603.084475301,,100.080125,38756352.0,549.0,431.810565,0.909742,432.720307,0.762012,0.002311,2599.290975601,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6540529310795392) 9615b06f-8b00-4fa2-82a5-9e54f09bc17c,2024-08-03 20:12:49,100.06777,39608320.0,1237.0,929.149489,1.152244,930.301732,0.746035,0.001075,2599.415631301,,100.29364,39624704.0,2.0,4.826556,1.156309,5.982865,1.160518,0.167144,2604.242083701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.7148182527526511) cfd9ac45-ba82-49a8-ae62-67b1df779b61,2024-08-03 20:12:50,,,,,,,,,,,100.293465,39624704.0,2.0,5.193548,1.160609,6.354157,1.161791,0.157377,2605.399493001,,100.08104,38760448.0,549.0,431.321139,0.91816,432.239299,0.76224,0.002314,2600.203944901,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.663561162136769) 3db322fa-2725-4898-8c0d-8068415ddda2,2024-08-03 20:12:51,100.067751,39608320.0,1239.0,930.304393,1.161607,931.466,0.745789,0.001074,2600.571585301,,100.293313,39624704.0,3.0,5.986826,1.154409,7.141234,1.161269,0.140032,2606.556307201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.13871811953185853) 3c35c09d-f48f-4dd9-a23d-f4df8ba8b7ab,2024-08-03 20:12:52,,,,,,,,,,,100.29312,39628800.0,4.0,3.138984,1.157814,4.296799,1.161032,0.232731,2607.714200101,,,,,,,,,,,,100.168217,40202240.0,565.0,505.532153,1.156496,506.688649,0.927151,0.001974,2604.529257001,,100.034059,37728256.0,94.0,107.043279,1.163155,108.206434,1.104418,0.009242,2098.998219901,
localhost:50002,info,Advertisement(apple > 0.9478875193068161) e600ba64-ef8c-401f-908f-24489771aa30,2024-08-03 20:12:53,,,,,,,,,,,100.293556,39645184.0,3.0,3.242762,1.157893,4.400655,1.161032,0.227239,2608.871306401,,100.08032,38764544.0,550.0,432.781425,0.902782,433.684206,0.762248,0.002306,2605.624543801,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.4296606037234544) 4a6753f9-ee35-4f91-9e58-0fc2ab86d263,2024-08-03 20:12:55,,,,,,,,,,,100.29402,39714816.0,2.0,4.296096,1.156105,5.452202,1.161032,0.183412,2610.027664201,,,,,,,,,,,,100.168138,40202240.0,566.0,506.537349,1.156975,507.694324,0.926901,0.00197,2605.685609601,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.37283181746408434) 4d26e060-b2f3-4ba9-a28c-2a5cae5eaa5a,2024-08-03 20:12:56,,,,,,,,,,,100.293835,39825408.0,2.0,3.739699,1.159359,4.899058,1.162097,0.204121,2611.185336801,,100.080011,38764544.0,550.0,433.201451,0.913759,434.11521,0.76233,0.002304,2607.443636701,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.3158292161268108) b02fe775-6707-4a47-9038-f584528e367c,2024-08-03 20:12:57,100.066446,39612416.0,1241.0,931.889682,1.157889,933.047571,0.745673,0.001072,2607.522757901,,100.2949,39895040.0,3.0,4.818971,1.154672,5.973643,1.161468,0.167402,2612.341625401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.8652090373840902) 79b352b9-6952-4485-8da8-ca1568351f4d,2024-08-03 20:12:58,,,,,,,,,,,100.294686,39899136.0,3.0,2.431225,1.156289,3.587514,1.161259,0.278745,2613.500034101,,100.080046,38735872.0,551.0,432.858991,0.901256,433.760248,0.762257,0.002305,2611.064807801,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6229701219910506) a5f10e4d-198d-43b8-bb30-fa686d1a0441,2024-08-03 20:12:59,,,,,,,,,,,100.294521,39903232.0,2.0,3.138779,1.158408,4.297188,1.161259,0.23271,2614.657191301,,,,,,,,,,,,100.17058,40173568.0,567.0,506.96686,1.156816,508.123676,0.926981,0.001968,2611.471453401,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.6258824649134094) 476f21a8-d29f-494c-85c5-27ee59ce7d6e,2024-08-03 20:13:00,,,,,,,,,,,100.29435,39903232.0,3.0,3.831466,1.157158,4.988624,1.161538,0.200456,2615.814508801,,100.079636,38735872.0,550.0,432.375668,0.906114,433.281782,0.762257,0.002308,2611.981042001,,,,,,,,,,,,,,,,,,,,,
localhost:50002,info,Advertisement(apple > 0.7723240873941131) f538acbd-0f45-4b0d-a773-691468b800d3,2024-08-03 20:13:02,,,,,,,,,,,100.294199,39907328.0,3.0,4.296492,1.160318,5.456811,1.161534,0.183257,2616.971291901,,,,,,,,,,,,100.170461,40173568.0,567.0,507.838309,1.160171,508.998479,0.927063,0.001965,2612.628841201,,100.034176,37728256.0,95.0,107.472566,1.150222,108.622788,1.103988,0.009206,2104.790648701,
