B1_Cpu,B1_Memory,B1_ResponseTime,B1_Throughput,B2_Cpu,B2_Memory,B2_ResponseTime,B2_Throughput,B3_Cpu,B3_Memory,B3_ResponseTime,B3_Throughput,B4_Cpu,B4_Memory,B4_ResponseTime,B4_Throughput,B5_Cpu,B5_Memory,B5_ResponseTime,B5_Throughput
99.988669,35393536,149.887255,0.006672,100.115009,35975168,6.521639,0.153336,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.1134743,35975168,6.510275,0.153603,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.116423,35975168,7.628492,0.131088,99.984486,36573184,79.988316,0.012502,0,0,0,0,0,0,0,0
0,0,0,0,100.113194,35979264,4.952681,0.201911,0,0,0,0,100.087674,36851712,73.953019,0.013522,99.879875,35397632,16.652396,0.060051
0,0,0,0,100.113347,35979264,4.954474,0.201838,0,0,0,0,100.088385,36851712,74.536036,0.013416,0,0,0,0
0,0,0,0,100.113428,35979264,5.680739,0.176033,99.986774,36581376,80.090605,0.012486,0,0,0,0,0,0,0,0
0,0,0,0,100.124448,35979264,5.931594,0.168589,99.990783,36585472,81.015521,0.012343,0,0,0,0,0,0,0,0
99.99121,35393536,151.456563,0.006603,100.133177,35979264,6.578859,0.152002,0,0,0,0,0,0,0,0,0,0,0,0
99.991555,35397632,152.641923,0.006551,100.13274,35979264,6.555316,0.152548,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.1337049,35979264,6.561444,0.152405,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.133138,35979264,6.133344,0.163043,0,0,0,0,100.08727,36851712,75.130697,0.01331,99.889704,35401728,15.919302,0.062817
0,0,0,0,100.13702,35979264,5.118847,0.195357,99.991617,36593664,81.105467,0.01233,0,0,0,0,0,0,0,0
0,0,0,0,100.135,35979264,6.136475,0.16296,0,0,0,0,100.085335,36855808,76.156543,0.013131,0,0,0,0
0,0,0,0,100.137871,35979264,6.519135,0.153395,99.991565,36343808,82.042179,0.012189,0,0,0,0,0,0,0,0
99.989613,35782656,155.373694,0.006436,100.137525,35979264,4.265471,0.234441,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.135912,35979264,4.945924,0.202187,0,0,0,0,100.09484,36859904,76.299784,0.013106,99.897502,35495936,16.382899,0.061039
0,0,0,0,100.1366751,35979264,4.949716,0.202032,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.135576,35979264,5.436904,0.183928,99.990369,36343808,81.224959,0.012311,0,0,0,0,0,0,0,0
99.991094,35786752,156.540051,0.006388,100.134902,35979264,6.576881,0.152048,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.13473,35979264,7.276772,0.137424,0,0,0,0,100.094935,36859904,76.609947,0.013053,0,0,0,0
0,0,0,0,100.134345,35979264,6.200512,0.161277,99.990892,36356096,82.166801,0.01217,0,0,0,0,0,0,0,0
0,0,0,0,100.133605,35979264,6.436334,0.155368,99.989942,36356096,83.070456,0.012038,0,0,0,0,0,0,0,0
0,0,0,0,100.138152,35979264,6.109788,0.163672,0,0,0,0,100.092889,36855808,77.471488,0.012908,99.896591,35500032,15.653079,0.063885
0,0,0,0,100.1359385,35979264,6.118836,0.16343,0,0,0,0,0,0,0,0,0,0,0,0
99.990734,35758080,158.144975,0.006323,100.135649,35979264,5.445283,0.183645,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.137316,35979264,6.133194,0.163047,0,0,0,0,100.097874,36859904,78.204104,0.012787,0,0,0,0
99.990489,35786752,159.305732,0.006277,100.134819,35979264,6.610586,0.151273,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.139275,35979264,5.91192,0.16915,99.990708,36360192,85.861138,0.011647,0,0,0,0,0,0,0,0
0,0,0,0,100.137801,35979264,6.162804,0.162264,99.990296,36360192,86.779764,0.011523,0,0,0,0,0,0,0,0
0,0,0,0,100.142026,35979264,6.134102,0.163023,0,0,0,0,100.094925,37134336,78.667855,0.012712,99.898342,35508224,16.078373,0.062195
0,0,0,0,100.1400139,35979264,6.138389,0.162909,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.142731,36089856,6.68015,0.149697,99.98984,36360192,86.782607,0.011523,0,0,0,0,0,0,0,0
0,0,0,0,100.141216,36155392,7.302517,0.136939,0,0,0,0,100.096362,37134336,78.654178,0.012714,0,0,0,0
0,0,0,0,100.142057,36335616,8.103012,0.123411,99.989479,36360192,87.698017,0.011403,0,0,0,0,0,0,0,0
99.99248,35803136,162.050846,0.006171,100.14179,36413440,6.66412,0.150057,0,0,0,0,0,0,0,0,0,0,0,0
99.990416,35819520,163.217295,0.006127,100.138448,36417536,6.666677,0.15,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.138527,36429824,6.155086,0.162467,0,0,0,0,100.096082,37150720,79.844688,0.012524,99.901658,35508224,16.526123,0.06051
0,0,0,0,100.1398475,36433920,6.15357,0.162507,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.139287,36433920,6.432776,0.155454,99.994594,36364288,90.483662,0.011052,0,0,0,0,0,0,0,0
0,0,0,0,100.140314,36433920,7.32455,0.136527,0,0,0,0,100.093891,37150720,80.286304,0.012455,0,0,0,0
0,0,0,0,100.137064,36433920,7.851991,0.127356,99.993536,36368384,91.398771,0.010941,0,0,0,0,0,0,0,0
0,0,0,0,100.137128,36433920,8.119268,0.123164,99.992566,36368384,90.507361,0.011049,0,0,0,0,0,0,0,0
0,0,0,0,100.137253,36438016,8.373933,0.119418,99.994271,36368384,91.421366,0.010938,0,0,0,0,0,0,0,0
99.992018,35840000,164.797761,0.006068,100.138942,36438016,7.89582,0.126649,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.1367596,36438016,7.890648,0.126732,0,0,0,0,0,0,0,0,0,0,0,0
99.989605,35844096,165.96517,0.006025,100.137048,36438016,7.888609,0.126765,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.137908,36438016,7.337834,0.13628,0,0,0,0,100.096136,37150720,82.195807,0.012166,99.902369,35516416,16.964876,0.058945
0,0,0,0,100.135492,36438016,7.329916,0.136427,0,0,0,0,100.09632,37150720,83.059744,0.01204,0,0,0,0
0,0,0,0,100.136692,36438016,7.793683,0.128309,99.994931,36368384,94.232116,0.010612,0,0,0,0,0,0,0,0
0,0,0,0,100.134763,36442112,8.057238,0.124112,99.993893,36372480,95.144327,0.01051,0,0,0,0,0,0,0,0
0,0,0,0,100.135624,36442112,8.319693,0.120197,99.99392,36372480,94.243843,0.010611,0,0,0,0,0,0,0,0
0,0,0,0,100.1369462,36442112,8.3158,0.120253,0,0,0,0,0,0,0,0,0,0,0,0
100.000835,35848192,166.408774,0.006009,100.13669,36442112,9.056256,0.110421,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.134077,36446208,9.722575,0.102853,99.993959,36376576,95.148369,0.01051,0,0,0,0,0,0,0,0
100.002529,35848192,167.584252,0.005967,100.136379,36458496,10.197065,0.098067,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.136452,36458496,10.805266,0.092547,0,0,0,0,100.097114,37122048,82.362075,0.012142,0,0,0,0
0,0,0,0,100.136119,36458496,10.825761,0.092372,0,0,0,0,100.098143,37122048,83.395962,0.011991,99.900398,35520512,17.363602,0.057592
0,0,0,0,100.140075,36458496,7.135121,0.140152,99.994468,36384768,98.846545,0.010117,0,0,0,0,0,0,0,0
0,0,0,0,100.1383464,36458496,7.131122,0.14023,0,0,0,0,0,0,0,0,0,0,0,0
100.000764,35856384,169.172197,0.005911,100.139875,36458496,7.922115,0.126229,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.140103,36458496,8.549002,0.116973,99.994192,36343808,99.759518,0.010024,0,0,0,0,0,0,0,0
0,0,0,0,100.137676,36458496,9.640396,0.10373,0,0,0,0,100.110473,37150720,84.562646,0.011826,99.903997,35512320,16.657822,0.060032
100.001145,35860480,170.358624,0.00587,100.135362,36544512,10.219964,0.097848,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.135215,36556800,11.120969,0.08992,99.992687,36368384,98.876476,0.010114,0,0,0,0,0,0,0,0
0,0,0,0,100.136337,36560896,12.002888,0.083313,0,0,0,0,100.10998,37150720,85.127754,0.011747,0,0,0,0
0,0,0,0,100.1349091,36564992,11.99756,0.08335,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.133855,36564992,12.540371,0.079742,99.994116,36368384,99.797157,0.01002,0,0,0,0,0,0,0,0
0,0,0,0,100.137159,36577280,9.698836,0.103105,0,0,0,0,100.109867,37150720,84.53089,0.01183,99.907785,35520512,17.1065,0.058457
0,0,0,0,100.150292,36589568,9.699384,0.103099,0,0,0,0,100.109809,37154816,85.573715,0.011686,0,0,0,0
100.000175,35872768,171.944665,0.005816,100.150381,36610048,10.271718,0.097355,0,0,0,0,0,0,0,0,0,0,0,0
100.00104,35921920,173.122852,0.005776,100.149734,36610048,10.271429,0.097357,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.149592,36610048,11.057181,0.090439,99.993046,36368384,103.51445,0.00966,0,0,0,0,0,0,0,0
0,0,0,0,100.1476725,36610048,11.065169,0.090374,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.14721,36610048,11.324738,0.088302,99.998778,36397056,104.420384,0.009577,0,0,0,0,0,0,0,0
0,0,0,0,100.150744,36618240,11.588888,0.08629,99.997839,36397056,103.537757,0.009658,0,0,0,0,0,0,0,0
0,0,0,0,100.150528,36618240,12.026918,0.083147,0,0,0,0,100.10627,37154816,84.849978,0.011786,0,0,0,0
0,0,0,0,100.150352,36618240,12.043624,0.083031,0,0,0,0,100.107451,37154816,85.723436,0.011665,99.914607,35520512,17.542239,0.057005
99.999743,35921920,174.710743,0.005724,100.149674,36622336,10.300602,0.097082,0,0,0,0,0,0,0,0,0,0,0,0
99.999997,35921920,175.89422,0.005685,100.150695,36626432,10.276711,0.097307,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.1489091,36626432,10.299171,0.097095,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.147839,36626432,11.054532,0.090461,99.99857,36397056,106.335782,0.009404,0,0,0,0,0,0,0,0
0,0,0,0,100.147336,36626432,11.284189,0.08862,99.997215,36413440,107.258481,0.009323,0,0,0,0,0,0,0,0
0,0,0,0,100.150385,36626432,11.545749,0.086612,99.998858,36413440,106.379824,0.0094,0,0,0,0,0,0,0,0
0,0,0,0,100.156346,36626432,12.071433,0.08284,0,0,0,0,100.10802,37216256,87.622797,0.011413,0,0,0,0
0,0,0,0,100.15889,36626432,12.06461,0.082887,0,0,0,0,100.115236,37216256,86.864485,0.011512,99.912394,35557376,19.152138,0.052213
100.004783,35921920,177.446716,0.005635,100.158859,36626432,10.34831,0.096634,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.1632277,36626432,10.355167,0.09657,0,0,0,0,0,0,0,0,0,0,0,0
100.00475,35921920,178.606658,0.005599,100.161092,36626432,10.360184,0.096523,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.160955,36630528,10.88429,0.091876,0,0,0,0,100.11234,37228544,88.089268,0.011352,0,0,0,0
0,0,0,0,100.164166,36630528,10.348422,0.096633,99.999765,36413440,111.004981,0.009009,0,0,0,0,0,0,0,0
0,0,0,0,100.163276,36634624,10.597133,0.094365,100.001476,36413440,111.920806,0.008935,0,0,0,0,0,0,0,0
0,0,0,0,100.163437,36634624,10.901903,0.091727,0,0,0,0,100.11537,37425152,89.210505,0.011209,99.915226,35569664,19.591939,0.051041
0,0,0,0,100.163457,36638720,11.110977,0.090001,99.999638,36413440,111.95532,0.008932,0,0,0,0,0,0,0,0
0,0,0,0,100.162032,36642816,11.113759,0.089979,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.162465,36663296,9.728928,0.102786,0,0,0,0,100.118133,37429248,89.720045,0.011146,0,0,0,0
100.003626,35921920,181.333618,0.005515,100.163035,36884480,10.416923,0.095998,0,0,0,0,0,0,0,0,0,0,0,0
100.00331,35926016,182.492826,0.00548,100.163034,36884480,10.414801,0.096017,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.160355,36884480,8.551055,0.116945,0,0,0,0,100.117453,37441536,91.569462,0.010921,99.913445,35577856,20.018103,0.049955
0,0,0,0,100.160606,36888576,9.597899,0.104189,100.001401,36413440,115.680035,0.008645,0,0,0,0,0,0,0,0
0,0,0,0,100.164154,36892672,9.861428,0.101405,99.999654,36413440,116.602434,0.008576,0,0,0,0,0,0,0,0
0,0,0,0,100.164195,36892672,9.742711,0.102641,0,0,0,0,100.117882,37441536,91.299974,0.010953,0,0,0,0
0,0,0,0,100.164688,36892672,9.749792,0.102566,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.164298,36880384,10.387544,0.096269,100.001238,36413440,116.62175,0.008575,0,0,0,0,0,0,0,0
100.004389,35930112,184.058845,0.005433,100.161906,36896768,10.47936,0.095426,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.161843,36896768,10.915209,0.091615,0,0,0,0,100.117009,37445632,91.55929,0.010922,99.914725,35614720,19.298469,0.051818
100.004363,35930112,185.234522,0.005399,100.161869,36925440,11.631765,0.085971,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.166972,36929536,9.75859,0.102474,0,0,0,0,100.114876,37445632,91.74579,0.0109,0,0,0,0
0,0,0,0,100.174794,36929536,9.814186,0.101893,99.997616,36413440,119.402866,0.008375,0,0,0,0,0,0,0,0
0,0,0,0,100.175205,36929536,9.816999,0.101864,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.175572,36929536,8.598083,0.116305,0,0,0,0,100.113028,37429248,91.576383,0.01092,99.920427,35614720,20.87893,0.047895
0,0,0,0,100.175873,36933632,8.51485,0.117442,99.997221,36401152,121.277128,0.008246,0,0,0,0,0,0,0,0
100.002348,35917824,187.944888,0.005321,100.175506,36933632,9.388071,0.106518,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.175372,36937728,9.948941,0.100513,99.996082,36405248,122.178184,0.008185,0,0,0,0,0,0,0,0
0,0,0,0,100.173222,36937728,10.946141,0.091356,0,0,0,0,100.116076,37433344,92.219408,0.010844,0,0,0,0
100.00274,35930112,189.121749,0.005288,100.182892,36937728,11.716241,0.085352,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.1808398,36937728,11.711798,0.085384,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.180963,36937728,8.618017,0.116036,0,0,0,0,100.12228,37412864,93.92859,0.010646,99.921257,35614720,20.154836,0.049616
0,0,0,0,100.184446,36937728,9.134007,0.109481,99.998323,36429824,124.077002,0.00806,0,0,0,0,0,0,0,0
0,0,0,0,100.182556,36937728,9.387073,0.106529,99.99784,36429824,124.990981,0.008001,0,0,0,0,0,0,0,0
100.021002,35901440,190.707719,0.005244,100.184151,36941824,9.421272,0.106143,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.182315,36941824,9.885023,0.101163,99.998419,36429824,125.041992,0.007997,0,0,0,0,0,0,0,0
0,0,0,0,100.185544,36941824,10.962203,0.091223,0,0,0,0,100.122132,37494784,94.973859,0.010529,0,0,0,0
0,0,0,0,100.1920141,36941824,10.968331,0.091172,0,0,0,0,0,0,0,0,0,0,0,0
100.018119,36065280,191.883257,0.005212,100.189335,36941824,11.751207,0.085098,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.190085,36941824,12.470881,0.080187,99.994523,36429824,125.940457,0.00794,0,0,0,0,0,0,0,0
0,0,0,0,100.191182,36941824,9.799569,0.102045,0,0,0,0,100.117863,37511168,95.120141,0.010513,99.923039,35614720,21.742877,0.045992
0,0,0,0,100.189408,36954112,9.806403,0.101974,0,0,0,0,100.118007,37511168,95.430138,0.010479,0,0,0,0
0,0,0,0,100.189947,37015552,9.599792,0.104169,99.99348,36429824,128.726284,0.007768,0,0,0,0,0,0,0,0
100.017576,36065280,193.485226,0.005168,100.188157,37015552,10.617741,0.094182,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.1917982,37015552,10.612277,0.09423,0,0,0,0,0,0,0,0,0,0,0,0
100.018834,36077568,194.648619,0.005137,100.191099,37015552,10.619305,0.094168,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.191874,37019648,11.290586,0.088569,99.996084,36429824,128.759756,0.007766,0,0,0,0,0,0,0,0
0,0,0,0,100.189663,37023744,9.820273,0.10183,0,0,0,0,100.112468,37511168,96.285978,0.010386,99.92188,35618816,22.200722,0.045044
0,0,0,0,100.196307,37027840,9.07748,0.110163,99.997357,36429824,129.706525,0.00771,0,0,0,0,0,0,0,0
0,0,0,0,100.195023,37027840,9.811199,0.101924,0,0,0,0,100.111504,37511168,98.219306,0.010181,0,0,0,0
0,0,0,0,100.193447,37027840,9.580134,0.104383,99.996734,36429824,129.746588,0.007707,0,0,0,0,0,0,0,0
0,0,0,0,100.1943313,37027840,9.581406,0.104369,0,0,0,0,0,0,0,0,0,0,0,0
100.031474,36093952,196.278516,0.005095,100.194813,37027840,10.605903,0.094287,0,0,0,0,0,0,0,0,0,0,0,0
100.029913,36098048,197.442617,0.005065,100.192913,37036032,10.603632,0.094307,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.194063,37036032,10.97454,0.09112,0,0,0,0,100.114229,37511168,97.481399,0.010258,99.928373,35618816,21.488858,0.046536
0,0,0,0,100.192128,37036032,10.604893,0.094296,100.000756,36429824,129.789543,0.007705,0,0,0,0,0,0,0,0
0,0,0,0,100.192657,37036032,10.96749,0.091179,0,0,0,0,100.113154,37511168,98.68435,0.010133,0,0,0,0
0,0,0,0,100.191775,37036032,11.115618,0.089964,100.000051,36429824,129.846889,0.007701,0,0,0,0,0,0,0,0
0,0,0,0,100.195423,37040128,11.110167,0.090008,0,0,0,0,0,0,0,0,0,0,0,0
100.037143,36069376,199.054261,0.005024,100.195395,37040128,9.450603,0.105813,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.193021,37040128,9.822633,0.101806,100.000583,36429824,129.864041,0.0077,0,0,0,0,0,0,0,0
100.035969,36102144,200.219649,0.004995,100.193419,37040128,10.636299,0.094018,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.197325,37040128,10.990458,0.090988,0,0,0,0,100.116895,37478400,99.821998,0.010018,99.92873,35618816,21.897806,0.045667
0,0,0,0,100.195066,37040128,11.505306,0.086916,100.000183,36429824,129.924054,0.007697,0,0,0,0,0,0,0,0
0,0,0,0,100.198588,37044224,12.160382,0.082234,0,0,0,0,100.118003,37478400,100.281636,0.009972,0,0,0,0
0,0,0,0,100.1969868,37044224,12.160883,0.082231,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.198687,37044224,9.295108,0.107583,99.999918,36429824,130.88518,0.00764,0,0,0,0,0,0,0,0
0,0,0,0,100.196742,37044224,9.551691,0.104694,99.999846,36438016,130.032569,0.00769,0,0,0,0,0,0,0,0
100.033919,36114432,203.005375,0.004926,100.199676,37048320,9.473063,0.105562,0,0,0,0,0,0,0,0,0,0,0,0
100.031818,36122624,204.178018,0.004898,100.197842,37048320,9.470228,0.105594,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.19862,37052416,8.702174,0.114914,0,0,0,0,100.115044,37515264,104.216247,0.009595,0,0,0,0
0,0,0,0,100.196977,37052416,8.758837,0.11417,99.99755,36438016,131.877333,0.007583,0,0,0,0,0,0,0,0
0,0,0,0,100.1980461,37052416,8.755522,0.114214,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.198016,37052416,8.093439,0.123557,99.996516,36446208,131.96193,0.007578,0,0,0,0,0,0,0,0
0,0,0,0,100.196602,37097472,8.702791,0.114906,0,0,0,0,100.117063,37670912,103.302945,0.00968,99.937426,35622912,21.636228,0.046219
0,0,0,0,100.200445,37097472,7.532969,0.13275,0,0,0,0,100.121192,37670912,104.671361,0.009554,0,0,0,0
100.032873,36126720,206.926363,0.004833,100.198981,37097472,8.317753,0.120225,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.198119,37097472,9.097854,0.109916,99.99757,36446208,131.982762,0.007577,0,0,0,0,0,0,0,0
100.031204,36126720,208.109776,0.004805,100.199471,37097472,9.473369,0.105559,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.1982685,37097472,9.463737,0.105667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.198982,37097472,8.689987,0.115075,99.997363,36446208,132.949018,0.007522,0,0,0,0,0,0,0,0
0,0,0,0,100.197065,37101568,8.683385,0.115162,0,0,0,0,100.122738,37683200,103.974509,0.009618,0,0,0,0
0,0,0,0,100.199524,37101568,8.696928,0.114983,0,0,0,0,100.121968,37683200,104.491032,0.00957,99.938439,35627008,23.230604,0.043047
0,0,0,0,100.201209,37101568,8.571162,0.11667,99.996882,36446208,132.956363,0.007521,0,0,0,0,0,0,0,0
100.033158,36130816,208.551837,0.004795,100.201602,37101568,9.477266,0.105516,0,0,0,0,0,0,0,0,0,0,0,0
100.03262,36147200,209.71453,0.004768,100.200339,37105664,9.475495,0.105535,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.1994197,37105664,9.483904,0.105442,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.197462,37105664,10.231845,0.097734,99.997921,36454400,133.046494,0.007516,0,0,0,0,0,0,0,0
0,0,0,0,100.199218,37105664,10.993838,0.09096,0,0,0,0,100.120706,37683200,103.257608,0.009685,0,0,0,0
0,0,0,0,100.198986,37105664,11.004617,0.090871,0,0,0,0,100.120311,37699584,103.362741,0.009675,99.939369,35627008,23.677844,0.042234
0,0,0,0,100.196184,37109760,10.100281,0.099007,99.998394,36454400,133.056241,0.007516,0,0,0,0,0,0,0,0
0,0,0,0,100.198214,37109760,8.533552,0.117185,99.997865,36454400,134.047694,0.00746,0,0,0,0,0,0,0,0
100.032947,36147200,211.31239,0.004732,100.197666,37109760,9.480188,0.105483,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.196969,37109760,9.836979,0.101657,0,0,0,0,100.122469,37679104,104.875888,0.009535,0,0,0,0
0,0,0,0,100.1949031,37109760,9.838412,0.101642,0,0,0,0,0,0,0,0,0,0,0,0
100.031794,36184064,212.482599,0.004706,100.196969,37109760,10.648706,0.093908,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.194976,37109760,11.033079,0.090637,0,0,0,0,100.119668,37679104,105.677183,0.009463,99.940103,35627008,22.94017,0.043592
0,0,0,0,100.20293,37109760,9.814933,0.101886,99.9956,36454400,134.949579,0.00741,0,0,0,0,0,0,0,0
0,0,0,0,100.203477,37109760,10.071224,0.099293,99.994017,36454400,134.138616,0.007455,0,0,0,0,0,0,0,0
0,0,0,0,100.201139,37113856,11.055988,0.090449,0,0,0,0,100.118596,37679104,104.509711,0.009568,99.939003,35684352,22.225084,0.044994
0,0,0,0,100.202159,37113856,9.898836,0.101022,0,0,0,0,100.121638,37683200,106.453108,0.009394,0,0,0,0
0,0,0,0,100.2005,37117952,9.89876,0.101023,0,0,0,0,0,0,0,0,0,0,0,0
100.031238,36184064,214.037342,0.004672,100.200514,37117952,10.711883,0.093354,0,0,0,0,0,0,0,0,0,0,0,0
100.030849,36188160,215.208998,0.004647,100.203159,37117952,10.718211,0.093299,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.203709,37179392,11.320633,0.088334,99.994828,36454400,135.069322,0.007404,0,0,0,0,0,0,0,0
0,0,0,0,100.201797,37179392,11.573629,0.086403,99.996731,36454400,134.257116,0.007448,0,0,0,0,0,0,0,0
0,0,0,0,100.201585,37179392,11.085319,0.090209,0,0,0,0,100.127279,37687296,105.721413,0.009459,0,0,0,0
0,0,0,0,100.200998,37179392,11.097195,0.090113,0,0,0,0,100.127434,37691392,105.65401,0.009465,99.951623,35684352,23.844763,0.041938
0,0,0,0,100.2016379,37183488,11.095491,0.090127,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.201512,37183488,11.459647,0.087263,99.997185,36454400,134.254551,0.007449,0,0,0,0,0,0,0,0
100.03618,36188160,215.633366,0.004638,100.201197,37187584,11.927207,0.083842,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.200884,37187584,12.870284,0.077698,99.99665,36454400,133.44589,0.007494,0,0,0,0,0,0,0,0
100.03506,36196352,216.811687,0.004612,100.199278,37191680,13.079989,0.076453,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.199578,37191680,11.574207,0.086399,99.997914,36454400,133.438466,0.007494,0,0,0,0,0,0,0,0
0,0,0,0,100.199731,37191680,12.250645,0.081628,0,0,0,0,100.126053,37699584,107.368555,0.009314,0,0,0,0
0,0,0,0,100.2005259,37191680,12.256079,0.081592,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.199672,37195776,12.263446,0.081543,0,0,0,0,100.124571,37699584,106.862296,0.009358,99.956422,35688448,24.277545,0.04119
0,0,0,0,100.199909,37195776,13.265374,0.075384,99.997399,36454400,133.522278,0.007489,0,0,0,0,0,0,0,0
100.038189,36196352,218.365391,0.004579,100.197547,37195776,11.995165,0.083367,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.200485,37195776,12.866805,0.077719,99.996836,36454400,132.637406,0.007539,0,0,0,0,0,0,0,0
100.038644,36196352,219.537932,0.004555,100.200496,37195776,13.161885,0.075977,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.20087,37195776,13.455352,0.07432,0,0,0,0,100.127203,37777408,107.8263,0.009274,0,0,0,0
0,0,0,0,100.1987911,37195776,13.45203,0.074338,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.19836,37195776,13.63354,0.073349,99.997221,36413440,133.641792,0.007483,0,0,0,0,0,0,0,0
0,0,0,0,100.199087,37195776,14.617678,0.06841,0,0,0,0,100.127133,37777408,108.057824,0.009254,99.956603,35688448,23.536672,0.042487
0,0,0,0,100.198784,37195776,12.333876,0.081078,100.000252,36454400,133.632884,0.007483,0,0,0,0,0,0,0,0
100.046168,36155392,219.954769,0.004546,100.198954,37195776,13.230847,0.075581,0,0,0,0,0,0,0,0,0,0,0,0
100.043797,36188160,221.114087,0.004523,100.197426,37195776,13.223842,0.075621,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.19677,37195776,13.994642,0.071456,100.000697,36458496,133.751645,0.007477,0,0,0,0,0,0,0,0
0,0,0,0,100.1971117,37195776,13.989031,0.071485,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.197289,37195776,14.625338,0.068374,0,0,0,0,100.126435,37785600,109.430119,0.009138,0,0,0,0
0,0,0,0,100.202241,37195776,13.470224,0.074238,0,0,0,0,100.12479,37785600,109.263074,0.009152,99.955451,35688448,25.103469,0.039835
0,0,0,0,100.2002,37195776,12.949085,0.077226,100,36470784,134.647773,0.007427,0,0,0,0,0,0,0,0
0,0,0,0,100.201461,37195776,13.47631,0.074204,0,0,0,0,100.135286,37785600,108.724524,0.009198,0,0,0,0
0,0,0,0,100.201454,37236736,14.35845,0.069645,99.9998,36470784,133.852129,0.007471,0,0,0,0,0,0,0,0
100.043511,36196352,222.731245,0.00449,100.20146,37236736,14.415466,0.06937,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,100.1997665,37236736,14.418887,0.069353,0,0,0,0,0,0,0,0,0,0,0,0
100.046924,36200448,223.892865,0.004466,100.199278,37236736,14.424104,0.069328,0,0,0,0,0,0,0,0,0,0,0,0
