time,Node,level,msg,HopCount,ServiceTime_0,InterArrivalTime_0,ResponseTime_0,Throughput_0,QueueLength_0,QueueTime_0,Memory_0,BrokerId_0,Cpu_0,ServiceTime_1,InterArrivalTime_1,ResponseTime_1,Throughput_1,QueueLength_1,QueueTime_1,Memory_1,BrokerId_1,Cpu_1,ServiceTime_2,InterArrivalTime_2,ResponseTime_2,Throughput_2,QueueLength_2,QueueTime_2,Memory_2,BrokerId_2,Cpu_2,Timestamp_0,Timestamp_1,Timestamp_2
2024-07-08 14:55:07,localhost:50002,info,Advertisement(apple > f598c713-23fe-4039-bcc9-0165e2516e76) 4e79d2ff-97ba-4ca6-af50-abbb2d60e36d,2,1991.345671,430.094400,320126.470385,0.003124,780,318135.124714,51372032,localhost:50002,101.881378,1044.213289,532.321400,65804.353499,0.015197,301,64760.140210,36171776,localhost:50004,100.827345,,,,,,,,,,915.0026134000001,0.0,0.0
2024-07-08 14:55:10,localhost:50002,info,Advertisement(apple > 527fcc00-228a-4e11-bf5a-78b89da5b9cb) 69faea61-ffb2-41a5-a9cc-70ff3fb56ad6,2,1993.577805,681.910500,321123.678144,0.003114,781,319130.100339,50810880,localhost:50002,101.885883,42.665446,0.510500,81.086658,12.332485,10,38.421212,46624768,localhost:50003,103.539544,,,,,,,,,,918.260788,0.0,0.0
2024-07-08 14:55:14,localhost:50002,info,Advertisement(apple > 81c4025b-f22c-48e4-b225-8fbd4ffa38d8) b3b6f80e-02bb-44f6-a838-a8824032032c,2,1996.121136,1031.162900,322123.505324,0.003104,784,320127.384188,43200512,localhost:50002,101.891253,42.772807,894.244700,83.392236,11.991524,9,40.619429,48226304,localhost:50003,103.561214,,,,,,,,,,921.6060054000001,0.0,0.0
2024-07-08 14:55:18,localhost:50002,info,Advertisement(apple > a11251d5-750c-47cc-8680-88763116d96b) 915ad778-e9e1-4191-83f5-1330f443cc42,2,1998.956547,128.812900,323126.050113,0.003095,785,321127.093566,41426944,localhost:50002,101.899592,42.876636,88.624500,84.752380,11.799079,9,41.875744,44212224,localhost:50003,103.577615,,,,,,,,,,925.1751228,0.0,0.0
2024-07-08 14:55:21,localhost:50002,info,Advertisement(apple > 7f542778-d73f-42f0-83f6-197fabd46ab0) fecc9d7a-03c2-48d2-a875-f633e2ceedde,2,2001.529088,190.194800,324130.598673,0.003085,787,322129.069585,37744640,localhost:50002,101.902887,1033.914582,1.028100,86437.319270,0.011569,510,85403.404688,39194624,localhost:50001,100.478984,,,,,,,,,,928.5319765,0.0,0.0
2024-07-08 14:55:25,localhost:50002,info,Advertisement(apple > a6878def-106e-43b7-b5c3-f2bb18d29d0e) 57ba69d3-daab-4e56-a797-903d8fd1db26,2,2004.494364,1361.521700,325138.484593,0.003076,788,323133.990229,42434560,localhost:50002,101.900442,43.037180,214.318000,89.530986,11.169317,7,46.493806,46964736,localhost:50003,103.583689,,,,,,,,,,932.2712373000002,0.0,0.0
2024-07-08 14:55:28,localhost:50002,info,Advertisement(apple > bad3bbab-3881-49da-bfc6-b8f7e56e83b9) c2f14f4f-baae-4b04-a295-4d0b72b5add4,2,2006.678123,3284.978100,326147.517397,0.003066,788,324140.839274,51445760,localhost:50002,101.900780,43.183929,214.318000,91.322775,10.950171,6,48.138846,47919104,localhost:50003,103.584219,,,,,,,,,,935.4301132,0.0,0.0
2024-07-08 14:55:32,localhost:50002,info,Advertisement(apple > 8a71947d-3828-490f-9d6e-fc029a5b1b65) 900c7214-fbef-4d62-8f5b-318a28a936b8,2,2009.510560,894.530300,327159.728029,0.003057,790,325150.217469,51728384,localhost:50002,101.902716,43.295722,214.318000,93.229215,10.726251,5,49.933493,48115712,localhost:50003,103.594771,,,,,,,,,,939.0278131,0.0,0.0
2024-07-08 14:55:35,localhost:50002,info,Advertisement(apple > c2e38199-edf3-41e2-a32b-6cc94006385c) e03854ba-77ae-4521-b0a5-cbfe3db21141,3,2011.510551,199.770200,328172.654319,0.003047,791,326161.143768,51740672,localhost:50002,101.902336,1044.360327,1.554600,66083.385192,0.015132,302,65039.024865,38047744,localhost:50004,100.830522,1048.833797,319.237200,20707.265867,0.048292,71,19658.432070,34295808,localhost:50005,100.206700,942.1208199,140.3599291,0.0
2024-07-08 14:55:40,localhost:50002,info,Advertisement(apple > 2bb42e83-5810-4cac-9d93-adc64aa41bf1) be31748e-1ab9-4888-941e-92e05494612c,2,2015.069489,1566.149100,329190.654413,0.003038,792,327175.584924,50515968,localhost:50002,101.901174,43.450794,214.318000,95.378464,10.484547,4,51.927670,47984640,localhost:50003,103.595345,,,,,,,,,,946.25793,0.0,0.0
2024-07-08 14:55:43,localhost:50002,info,Advertisement(apple > e97d1c41-36d9-46eb-a225-c29cde01c000) 8fb99abf-5141-4067-b2dd-4d95ea0a697c,2,2017.860861,3733.860200,330209.888255,0.003028,792,328192.027394,40701952,localhost:50002,101.899437,43.715245,0.011500,97.954020,10.208871,27,54.238775,46092288,localhost:50003,103.601434,,,,,,,,,,949.6905078,0.0,0.0
2024-07-08 14:55:47,localhost:50002,info,Advertisement(apple > 85925ae3-f5ee-4a89-a19f-6742c150bb5c) 60b5d5f0-bc4f-4565-9409-dced4a3db9c0,2,2020.203607,1497.774700,331230.683685,0.003019,793,329210.480078,49868800,localhost:50002,101.899545,1034.055020,1.028100,86770.581236,0.011525,509,85736.526216,39940096,localhost:50001,100.483723,,,,,,,,,,952.8903895999999,0.0,0.0
2024-07-08 14:55:51,localhost:50002,info,Advertisement(apple > 3faacd4f-8366-4897-883e-1175bc8b021e) 32327a30-f755-4428-9fae-82dc46dc3e0b,2,2023.195548,1245.481600,332254.585285,0.003010,794,330231.389737,49471488,localhost:50002,101.902662,44.147488,0.011500,101.927571,9.810888,25,57.780083,46403584,localhost:50003,103.614446,,,,,,,,,,956.5204556,0.0,0.0
2024-07-08 14:55:54,localhost:50002,info,Advertisement(apple > 24e86b5e-5fc2-48ab-a9b6-7902585da48c) 223858f8-eaa4-498c-bb71-b9e7661ba28f,2,2025.688187,437.492400,333277.269321,0.003001,795,331251.581134,48762880,localhost:50002,101.901676,45.155381,29.787300,114.687534,8.719343,21,69.532153,47509504,localhost:50003,103.656086,,,,,,,,,,958.9137438999999,0.0,0.0
2024-07-08 14:55:58,localhost:50002,info,Advertisement(apple > 24e367a1-9d6b-4a4d-91c5-88102f48525c) fa206594-0ed0-4a9d-bc88-b00a0b7bd7d8,2,2029.489852,1487.097100,334302.957692,0.002991,796,332273.467840,50855936,localhost:50002,101.903232,46.544517,1.534400,119.473939,8.370026,44,72.929422,37429248,localhost:50003,103.647595,,,,,,,,,,962.003898,0.0,0.0
2024-07-08 14:56:02,localhost:50002,info,Advertisement(apple > 87412c34-2912-4d73-a048-a1f1a9530aee) 8afdb7a9-e982-40ee-9fec-859ad21b1859,2,2032.257826,2810.042800,335329.264228,0.002982,796,333297.006402,37900288,localhost:50002,101.909106,47.930905,2.037500,125.681945,7.956592,45,77.751040,46211072,localhost:50003,103.643494,,,,,,,,,,964.4551186000001,0.0,0.0
2024-07-08 14:56:06,localhost:50002,info,Advertisement(apple > 4348c5db-a50d-4548-9888-51e219226352) 81a786c7-6145-4bd0-9a89-5e1c6c0cc1b8,2,2035.339044,1130.743500,336357.747490,0.002973,799,334322.408446,37584896,localhost:50002,101.910221,1047.390649,852.385600,67215.327758,0.014878,306,66167.937109,42864640,localhost:50004,100.828954,,,,,,,,,,967.9089239000001,0.0,0.0
2024-07-08 14:56:11,localhost:50002,info,Advertisement(apple > 8a9e06a3-bd12-433f-9d82-1bcf0d3f4d3d) e73fdf44-cbce-4f23-9758-6ae63dba2ebc,2,2039.135019,943.150800,337390.036783,0.002964,800,335350.901764,48955392,localhost:50002,101.908962,48.625033,0.508900,131.936736,7.579390,68,83.311703,49192960,localhost:50003,103.672186,,,,,,,,,,972.1127334,0.0,0.0
2024-07-08 14:56:14,localhost:50002,info,Advertisement(apple > 8a404022-061a-4559-91a7-9282efd3f1e0) e41a3f71-2af6-4816-8959-086a325e6515,2,2042.150558,4151.066900,338422.922190,0.002955,800,336380.771632,49750016,localhost:50002,101.909245,49.704893,73.099800,167.105803,5.984233,65,117.400910,46526464,localhost:50003,103.698419,,,,,,,,,,974.8000157999999,0.0,0.0
2024-07-08 14:56:18,localhost:50002,info,Advertisement(apple > b5cd5edf-8a7e-46d3-a9c6-a4ff59bb606f) 707c0f92-8fe6-410b-bd27-5679141fce9b,2,2044.773515,1265.086500,339456.623093,0.002946,801,337411.849578,51580928,localhost:50002,101.916145,1039.400688,457.182900,88451.060765,0.011306,520,87411.660077,40620032,localhost:50001,100.486892,,,,,,,,,,977.5761564999999,0.0,0.0
2024-07-08 14:56:22,localhost:50002,info,Advertisement(apple > c545d6d6-33fe-4fbe-9924-cabeb52d248d) a18a03bc-1423-4765-89cc-9bedfecee1c3,2,2047.468218,3115.267100,340492.175059,0.002937,802,338444.706841,51331072,localhost:50002,101.917001,50.709396,256.820200,175.959364,5.683130,89,125.249968,35811328,localhost:50003,103.721945,,,,,,,,,,981.2440999,0.0,0.0
2024-07-08 14:56:26,localhost:50002,info,Advertisement(apple > 9fdecf06-6cdc-43f0-9505-692147c1fc23) 18187bc7-1518-49c7-b504-f95d4efeab2c,2,2050.105978,2159.394200,341528.509947,0.002928,803,339478.403969,51142656,localhost:50002,101.932091,52.211622,195.924900,186.847789,5.351950,90,134.636167,47439872,localhost:50003,103.717317,,,,,,,,,,983.5320393000001,0.0,0.0
2024-07-08 14:56:29,localhost:50002,info,Advertisement(apple > 68c77afa-e7bd-42a8-936d-6c41b5faf4dd) bc9488f4-f9d7-4bc7-b5d5-5a1ebf1c3ba6,2,2052.424258,1088.667400,342566.728851,0.002919,804,340514.304593,38121472,localhost:50002,101.943466,1041.901074,454.912500,88795.153426,0.011262,524,87753.252352,41107456,localhost:50001,100.492169,,,,,,,,,,986.7101798,0.0,0.0
2024-07-08 14:56:33,localhost:50002,info,Advertisement(apple > 82c311fa-d7ba-4408-90e5-eedabf900713) b490ad87-5ad7-4d9b-bc52-f1d7aca1b520,2,2055.140748,731.475000,343607.294424,0.002910,805,341552.153676,50290688,localhost:50002,101.943265,1051.955131,575.872400,68078.595848,0.014689,310,67026.640717,38293504,localhost:50004,100.822117,,,,,,,,,,990.0966219999999,0.0,0.0
2024-07-08 14:56:37,localhost:50002,info,Advertisement(apple > 2a870626-498f-484e-af57-f5f2bc20d7d1) f41a66e2-f056-4001-87f1-e6b465eaa75d,2,2059.068043,236.962500,344651.829204,0.002901,807,342592.761161,37613568,localhost:50002,101.949800,53.378879,169.414300,198.617901,5.034793,117,145.239022,45535232,localhost:50003,103.752496,,,,,,,,,,994.1619275999999,0.0,0.0
2024-07-08 14:56:40,localhost:50002,info,Advertisement(apple > 0a6926b5-9128-4429-a5f4-5e96fef2a7db) 034cc1fd-acc6-40d2-84e6-37536aa928b0,2,2060.863180,3588.627800,345693.441501,0.002893,807,343632.578321,39075840,localhost:50002,101.953171,54.476817,660.468000,259.072538,3.859923,113,204.595721,48267264,localhost:50003,103.753587,,,,,,,,,,996.1058551000001,0.0,0.0
2024-07-08 14:56:44,localhost:50002,info,Advertisement(apple > 981e5a5a-6884-4458-8b13-8baaf6716f20) ee5ebc1f-f584-4f5a-a8ae-911039660fce,2,2063.549412,262.053100,346737.643295,0.002884,809,344674.093883,51015680,localhost:50002,101.950573,56.128946,54.738200,274.197433,3.647007,140,218.068487,41488384,localhost:50003,103.771551,,,,,,,,,,998.2905913,0.0,0.0
2024-07-08 14:56:49,localhost:50002,info,Advertisement(apple > a1912456-f676-40b0-b46b-6b45bb12a8cc) f2349694-7396-4cac-8230-c3481d8c183d,3,2067.385930,1472.700500,347785.720007,0.002875,811,345718.334077,44331008,localhost:50002,101.952191,1057.783792,326.617600,68669.053442,0.014563,315,67611.269650,41197568,localhost:50004,100.814964,1048.088097,416.251500,21485.788970,0.046542,74,20437.700873,34680832,localhost:50005,100.202551,1002.2876370000001,149.4103859,0.0
2024-07-08 14:56:52,localhost:50002,info,Advertisement(apple > 3a0b11a6-d2eb-49d3-be51-18aed15405c1) a4567339-0286-45f6-8484-bc4342987e5d,2,2069.324341,1472.700500,348832.640891,0.002867,810,346763.316550,50061312,localhost:50002,101.956814,56.723560,54.738200,288.872378,3.461736,139,232.148818,39022592,localhost:50003,103.774141,,,,,,,,,,1005.4470295000001,0.0,0.0
2024-07-08 14:56:56,localhost:50002,info,Advertisement(apple > c498b5e2-0c6d-43e6-ac63-1692cb3925fa) e7a16b18-0da8-4036-aed6-44321ad5e03a,2,2071.915492,1147.781200,349882.596898,0.002858,812,347810.681406,51625984,localhost:50002,101.963543,1045.310189,57.218500,90163.224540,0.011091,534,89117.914351,41205760,localhost:50001,100.485783,,,,,,,,,,1008.1978744,0.0,0.0
2024-07-08 14:57:00,localhost:50002,info,Advertisement(apple > 28c8ab72-ae4b-47ec-8bdd-f2c75eabd03c) bc136324-168a-4a8f-82e0-697d2f8ea830,2,2075.492608,1341.438500,350935.603112,0.002850,813,348860.110504,37572608,localhost:50002,101.970297,58.201285,138.536000,305.935085,3.268667,166,247.733800,47890432,localhost:50003,103.825421,,,,,,,,,,1012.0900747999999,0.0,0.0
2024-07-08 14:57:03,localhost:50002,info,Advertisement(apple > 13238783-2044-450c-8f4f-c4ab9cf74223) 50ad01f0-e12b-4d59-8b5b-65df6479bac3,2,2077.754818,2072.271500,351988.588379,0.002841,814,349910.833561,51191808,localhost:50002,101.972913,1046.595843,57.218500,90510.045680,0.011048,533,89463.449837,42000384,localhost:50001,100.487825,,,,,,,,,,1014.6047648,0.0,0.0
2024-07-08 14:57:08,localhost:50002,info,Advertisement(apple > bdc24d28-0578-424f-bbd0-9ceddc02ad1f) de0cf166-ab27-4e34-bd48-98c3d0b07f43,2,2081.042921,1413.284600,353044.869239,0.002833,815,350963.826318,49971200,localhost:50002,101.970184,59.235519,138.536000,338.247259,2.956417,164,279.011740,48881664,localhost:50003,103.830303,,,,,,,,,,1018.6843153,0.0,0.0
2024-07-08 14:57:12,localhost:50002,info,Advertisement(apple > 43a0ccb3-0321-4b9d-aa7f-d5d7e467cbb8) 0eacc153-5233-483f-83dc-b0007c8c0b7a,2,2083.900195,462.019600,354102.445993,0.002824,816,352018.545798,51044352,localhost:50002,101.967795,59.849533,1.608600,541.506806,1.846699,179,481.657273,44634112,localhost:50003,103.825938,,,,,,,,,,1021.2395056999999,0.0,0.0
2024-07-08 14:57:15,localhost:50002,info,Advertisement(apple > 1eda943f-d501-4885-8c80-caee77c93677) 4973ed44-97a0-4a29-b257-b6e1ee6c8732,2,2086.367901,2213.900800,355161.673876,0.002816,817,353075.305975,45678592,localhost:50002,101.968403,1061.472079,574.924200,69563.830265,0.014375,320,68502.358186,38461440,localhost:50004,100.814386,,,,,,,,,,1024.6004309999998,0.0,0.0
2024-07-08 14:57:19,localhost:50002,info,Advertisement(apple > adce352a-6c5f-44d9-bd1c-c58026b8ad31) f59fe661-41f7-4cdf-ba4a-b37b712d188c,2,2088.853683,4403.833600,356222.576817,0.002807,817,354133.723134,49094656,localhost:50002,101.972482,60.376666,740.328000,558.019977,1.792051,179,497.643311,46272512,localhost:50003,103.823398,,,,,,,,,,1028.0291318999998,0.0,0.0
2024-07-08 14:57:22,localhost:50002,info,Advertisement(apple > 38851da2-709f-4023-86af-e7cd652bb0c0) fb73e3a9-8040-44de-a26a-cef0a709b20a,2,2090.382054,2.585700,357282.147035,0.002799,818,355191.764981,48504832,localhost:50002,101.972932,61.120729,4.098300,575.532497,1.737521,194,514.411768,46936064,localhost:50003,103.865572,,,,,,,,,,1030.3286742,0.0,0.0
2024-07-08 14:57:26,localhost:50002,info,Advertisement(apple > 281dffaa-a6ec-406e-b0f8-1f6370ea38d0) 28b836d4-c212-4ede-a399-d65ad8537829,2,2092.811577,1443.859600,358344.094613,0.002791,820,356251.283036,50376704,localhost:50002,101.982683,62.328813,45.996800,594.735935,1.681418,208,532.407122,49360896,localhost:50003,103.860641,,,,,,,,,,1032.7953711,0.0,0.0
2024-07-08 14:57:30,localhost:50002,info,Advertisement(apple > 89b35754-339c-4e8c-90e0-5f2b13e4e713) fac5c9af-ad3a-4a5a-9bf2-56d741bc1ac3,3,2096.545571,2076.521900,359409.136748,0.002782,821,357312.591177,49205248,localhost:50002,101.982632,1064.692426,16.908400,70168.344020,0.014251,322,69103.651594,38682624,localhost:50004,100.815571,1047.644673,468.746000,21865.376049,0.045734,75,20817.731376,34721792,localhost:50005,100.208548,1036.4094411,154.6289533,0.0
2024-07-08 14:57:35,localhost:50002,info,Advertisement(apple > 0c28d65d-5563-44c1-907d-d2b46db8165c) 2a436bb2-82bf-436f-a40b-b4b3601d56d3,2,2100.575817,96.728200,360478.342297,0.002774,823,358377.766480,38219776,localhost:50002,101.979899,62.889765,45.996800,613.877178,1.628990,207,550.987413,48320512,localhost:50003,103.852758,,,,,,,,,,1041.3677672,0.0,0.0
2024-07-08 14:57:39,localhost:50002,info,Advertisement(apple > 7a9463b2-cb10-4b98-9a94-882038da94a4) 20a85516-15c9-40b8-815c-47fc345a006e,2,2103.209191,149.675500,361547.874164,0.002766,824,359444.664973,47894528,localhost:50002,101.978318,64.207796,3.581800,635.124996,1.574493,236,570.917200,46854144,localhost:50003,103.857134,,,,,,,,,,1043.8625825999998,0.0,0.0
2024-07-08 14:57:43,localhost:50002,info,Advertisement(apple > d33b5fe1-a34f-4abb-a023-6847c4f0adf5) 4b03b954-333a-4ecf-a750-f5ebd31c2c45,2,2106.208504,408.335800,362619.075357,0.002758,825,360512.866853,50147328,localhost:50002,101.976260,1050.630325,865.281400,92246.945145,0.010840,544,91196.314820,42008576,localhost:50001,100.482144,,,,,,,,,,1047.2080141,0.0,0.0
2024-07-08 14:57:47,localhost:50002,info,Advertisement(apple > 51382580-b5ea-417a-9cbd-835a9aaaa3ba) 9daf16ee-2035-4119-8ba1-9066f7b19f32,2,2109.824013,1151.340400,363693.880629,0.002750,827,361584.056616,52817920,localhost:50002,101.980604,64.734078,3.581800,656.035881,1.524307,235,591.301803,47734784,localhost:50003,103.863888,,,,,,,,,,1051.7692872,0.0,0.0
2024-07-08 14:57:51,localhost:50002,info,Advertisement(apple > 59f2a77b-ebc8-4e00-a5fe-8a30e856fe5e) 3916afd3-513a-49f4-a13a-8c315dc9fc07,2,2113.043827,4635.778100,364770.578218,0.002741,827,362657.534391,51900416,localhost:50002,101.977653,66.196786,6.133000,679.356879,1.471980,264,613.160093,44212224,localhost:50003,103.848950,,,,,,,,,,1054.5306034,0.0,0.0
2024-07-08 14:57:55,localhost:50002,info,Advertisement(apple > f5781f0e-cf99-4413-bfe7-4156383137ce) bd727580-4e07-4a6e-8774-6f0ef615f7a4,2,2116.214520,305.410900,365849.563388,0.002733,829,363733.348868,52649984,localhost:50002,101.982542,1053.084758,656.935700,92601.804491,0.010799,548,91548.719733,42405888,localhost:50001,100.496804,,,,,,,,,,1058.1904249,0.0,0.0
2024-07-08 14:57:59,localhost:50002,info,Advertisement(apple > 4dbb803c-cf31-4c1f-91da-03302a753348) 86ece31a-24ee-4141-a2dd-e6d7affe76f7,2,2119.039375,900.927500,366929.916361,0.002725,831,364810.876986,52625408,localhost:50002,101.983945,66.726131,6.133000,701.986846,1.424528,263,635.260715,47415296,localhost:50003,103.865413,,,,,,,,,,1062.0766942999999,0.0,0.0
2024-07-08 14:58:04,localhost:50002,info,Advertisement(apple > e9d2715f-8847-49f4-872b-ad2a23ef41ad) c7cbd7b5-c9c9-4016-ab60-8e01bb8ce578,2,2122.360866,773.761800,368012.827955,0.002717,832,365890.467089,51867648,localhost:50002,101.983614,1069.998421,63.463200,71092.056496,0.014066,328,70022.058075,39124992,localhost:50004,100.803863,,,,,,,,,,1065.1700058000001,0.0,0.0
2024-07-08 14:58:07,localhost:50002,info,Advertisement(apple > 4699c639-fc20-489f-8327-9e700a01618d) 73bfc106-7cb7-469e-8daf-c879484fd192,2,2124.882206,1365.879800,369096.458141,0.002709,833,366971.575935,44380160,localhost:50002,101.985576,67.937254,3.580700,726.523854,1.376417,276,658.586600,36696064,localhost:50003,103.879756,,,,,,,,,,1068.9091250000001,0.0,0.0
2024-07-08 14:58:11,localhost:50002,info,Advertisement(apple > 4a203606-c547-4457-9789-f591a6e8b7ff) 8e9022f5-1ca5-4cf1-a67a-24f76221c832,2,2126.742159,487.522500,370179.118254,0.002701,834,368052.376095,43638784,localhost:50002,101.988825,69.349080,2.044600,752.703925,1.328544,299,683.354845,45760512,localhost:50003,103.876231,,,,,,,,,,1070.8403486999998,0.0,0.0
2024-07-08 14:58:15,localhost:50002,info,Advertisement(apple > c8c9d19e-ce55-42bc-a7d3-51dc94c26490) cd65bdd4-c7c6-48f0-950b-fddc0ffcf81a,2,2129.877584,1482.773400,371264.853505,0.002693,835,369134.975921,51634176,localhost:50002,101.991609,70.735209,2.080600,780.265167,1.281616,320,709.529958,39378944,localhost:50003,103.881759,,,,,,,,,,1073.6334083000002,0.0,0.0
2024-07-08 14:58:18,localhost:50002,info,Advertisement(apple > 81c92f24-bdc1-4e2a-bbf7-d5014689edf4) 1b44cd36-84e1-4b21-874c-1e1c86ab48c4,2,2132.273445,357.115800,372350.504414,0.002686,836,370218.230969,37629952,localhost:50002,101.988690,71.472932,5.603600,833.851583,1.199254,327,762.378651,36540416,localhost:50003,103.880402,,,,,,,,,,1076.5035016,0.0,0.0
2024-07-08 14:58:23,localhost:50002,info,Advertisement(apple > 2adb2da9-77b3-43d4-a23e-7e7b0e670886) 3d87ddd4-6556-4fcb-a1ec-1091659503d6,2,2135.661693,558.222300,373439.507696,0.002678,838,371303.846003,50237440,localhost:50002,101.989426,71.904600,0.508800,1143.393603,0.874589,338,1071.489003,46120960,localhost:50003,103.921852,,,,,,,,,,1079.5766950000002,0.0,0.0
2024-07-08 14:58:27,localhost:50002,info,Advertisement(apple > 1023ff49-c9d8-413b-a501-c2c848b60d2f) 97a56b49-f624-4938-80df-090878c6e183,2,2138.897621,466.873900,374530.644063,0.002670,839,372391.746442,51261440,localhost:50002,101.993690,1057.689400,1481.353500,94374.938766,0.010596,558,93317.249366,42283008,localhost:50001,100.504403,,,,,,,,,,1083.2741399,0.0,0.0
2024-07-08 14:58:31,localhost:50002,info,Advertisement(apple > 9a79829c-ca42-424c-958e-6bfd6d2811e3) 2f6d7870-6d40-4c71-bdd4-e15f3b9de100,2,2141.905742,71.498200,375624.236134,0.002662,840,373482.330392,51425280,localhost:50002,101.989809,72.323973,57.260700,1169.740131,0.854891,339,1097.416158,46403584,localhost:50003,103.970532,,,,,,,,,,1087.4587000000001,0.0,0.0
2024-07-08 14:58:35,localhost:50002,info,Advertisement(apple > 4b2dcfd2-8820-4b9a-a691-6ae67d02a3a4) 200aee3f-c1cb-4a04-974c-c0b8af63e1a9,2,2144.820346,1528.064400,376719.199340,0.002654,841,374574.378994,51212288,localhost:50002,101.986575,1076.334819,2.564100,72344.847810,0.013823,334,71268.512991,43175936,localhost:50004,100.802486,,,,,,,,,,1090.7314851,0.0,0.0
2024-07-08 14:58:39,localhost:50002,info,Advertisement(apple > 2a3479ff-5b21-427b-a046-2564ccfb0456) 450989f7-f6b8-4921-a27a-807576ed35c3,2,2147.418646,750.987300,377815.794944,0.002647,843,375668.376298,38514688,localhost:50002,101.985367,73.031901,123.929100,1197.103298,0.835350,346,1124.071397,43483136,localhost:50003,103.982099,,,,,,,,,,1094.619902,0.0,0.0
2024-07-08 14:58:43,localhost:50002,info,Advertisement(apple > f988df13-d43d-4cb3-8989-1bb983e9a56a) 728e94cd-d506-40c5-9417-bba5eafa6420,2,2149.969958,2068.064600,378914.554233,0.002639,843,376764.584275,51367936,localhost:50002,101.988168,1058.650994,3.074000,94734.048452,0.010556,561,93675.397458,42721280,localhost:50001,100.513412,,,,,,,,,,1097.745971,0.0,0.0
2024-07-08 14:58:46,localhost:50002,info,Advertisement(apple > 1958a30f-1185-444d-93ba-f24e15699ca3) 1af9d60e-dfcb-4631-a824-ac42dd7f441c,2,2151.396725,2295.910400,380011.639713,0.002631,843,377860.242988,51306496,localhost:50002,101.991618,74.322670,4.094400,1226.366487,0.815417,369,1152.043817,47038464,localhost:50003,104.000661,,,,,,,,,,1100.2254966,0.0,0.0
2024-07-08 14:58:50,localhost:50002,info,Advertisement(apple > 5c5c28ef-d45c-404b-b128-75e205cad6e7) c3e0fade-f51a-49c8-9894-1530083bd6d4,2,2153.741621,1.532200,381108.835231,0.002624,845,378955.093610,53366784,localhost:50002,101.993433,75.758530,17.436700,1257.213875,0.795410,392,1181.455345,49438720,localhost:50003,104.005146,,,,,,,,,,1102.4947348,0.0,0.0
2024-07-08 14:58:54,localhost:50002,info,Advertisement(apple > 2a878cd0-15dc-4105-8448-07d220a8e4ad) 2b5b15de-2c06-4b29-aa34-460e71f3ffb7,3,2156.458233,512.045400,382208.615018,0.002616,847,380052.156785,51884032,localhost:50002,102.005248,1081.930780,1001.236900,72984.596875,0.013702,336,71902.666095,43773952,localhost:50004,100.804741,1047.030355,628.517100,22637.114133,0.044175,77,21590.083778,35262464,localhost:50005,100.199204,1105.3382812,165.1635092,0.0
2024-07-08 14:58:57,localhost:50002,info,Advertisement(apple > f53d990f-5f86-40b0-af64-437f936d11f2) 2a583fdb-116b-4d7f-95f9-836ed018ec16,2,2157.981386,4230.554500,383306.006498,0.002609,847,381148.025112,52183040,localhost:50002,102.006123,77.825808,3.577800,1290.777163,0.774727,413,1212.951355,37277696,localhost:50003,104.008172,,,,,,,,,,1107.5589409,0.0,0.0
2024-07-08 14:59:01,localhost:50002,info,Advertisement(apple > e8c9469b-dfe4-4d94-9ad5-3568f32cf1b5) 8022c49f-cb8e-4a5d-8327-d0aa6e0a0c51,2,2160.791073,1233.939800,384405.130823,0.002601,849,382244.339750,50876416,localhost:50002,102.017030,79.899664,79.629200,1326.441694,0.753897,442,1246.542030,45789184,localhost:50003,104.020294,,,,,,,,,,1109.5067651,0.0,0.0
2024-07-08 14:59:05,localhost:50002,info,Advertisement(apple > 80ad3c2b-dadb-4f3e-8f1a-f2b71df822bb) 14019617-b536-466e-a508-7ab3e3b99ae0,2,2163.364631,615.857200,385504.560646,0.002594,851,383341.196015,46084096,localhost:50002,102.014861,1066.062327,3.060200,96549.119640,0.010357,576,95483.057313,43401216,localhost:50001,100.550567,,,,,,,,,,1111.9340905,0.0,0.0
2024-07-08 14:59:09,localhost:50002,info,Advertisement(apple > af2cfadf-cff7-4b81-aab4-0499ddff553e) d4949579-d0cd-4d0c-b08a-02e387497ff2,2,2167.002081,144.808000,386607.682194,0.002587,852,384440.680113,38588416,localhost:50002,102.022985,1087.510928,293.995100,73961.106580,0.013521,342,72873.595652,38178816,localhost:50004,100.819367,,,,,,,,,,1116.0744442,0.0,0.0
2024-07-08 14:59:13,localhost:50002,info,Advertisement(apple > f11c7fe8-3a91-4590-bd98-9a9c7a55258b) e4927a0d-d37c-4fcc-97fb-37a3e4674de5,2,2169.832697,2019.002200,387711.779736,0.002579,853,385541.947039,44953600,localhost:50002,102.032141,81.405472,280.436700,1363.047234,0.733650,471,1281.641762,37285888,localhost:50003,104.054549,,,,,,,,,,1120.4921393999998,0.0,0.0
2024-07-08 14:59:18,localhost:50002,info,Advertisement(apple > a56426a2-2e9c-466a-9048-ea8f459b7037) d011c4e7-514e-47bd-8c5b-6e95c55fec04,2,2173.019700,990.871500,388818.761436,0.002572,855,386645.741736,45481984,localhost:50002,102.039339,1069.883166,379.919600,96922.370071,0.010318,580,95852.486905,43597824,localhost:50001,100.544539,,,,,,,,,,1122.5888601,0.0,0.0
