time,Node,level,msg,HopCount,QueueTime_0,Throughput_0,InterArrivalTime_0,QueueLength_0,Cpu_0,ServiceTime_0,BrokerId_0,Memory_0,AverageQueueTime_0,AverageThroughput_0,AverageServiceTime_0,ResponseTime_0,QueueTime_1,Throughput_1,InterArrivalTime_1,QueueLength_1,Cpu_1,ServiceTime_1,BrokerId_1,Memory_1,AverageQueueTime_1,AverageThroughput_1,AverageServiceTime_1,ResponseTime_1,QueueTime_2,Throughput_2,InterArrivalTime_2,QueueLength_2,Cpu_2,ServiceTime_2,BrokerId_2,Memory_2,AverageQueueTime_2,AverageThroughput_2,AverageServiceTime_2,ResponseTime_2,Timestamp_0,Timestamp_1,Timestamp_2
2024-07-22 16:45:02,localhost:50002,info,Advertisement(apple > 0.5518695542662222) d3b1a234-057e-46e4-ad7a-79357c570482,2,8.446557,0.104076,1.107027,7,100.403000,1.161775,2,35708928,8.144506,0.107452,1.161996,9.608332,54.939515,0.017823,0.754347,72,100.064026,1.166611,1,34787328,,,,56.106127,,,,,,,,,,,,,8.466127999999998,0.0,0.0
2024-07-22 16:45:03,localhost:50002,info,Advertisement(apple > 0.450530598392854) 7c2f1fb4-4e85-48b3-aa1a-2a3d57e4400b,2,8.227027,0.106422,1.100026,8,100.399366,1.169531,2,35708928,8.145083,0.107444,1.162049,9.396559,34.672675,0.027906,0.923899,35,100.183456,1.161990,4,35414016,,,,35.834665,,,,,,,,,,,,,8.222172700000016,0.0,0.0
2024-07-22 16:45:05,localhost:50002,info,Advertisement(apple > 0.7402310320041313) a7102d43-677e-4b06-87fc-8fcc2b9029d2,2,9.110580,0.097394,1.100026,7,100.396278,1.156965,2,35708928,8.151788,0.107368,1.162013,10.267545,51.185446,0.019196,0.663409,65,100.108685,0.909013,3,35115008,,,,52.094459,,,,,,,,,,,,,9.107273300000003,0.0,0.0
2024-07-22 16:45:06,localhost:50002,info,Advertisement(apple > 0.5161923388596725) 6c267558-8b48-46bb-9424-49a5e2cb0ea3,2,9.362476,0.095061,1.109401,7,100.393077,1.157088,2,35708928,8.160137,0.107272,1.161979,10.519564,52.091887,0.018866,0.663409,64,100.116646,0.913547,3,35127296,,,,53.005434,,,,,,,,,,,,,9.357169499999998,0.0,0.0
2024-07-22 16:45:07,localhost:50002,info,Advertisement(apple > 0.5682667779918559) 920e5d1d-09f2-4994-affe-32d89bd256c4,3,9.377117,0.094926,1.109401,6,100.389548,1.157359,2,35708928,8.168473,0.107176,1.161947,10.534476,34.982792,0.027667,0.920348,34,100.183151,1.160991,4,35422208,,,,36.143784,12.832389,0.071463,1.053617,13,100.012542,1.160928,5.0,33419264,,,,13.993317,9.370262200000013,34.996564000000006,0.0
2024-07-22 16:45:08,localhost:50002,info,Advertisement(apple > 0.8706897596328863) f3d44d9a-aa0e-495c-98d1-538f954ceb9c,2,7.066181,0.121533,1.117318,6,100.383739,1.162018,2,35672064,8.160974,0.107263,1.161948,8.228199,35.060786,0.027612,0.923208,36,100.178105,1.155365,4,35430400,,,,36.216152,,,,,,,,,,,,,7.061325699999998,0.0,0.0
2024-07-22 16:45:09,localhost:50002,info,Advertisement(apple > 0.16711464713190427) 1508bffd-765c-4f59-8dfc-bee560ee71cd,2,7.394311,0.116911,1.110362,7,100.389564,1.159193,2,35672064,8.155794,0.107322,1.161929,8.553505,52.120115,0.018860,0.668075,65,100.128224,0.902715,3,35139584,,,,53.022830,,,,,,,,,,,,,7.392004600000007,0.0,0.0
2024-07-22 16:45:10,localhost:50002,info,Advertisement(apple > 0.4414900779872479) fb154d22-6890-4e2a-ba07-f04cb6520612,2,8.439643,0.104215,1.109331,7,100.391080,1.155865,2,35676160,8.157699,0.107301,1.161888,9.595508,57.655386,0.017003,0.753817,75,100.054950,1.157059,1,34840576,,,,58.812446,,,,,,,,,,,,,8.460214699999995,0.0,0.0
2024-07-22 16:45:11,localhost:50002,info,Advertisement(apple > 0.5416077712354066) 5376f340-3428-4f17-998f-ff594a3c496f,2,8.802296,0.100322,1.103990,8,100.387161,1.165568,2,35676160,8.161996,0.107251,1.161913,9.967864,53.036529,0.018538,0.670097,65,100.121121,0.906752,3,35139584,,,,53.943281,,,,,,,,,,,,,8.797989999999999,0.0,0.0
2024-07-22 16:45:13,localhost:50002,info,Advertisement(apple > 0.3301934695063542) 5949e736-32de-4afc-9fbb-4eb864e26209,2,9.602689,0.092923,1.103990,7,100.382161,1.158919,2,35676160,8.171537,0.107142,1.161893,10.761608,58.810090,0.016674,0.753817,74,100.053662,1.163612,1,34856960,,,,59.973703,,,,,,,,,,,,,9.622260699999998,0.0,0.0
2024-07-22 16:45:14,localhost:50002,info,Advertisement(apple > 0.7454976617020557) 34e6b776-8508-4816-92e4-b82ed65c62cf,3,8.238759,0.106363,1.103990,6,100.385527,1.162999,2,35680256,8.171980,0.107137,1.161900,9.401758,36.118078,0.026822,0.925210,37,100.170122,1.164593,4,35450880,,,,37.282671,14.394495,0.064290,1.050945,13,100.012597,1.160002,5.0,33615872,,,,15.554497,8.232904300000001,36.13084989999999,0.0
2024-07-22 16:45:15,localhost:50002,info,Advertisement(apple > 0.13705653222021968) 1c4b057f-ab14-4b3b-9693-da8d067c8dfd,2,7.076234,0.121427,1.111939,7,100.382128,1.159172,2,35680256,8.164818,0.107219,1.161882,8.235405,36.605162,0.026481,0.917539,37,100.172902,1.158017,4,35430400,,,,37.763179,,,,,,,,,,,,,7.071884699999998,0.0,0.0
2024-07-22 16:45:16,localhost:50002,info,Advertisement(apple > 0.7465325037623751) 91e7b009-903c-400f-8677-4adfa0a5e6f8,2,7.995748,0.109255,1.108622,7,100.377195,1.157148,2,35680256,8.163720,0.107232,1.161851,9.152896,53.077840,0.018520,0.674422,66,100.121425,0.916774,3,35147776,,,,53.994613,,,,,,,,,,,,,7.993442799999997,0.0,0.0
2024-07-22 16:45:17,localhost:50002,info,Advertisement(apple > 0.26998561428590084) c6fa9d27-d1b6-476d-8077-28b37ab2f2b7,2,8.248083,0.106269,1.105672,8,100.377367,1.162040,2,35680256,8.164264,0.107226,1.161852,9.410123,53.993627,0.018214,0.674422,65,100.123602,0.910605,3,35147776,,,,54.904232,,,,,,,,,,,,,8.243775499999998,0.0,0.0
2024-07-22 16:45:18,localhost:50002,info,Advertisement(apple > 0.21239483994082095) 1568e7e6-25db-4fc7-9f04-5be6627134da,2,8.454638,0.103995,1.104782,8,100.375125,1.161210,2,35680256,8.166126,0.107204,1.161848,9.615848,60.347939,0.016257,0.752831,80,100.053443,1.162235,1,34881536,,,,61.510174,,,,,,,,,,,,,8.476209799999992,0.0,0.0
2024-07-22 16:45:20,localhost:50002,info,Advertisement(apple > 0.6729422428297722) 0de95e65-cdd0-4d6e-be69-dd0fffd4c0f0,2,8.452931,0.103992,1.104782,7,100.371997,1.163165,2,35717120,8.167952,0.107183,1.161857,9.616096,61.507795,0.015957,0.752831,79,100.059101,1.161654,1,34889728,,,,62.669449,,,,,,,,,,,,,8.473242400000004,0.0,0.0
2024-07-22 16:45:21,localhost:50002,info,Advertisement(apple > 0.8330372180600453) 09d8645a-fea3-4b16-86a1-4a9cd0a09ff8,3,9.395616,0.094764,1.106602,8,100.368970,1.156906,2,35733504,8.175722,0.107095,1.161825,10.552522,36.131332,0.026818,0.921849,39,100.163373,1.157043,4,35434496,,,,37.288375,14.762186,0.062794,1.047085,14,100.072331,1.162784,5.0,33701888,,,,15.924970,9.391761800000012,36.1441035,0.0
2024-07-22 16:45:22,localhost:50002,info,Advertisement(apple > 0.1661578636274306) bfee5670-8aa3-4023-bea7-36035411a122,2,7.409883,0.116718,1.101401,8,100.365963,1.157785,2,35786752,8.170906,0.107150,1.161800,8.567668,54.042069,0.018196,0.678546,66,100.113159,0.914521,3,35147776,,,,54.956590,,,,,,,,,,,,,7.407575699999995,0.0,0.0
2024-07-22 16:45:23,localhost:50002,info,Advertisement(apple > 0.08088587383641746) c29fc7ff-e80b-480a-9f8d-5815cae127fc,2,8.230994,0.106510,1.101401,7,100.363149,1.157816,2,35786752,8.171281,0.107146,1.161774,9.388809,38.150409,0.025438,0.925156,39,100.162545,1.161145,4,35426304,,,,39.311554,,,,,,,,,,,,,8.226852100000002,0.0,0.0
2024-07-22 16:45:24,localhost:50002,info,Advertisement(apple > 0.872039044248509) 50dd0492-190a-47cc-bfbc-5f759e849b53,2,8.810674,0.100319,1.101401,6,100.368354,1.157509,2,35790848,8.175253,0.107101,1.161748,9.968183,54.957206,0.017896,0.675239,68,100.115651,0.919829,3,35155968,,,,55.877035,,,,,,,,,,,,,8.806367099999989,0.0,0.0
2024-07-22 16:45:25,localhost:50002,info,Advertisement(apple > 0.7465325037623751) 68045ff1-0368-4adb-b770-d0f658b1ecfc,2,8.455554,0.104015,1.114432,7,100.374333,1.158441,2,35794944,8.176983,0.107081,1.161727,9.613994,61.901114,0.015858,0.752321,84,100.056700,1.159771,1,34934784,,,,63.060886,,,,,,,,,,,,,8.477173899999997,0.0,0.0
2024-07-22 16:45:27,localhost:50002,info,Advertisement(apple > 0.21738028501008252) b6e4c094-9bbf-4dc1-a56e-22f0c9c3f442,3,9.406574,0.094590,1.107555,8,100.369748,1.165390,2,35794944,8.184527,0.106994,1.161750,10.571964,37.301061,0.026005,0.921204,40,100.159789,1.153784,4,35430400,,,,38.454846,13.980255,0.066040,1.050461,14,100.069825,1.162134,5.0,33746944,,,,15.142389,9.40271899999999,37.312833100000006,0.0
2024-07-22 16:45:28,localhost:50002,info,Advertisement(apple > 0.5067879838109337) 3687799d-5e9e-4502-ba99-9c6842391fe4,2,9.608421,0.092812,1.102080,9,100.372784,1.165994,2,35799040,8.193209,0.106895,1.161776,10.774415,63.071798,0.015568,0.752321,83,100.056438,1.163110,1,34951168,,,,64.234908,,,,,,,,,,,,,9.627992200000023,0.0,0.0
2024-07-22 16:45:29,localhost:50002,info,Advertisement(apple > 0.51037461428827) b5ae5b71-c8a3-4ae3-8e31-cf2cd6ba1aff,2,8.934962,0.099049,1.102080,8,100.367780,1.161032,2,35799040,8.197704,0.106844,1.161771,10.095994,54.080915,0.018187,0.682452,67,100.113531,0.903786,3,35164160,,,,54.984700,,,,,,,,,,,,,8.932160100000004,0.0,0.0
2024-07-22 16:45:30,localhost:50002,info,Advertisement(apple > 0.0868844565194816) 215e753a-e179-483b-aee2-09741242f47e,2,9.418111,0.094513,1.102080,7,100.371815,1.162457,2,35799040,8.205056,0.106760,1.161776,10.580569,38.520079,0.025203,0.924475,40,100.155282,1.157843,4,35487744,,,,39.677922,,,,,,,,,,,,,9.413761999999991,0.0,0.0
2024-07-22 16:45:31,localhost:50002,info,Advertisement(apple > 0.7828572696390447) e1a139bd-dd6f-4404-ad0e-5fd340c5f979,2,10.338748,0.086955,1.102080,6,100.376176,1.161445,2,35799040,8.217833,0.106614,1.161774,11.500194,54.995036,0.017889,0.679189,69,100.115591,0.905650,3,35172352,,,,55.900686,,,,,,,,,,,,,10.333442100000013,0.0,0.0
2024-07-22 16:45:32,localhost:50002,info,Advertisement(apple > 0.8330372180600453) 91fd32d6-fecb-4a1a-8ccb-02b3bbfb6f2f,2,7.305180,0.118177,1.122432,6,100.378662,1.156690,2,35799040,8.212400,0.106676,1.161743,8.461870,64.598632,0.015207,0.758920,85,100.050762,1.158941,1,34959360,,,,65.757574,,,,,,,,,,,,,7.3257526000000155,0.0,0.0
2024-07-22 16:45:34,localhost:50002,info,Advertisement(apple > 0.8158843597692953) 4b0f22cc-f9f5-4ea2-b3be-e25a1cbf403a,3,8.256341,0.106171,1.116252,7,100.374604,1.162413,2,35803136,8.212660,0.106673,1.161747,9.418754,38.470992,0.025230,0.927159,40,100.165440,1.164968,4,35487744,,,,39.635960,15.518550,0.059962,1.055091,14,100.062666,1.158667,5.0,33796096,,,,16.677217,8.250486600000016,38.4852812,0.0
2024-07-22 16:45:35,localhost:50002,info,Advertisement(apple > 0.12244134566888075) e6c81a51-4aa0-4209-b5ec-3ffa91f6b195,2,8.464614,0.103898,1.109104,8,100.382312,1.160209,2,35803136,8.214142,0.106657,1.161738,9.624823,65.767650,0.014941,0.757544,86,100.051433,1.160341,1,34963456,,,,66.927991,,,,,,,,,,,,,8.483185099999986,0.0,0.0
2024-07-22 16:45:36,localhost:50002,info,Advertisement(apple > 0.3853058973144255) 614f3483-f267-4e68-b5ea-956b67528311,2,9.529920,0.093492,1.109358,8,100.378695,1.166171,2,35803136,8.221837,0.106569,1.161764,10.696091,55.047999,0.017871,0.683714,68,100.110981,0.908990,3,35180544,,,,55.956989,,,,,,,,,,,,,9.526612,0.0,0.0
2024-07-22 16:45:37,localhost:50002,info,Advertisement(apple > 0.6276578865479733) e2979f98-a1c2-4d52-a7b8-5d0a058e3f75,2,9.774598,0.091433,1.109358,7,100.382586,1.162344,2,35803136,8.230865,0.106466,1.161767,10.936942,55.963638,0.017582,0.685408,68,100.113084,0.911175,3,35180544,,,,56.874813,,,,,,,,,,,,,9.7692902,0.0,0.0
2024-07-22 16:45:38,localhost:50002,info,Advertisement(apple > 0.18016059127682793) 78680aef-3f9d-4e89-a436-88ec706e67f7,2,10.584747,0.085171,1.111113,8,100.384515,1.156321,2,35807232,8.244471,0.106313,1.161736,11.741068,40.075038,0.024252,0.933569,40,100.159861,1.159483,4,35487744,,,,41.234522,,,,,,,,,,,,,10.579892100000023,0.0,0.0
2024-07-22 16:45:39,localhost:50002,info,Advertisement(apple > 0.2855146127654567) 945dfc68-9e29-4e97-8cb7-ac22c6fb2d52,2,7.100639,0.120992,1.105301,9,100.381035,1.164379,2,35807232,8.237897,0.106387,1.161751,8.265018,39.303503,0.024715,0.929449,41,100.154938,1.157927,4,35491840,,,,40.461431,,,,,,,,,,,,,7.095784000000009,0.0,0.0
2024-07-22 16:45:41,localhost:50002,info,Advertisement(apple > 0.7588676956686643) 6283f7b1-f3ef-462c-8def-bc3b0333c769,2,7.772513,0.111961,1.105301,8,100.377033,1.159140,2,35807232,8.235238,0.106417,1.161736,8.931653,56.031895,0.017560,0.688935,69,100.103621,0.916108,3,35192832,,,,56.948003,,,,,,,,,,,,,7.7702078000000085,0.0,0.0
2024-07-22 16:45:42,localhost:50002,info,Advertisement(apple > 0.40845528675752923) 232edebe-28d3-4fd4-aeb6-dc4352a4273d,3,8.264410,0.106103,1.110757,8,100.394848,1.160361,2,35807232,8.235404,0.106415,1.161728,9.424770,39.629285,0.024515,0.928237,42,100.152629,1.161914,4,35495936,,,,40.791199,17.067830,0.054857,1.053034,15,100.062589,1.161527,5.0,33869824,,,,18.229357,8.257554999999996,39.64305630000001,0.0
2024-07-22 16:45:43,localhost:50002,info,Advertisement(apple > 0.14833839601380566) 72f6bb5e-749d-4034-8e7d-c8e59a6b7e07,2,9.180702,0.096690,1.111030,8,100.397790,1.161630,2,35774464,8.240744,0.106355,1.161728,10.342332,56.945048,0.017282,0.685794,71,100.105815,0.918879,3,35196928,,,,57.863927,,,,,,,,,,,,,9.175395000000009,0.0,0.0
2024-07-22 16:45:44,localhost:50002,info,Advertisement(apple > 0.6950958403118396) cc75086c-8439-40ec-ba4f-b383f4a99353,2,9.623573,0.092725,1.111030,7,100.394641,1.160961,2,35774464,8.248513,0.106267,1.161723,10.784535,68.481321,0.014359,0.756735,90,100.082255,1.161110,1,35295232,,,,69.642431,,,,,,,,,,,,,9.645145000000014,0.0,0.0
2024-07-22 16:45:45,localhost:50002,info,Advertisement(apple > 0.6835797624278404) 74e00e2e-0e15-4c93-96c4-d8184311ac66,2,9.628966,0.092718,1.116286,7,100.390857,1.156450,2,35774464,8.256225,0.106181,1.161694,10.785416,69.638318,0.014125,0.756735,89,100.081191,1.157907,1,35364864,,,,70.796225,,,,,,,,,,,,,9.647537399999976,0.0,0.0
2024-07-22 16:45:46,localhost:50002,info,Advertisement(apple > 0.4818292976628567) 920ffeea-3e53-48cc-8643-c02aa582779a,2,9.034434,0.098094,1.112940,8,100.386470,1.159898,2,35774464,8.260548,0.106132,1.161684,10.194332,55.157530,0.017838,0.687978,70,100.103545,0.901440,3,35205120,,,,56.058969,,,,,,,,,,,,,9.02912710000001,0.0,0.0
2024-07-22 16:45:47,localhost:50002,info,Advertisement(apple > 0.3153311029254726) e41ff9b8-173c-4b17-85fe-9ce20476d81a,2,9.414815,0.094544,1.112940,7,100.389396,1.162300,2,35774464,8.266926,0.106060,1.161687,10.577115,39.693619,0.024475,0.926234,43,100.160050,1.165019,4,35504128,,,,40.858638,,,,,,,,,,,,,9.409959500000014,0.0,0.0
2024-07-22 16:45:49,localhost:50002,info,Advertisement(apple > 0.7331283353332239) 135895f3-3e67-49d8-a403-86d1a95ae3e8,2,10.434536,0.086226,1.119329,7,100.385725,1.162957,2,35803136,8.278836,0.105926,1.161694,11.597493,56.071159,0.017551,0.687978,69,100.105554,0.904411,3,35168256,,,,56.975570,,,,,,,,,,,,,10.433229799999992,0.0,0.0
2024-07-22 16:45:50,localhost:50002,info,Advertisement(apple > 0.011496268650800476) 927d79ae-cfc3-4248-9f0e-a9b3c846a931,3,10.577680,0.085208,1.119329,6,100.381297,1.158346,2,35848192,8.291397,0.105786,1.161676,11.736026,40.808602,0.023826,0.927519,43,100.157600,1.161920,4,35504128,,,,41.970522,16.283077,0.057327,1.060914,15,100.057125,1.160819,5.0,33886208,,,,17.443896,10.57182690000002,40.8203738,0.0
2024-07-22 16:45:51,localhost:50002,info,Advertisement(apple > 0.5752820478621803) 6b7b0fdd-520d-4bd7-9b3c-d484ee7d870c,2,9.630878,0.092660,1.118662,7,100.383532,1.161261,2,35848192,8.298677,0.105704,1.161673,10.792139,70.034331,0.014046,0.757324,93,100.076939,1.159350,1,35586048,,,,71.193681,,,,,,,,,,,,,9.652449399999995,0.0,0.0
2024-07-22 16:45:52,localhost:50002,info,Advertisement(apple > 0.9283462710304236) f1549eca-04c6-4b3c-bf4c-9e26d7f1863d,2,9.629418,0.092664,1.113078,8,100.379981,1.162287,2,35848192,8.305870,0.105624,1.161677,10.791705,71.195537,0.013819,0.753253,95,100.073738,1.167992,1,35606528,,,,72.363529,,,,,,,,,,,,,9.649990299999985,0.0,0.0
2024-07-22 16:45:53,localhost:50002,info,Advertisement(apple > 0.7009269490258427) 096c452a-88e1-483a-b606-a4f18f46222b,2,8.704937,0.101381,1.114440,8,100.374471,1.158832,2,35848192,8.308016,0.105600,1.161661,9.863770,57.044458,0.017253,0.690886,72,100.100290,0.915703,3,35598336,,,,57.960161,,,,,,,,,,,,,8.701630600000016,0.0,0.0
2024-07-22 16:45:54,localhost:50002,info,Advertisement(apple > 0.6208291277797497) e9780acc-ea08-4844-9bbd-cfd460ce8579,2,8.952050,0.098822,1.114440,7,100.377403,1.167188,2,35848192,8.311460,0.105561,1.161691,10.119238,57.958206,0.016985,0.692435,72,100.103132,0.917905,3,35635200,,,,58.876111,,,,,,,,,,,,,8.947743099999997,0.0,0.0
2024-07-22 16:45:56,localhost:50002,info,Advertisement(apple > 0.5574092827108154) dbb5f1f1-6ba5-489b-95f6-0924a4d8589b,2,9.424935,0.094484,1.120654,7,100.372676,1.158879,2,35856384,8.317383,0.105496,1.161676,10.583815,42.403022,0.022955,0.928742,45,100.177241,1.159872,4,35467264,,,,43.562894,,,,,,,,,,,,,9.420080299999995,0.0,0.0
2024-07-22 16:45:57,localhost:50002,info,Advertisement(apple > 0.7011784130499965) da1818dd-ba72-4af8-8adb-2d1d9748c32f,3,8.263976,0.106088,1.120654,6,100.376183,1.162150,2,35856384,8.317100,0.105499,1.161679,9.426126,43.143341,0.022571,0.925546,45,100.171310,1.160459,4,35475456,,,,44.303800,17.820108,0.052693,1.052388,16,100.058632,1.157695,5.0,33906688,,,,18.977803,8.25812019999998,43.15711380000002,0.0
2024-07-22 16:45:58,localhost:50002,info,Advertisement(apple > 0.9930822248397383) 23c88b2f-d674-4b35-a0d0-accc58091782,2,7.882967,0.110583,1.124436,6,100.378112,1.160001,2,35860480,8.314815,0.105524,1.161670,9.042969,57.097717,0.017241,0.694030,73,100.098131,0.903632,3,35655680,,,,58.001349,,,,,,,,,,,,,7.879660999999999,0.0,0.0
2024-07-22 16:45:59,localhost:50002,info,Advertisement(apple > 0.20512603132164958) 0854a967-e3e8-4619-8e07-869468f4ffc2,2,8.477923,0.103729,1.120180,7,100.373684,1.162581,2,35860480,8.315669,0.105515,1.161675,9.640505,73.904280,0.013322,0.752677,99,100.079209,1.160102,1,35639296,,,,75.064382,,,,,,,,,,,,,8.499999400000007,0.0,0.0
2024-07-22 16:46:00,localhost:50002,info,Advertisement(apple > 0.43079637150490213) a838971d-0fef-4dee-b96d-f0e14076afb8,2,9.298337,0.095574,1.115828,8,100.372113,1.164785,2,35864576,8.320787,0.105458,1.161691,10.463122,58.015071,0.016968,0.694030,72,100.099525,0.920278,3,35663872,,,,58.935349,,,,,,,,,,,,,9.295050400000008,0.0,0.0
2024-07-22 16:46:01,localhost:50002,info,Advertisement(apple > 0.4790334841883801) aeb568ef-f1be-421e-99dd-41184c6f0a25,2,9.647590,0.092455,1.116048,8,100.376145,1.168445,2,35864576,8.327662,0.105381,1.161726,10.816035,75.063880,0.013118,0.752677,98,100.076846,1.165927,1,35647488,,,,76.229807,,,,,,,,,,,,,9.668667099999993,0.0,0.0
2024-07-22 16:46:03,localhost:50002,info,Advertisement(apple > 0.022026461442495666) dbf6c422-cf15-4fb7-a5d7-046f3307d081,2,9.433639,0.094417,1.116048,7,100.377951,1.157636,2,35864576,8.333363,0.105318,1.161705,10.591275,43.951532,0.022166,0.924929,47,100.186159,1.163143,4,35483648,,,,45.114675,,,,,,,,,,,,,9.4297665,0.0,0.0
2024-07-22 16:46:04,localhost:50002,info,Advertisement(apple > 0.9672216646753912) 01842ec8-adf8-4393-93d1-5bfdaf19ba5d,3,8.268317,0.106016,1.116048,6,100.374108,1.164257,2,35864576,8.333029,0.105321,1.161718,9.432574,44.303574,0.021994,0.921663,48,100.178521,1.162755,4,35565568,,,,45.466329,18.215919,0.051617,1.049407,16,100.057800,1.157653,5.0,33923072,,,,19.373572,8.265132999999992,44.3181242,0.0
2024-07-22 16:46:05,localhost:50002,info,Advertisement(apple > 0.7865644210318851) ed5d9aa0-90d4-42ed-8669-315adca14350,2,7.566454,0.114569,1.121746,7,100.370709,1.161930,2,35864576,8.329118,0.105365,1.161719,8.728384,58.971044,0.016698,0.698515,73,100.111151,0.917185,3,35667968,,,,59.888228,,,,,,,,,,,,,7.5641476000000125,0.0,0.0
2024-07-22 16:46:06,localhost:50002,info,Advertisement(apple > 0.4377942268244983) e3655ec3-38ee-4697-9867-8a672a88443b,2,7.814173,0.111419,1.121746,6,100.373360,1.160973,2,35864576,8.326504,0.105394,1.161715,8.975146,59.885522,0.016446,0.697631,74,100.106469,0.921098,3,35667968,,,,60.806620,,,,,,,,,,,,,7.809370900000005,0.0,0.0
2024-07-22 16:46:07,localhost:50002,info,Advertisement(apple > 0.90458990362924) 1c8be5cf-7e4a-4700-b539-a9485cefce77,2,8.480654,0.103746,1.122598,7,100.370319,1.158231,2,35868672,8.327283,0.105385,1.161698,9.638884,76.619270,0.012856,0.752177,103,100.080289,1.162780,1,35676160,,,,77.782050,,,,,,,,,,,,,8.502225999999979,0.0,0.0
2024-07-22 16:46:08,localhost:50002,info,Advertisement(apple > 0.8775889215740684) 57756907-a5ff-4bb5-bb69-f631f1910e0c,2,8.494822,0.103573,1.121766,7,100.369001,1.160221,2,35868672,8.328125,0.105376,1.161690,9.655043,77.775076,0.012668,0.752177,102,100.079641,1.164571,1,35680256,,,,78.939647,,,,,,,,,,,,,8.516110699999984,0.0,0.0
2024-07-22 16:46:10,localhost:50002,info,Advertisement(apple > 0.005314839934709443) 82b65e23-8ba7-4fbf-b506-7394bc6709d3,2,9.451899,0.094139,1.122096,7,100.367747,1.170710,2,35868672,8.333744,0.105313,1.161735,10.622608,45.513127,0.021425,0.925023,49,100.175304,1.161420,4,35962880,,,,46.674547,,,,,,,,,,,,,9.447043899999983,0.0,0.0
2024-07-22 16:46:11,localhost:50002,info,Advertisement(apple > 0.4377942268244983) ac950240-e364-4334-8a3c-4e4e524a9918,3,9.453326,0.094127,1.117774,8,100.363849,1.170587,2,35868672,8.339314,0.105251,1.161780,10.623913,45.466810,0.021449,0.922743,49,100.186413,1.156305,4,36143104,,,,46.623115,17.437208,0.053767,1.051859,17,100.048914,1.161613,5.0,33923072,,,,18.598822,9.448973999999993,45.47842990000001,0.0
2024-07-22 16:46:12,localhost:50002,info,Advertisement(apple > 0.8569967888754523) 2eb4b410-6d83-423b-b9ae-9a7e27bfadc7,2,8.135051,0.107637,1.117774,7,100.361455,1.155448,2,35868672,8.338302,0.105263,1.161748,9.290499,59.971111,0.016423,0.699281,75,100.112107,0.917324,3,35680256,,,,60.888435,,,,,,,,,,,,,8.132744700000018,0.0,0.0
2024-07-22 16:46:13,localhost:50002,info,Advertisement(apple > 0.5805226842656401) d3f9eb56-c079-4df0-96b4-d3a088bf31c2,2,8.384331,0.104708,1.123517,7,100.363843,1.166018,2,35868672,8.338529,0.105260,1.161769,9.550349,60.885095,0.016180,0.698498,75,100.114573,0.920613,3,35688448,,,,61.805708,,,,,,,,,,,,,8.379555600000003,0.0,0.0
2024-07-22 16:46:14,localhost:50002,info,Advertisement(apple > 0.3240116975111538) 8b3fffe4-a6b7-454c-baca-61618a28b4e8,2,7.341126,0.117636,1.123517,6,100.367026,1.159680,2,35868672,8.333640,0.105314,1.161759,8.500806,79.331096,0.012423,0.751727,107,100.072371,1.162356,1,35692544,,,,80.493452,,,,,,,,,,,,,7.362698299999977,0.0,0.0
2024-07-22 16:46:15,localhost:50002,info,Advertisement(apple > 0.39661871834472195) 0934fb39-f382-49aa-8c04-da6fbcbdb425,2,8.284205,0.105898,1.123517,5,100.364525,1.158807,2,35876864,8.333399,0.105317,1.161745,9.443012,47.062483,0.020739,0.923814,50,100.178362,1.154924,4,36442112,,,,48.217406,,,,,,,,,,,,,8.281350599999996,0.0,0.0
2024-07-22 16:46:17,localhost:50002,info,Advertisement(apple > 0.1802191940357845) c048b8ae-bee9-4335-a388-ce686009226d,2,8.493750,0.103590,1.124718,7,100.361016,1.159695,2,35926016,8.334177,0.105308,1.161735,9.653444,80.497821,0.012246,0.751727,106,100.073312,1.163985,1,35663872,,,,81.661806,,,,,,,,,,,,,8.512870700000008,0.0,0.0
2024-07-22 16:46:18,localhost:50002,info,Advertisement(apple > 0.8300837716140583) 045c2d95-5388-45ca-979f-8f1c433cf238,2,8.460482,0.103942,1.118935,8,100.359129,1.160243,2,36012032,8.334787,0.105302,1.161727,9.620726,60.027075,0.016410,0.700844,76,100.108252,0.912542,3,35688448,,,,60.939617,,,,,,,,,,,,,8.458176699999996,0.0,0.0
2024-07-22 16:46:19,localhost:50002,info,Advertisement(apple > 0.14122332887827008) eda7be8f-9d38-40cd-ba93-b83a2f796c31,2,8.712729,0.101291,1.119169,8,100.429311,1.159790,2,36220928,8.336604,0.105282,1.161718,9.872519,60.938617,0.016167,0.701294,76,100.111472,0.915869,3,35688448,,,,61.854486,,,,,,,,,,,,,8.7084227,0.0,0.0
2024-07-22 16:46:20,localhost:50002,info,Advertisement(apple > 0.9855607921505134) cb92df55-ba51-41a6-b5da-d32ddb6e5f04,3,9.444339,0.094298,1.119169,7,100.425218,1.160324,2,36241408,8.341905,0.105223,1.161711,10.604663,47.808559,0.020425,0.925941,51,100.188519,1.152093,4,36462592,,,,48.960652,18.970433,0.049681,1.050753,18,100.050742,1.157900,5.0,33951744,,,,20.128333,9.439064599999995,47.82233120000001,0.0
