time,Node,level,msg,HopCount,BrokerId_0,AverageServiceTime_0,AverageThroughput_0,Throughput_0,InterArrivalTime_0,ServiceTime_0,QueueLength_0,Cpu_0,QueueTime_0,Memory_0,AverageQueueTime_0,ResponseTime_0,BrokerId_1,AverageServiceTime_1,AverageThroughput_1,Throughput_1,InterArrivalTime_1,ServiceTime_1,QueueLength_1,Cpu_1,QueueTime_1,Memory_1,AverageQueueTime_1,ResponseTime_1,BrokerId_2,AverageServiceTime_2,AverageThroughput_2,Throughput_2,InterArrivalTime_2,ServiceTime_2,QueueLength_2,Cpu_2,QueueTime_2,Memory_2,AverageQueueTime_2,ResponseTime_2,Timestamp_0,Timestamp_1,Timestamp_2
2024-07-17 20:15:46,localhost:50002,info,Advertisement(apple > 1980359) bd67e2fb-bcff-4c38-8bb3-1f2d7984d78a,2,localhost:50002,0.512821,0.410378,0.637975,0.554134,0.516169,1,100.500152,1.051289,40456192,1.923955,1.567458,localhost:50003,,,2.380747,0.435566,0.210443,0,100.153046,0.209594,38633472,,0.420036,,,,,,,,,,,,,0.7469634999999926,0.0,0.0
2024-07-17 20:15:46,localhost:50002,info,Advertisement(apple > 1761398) 0c9f4cfe-e91e-481b-a7f5-17aaf563ca00,3,localhost:50002,0.512819,0.410420,0.489827,0.554134,0.510115,0,100.500367,1.531420,40456192,1.923712,2.041535,localhost:50004,,,0.020571,0.485876,0.504398,94,100.419125,48.107914,39723008,,48.612312,localhost:50005,,,0.980243,0.550925,0.511157,1,100.115562,0.508998,37351424,,1.020155,1.2090464000000338,48.12735210000005,0.0
2024-07-17 20:15:47,localhost:50002,info,Advertisement(apple > 7609020) f7241d97-42dc-4872-a0d3-6f8145db7088,2,localhost:50002,0.512818,0.410568,0.982996,0.554789,0.510137,2,100.501739,0.507161,40456192,1.922834,1.017298,localhost:50001,,,0.004954,0.399090,0.512427,487,100.176412,201.327867,39079936,,201.840295,,,,,,,,,,,,,0.17247210000004998,0.0,0.0
2024-07-17 20:15:48,localhost:50002,info,Advertisement(apple > 898375) 908c9080-e64f-4b63-9a75-641dbcd98ce2,2,localhost:50002,0.512816,0.410687,0.775270,0.554261,0.510162,3,100.500216,0.779711,40456192,1.922126,1.289874,localhost:50004,,,0.020548,0.486190,0.511405,94,100.415120,48.155746,39731200,,48.667151,,,,,,,,,,,,,0.457338400000026,0.0,0.0
2024-07-17 20:15:48,localhost:50002,info,Advertisement(apple > 4255643) 62db6005-2be1-4881-813d-6521461ae7be,2,localhost:50002,0.512815,0.410772,0.614829,0.554261,0.511150,2,100.501661,1.115320,40456192,1.921627,1.626470,localhost:50003,,,2.397162,0.436058,0.210114,0,100.150725,0.207046,38637568,,0.417160,,,,,,,,,,,,,0.8119928000000982,0.0,0.0
2024-07-17 20:15:49,localhost:50002,info,Advertisement(apple > 2001576) 4c75abcf-7f70-4913-b2db-79c42f5bc232,2,localhost:50002,0.512817,0.410811,0.486790,0.554261,0.515648,1,100.506775,1.538626,40456192,1.921390,2.054274,localhost:50001,,,0.004942,0.399169,0.514620,488,100.176807,201.836030,39084032,,202.350650,,,,,,,,,,,,,1.2019350000000486,0.0,0.0
2024-07-17 20:15:49,localhost:50002,info,Advertisement(apple > 4135477) a3c1bcbf-58ba-4804-8258-960645823ae0,2,localhost:50002,0.512815,0.410816,0.418801,0.554261,0.510828,0,100.507797,1.876940,40456192,1.921362,2.387768,localhost:50003,,,2.386063,0.435780,0.209047,1,100.150008,0.210054,38637568,,0.419100,,,,,,,,,,,,,1.5736139000000549,0.0,0.0
2024-07-17 20:15:51,localhost:50002,info,Advertisement(apple > 6923224) 2d381000-5b02-4f84-9502-435f36145057,2,localhost:50002,0.512813,0.410965,0.988246,0.554749,0.508858,3,100.506657,0.503036,40452096,1.920486,1.011893,localhost:50004,,,0.020525,0.486236,0.506084,94,100.420477,48.214628,39682048,,48.720712,,,,,,,,,,,,,0.18066219999991517,0.0,0.0
2024-07-17 20:15:51,localhost:50002,info,Advertisement(apple > 8280035) 631a8f4f-0a79-4117-94e5-3e064aafd9a3,2,localhost:50002,0.512809,0.411073,0.719644,0.554634,0.507017,3,100.505908,0.882558,40452096,1.919846,1.389575,localhost:50003,,,2.370693,0.436246,0.212588,0,100.149548,0.209230,38641664,,0.421818,,,,,,,,,,,,,0.581735999999978,0.0,0.0
2024-07-17 20:15:52,localhost:50002,info,Advertisement(apple > 7222643) b992fb7a-2c3c-446a-bf47-32d2ae24717f,2,localhost:50002,0.512804,0.411142,0.564174,0.554453,0.504235,3,100.505080,1.268267,40452096,1.919444,1.772503,localhost:50001,,,0.004941,0.399262,0.504732,489,100.175544,201.874271,39084032,,202.379003,,,,,,,,,,,,,0.9315766999999369,0.0,0.0
2024-07-17 20:15:52,localhost:50002,info,Advertisement(apple > 9257468) 15a4d947-8168-488b-8cc6-c5aa419512d4,2,localhost:50002,0.512797,0.411173,0.468076,0.554498,0.500921,3,100.506108,1.635486,40452096,1.919269,2.136406,localhost:50003,,,2.342896,0.436158,0.213735,0,100.151939,0.213087,38612992,,0.426822,,,,,,,,,,,,,1.33115829999997,0.0,0.0
2024-07-17 20:15:53,localhost:50002,info,Advertisement(apple > 1245898) 5622193c-dd8a-4e7d-a37e-875c7b9d722c,2,localhost:50002,0.512794,0.411188,0.436193,0.554498,0.507783,2,100.505674,1.784782,40452096,1.919186,2.292565,localhost:50001,,,0.004929,0.399350,0.505569,489,100.174978,202.375495,39084032,,202.881063,,,,,,,,,,,,,1.4480753000000277,0.0,0.0
2024-07-17 20:15:53,localhost:50002,info,Advertisement(apple > 8064863) a38be365-5e16-4149-869e-cb69ab07a314,3,localhost:50002,0.512796,0.411175,0.391238,0.555017,0.515941,2,100.505410,2.040049,40452096,1.919260,2.555990,localhost:50004,,,0.020455,0.486297,0.505016,93,100.420823,48.382691,39682048,,48.887707,localhost:50005,,,0.742111,0.551076,0.513319,0,100.115330,0.834188,37359616,,1.347507,1.7176756999999725,48.402128999999945,0.0
2024-07-17 20:15:54,localhost:50002,info,Advertisement(apple > 7685615) 3196051a-8c63-40db-bdb6-d32824743c76,2,localhost:50002,0.512797,0.411173,0.409125,0.554652,0.515405,3,100.505050,1.928837,40452096,1.919266,2.444242,localhost:50003,,,2.378712,0.436345,0.210584,0,100.151201,0.209811,38612992,,0.420395,,,,,,,,,,,,,1.6250168999999914,0.0,0.0
2024-07-17 20:15:54,localhost:50002,info,Advertisement(apple > 217811) 9d023c37-45cc-466c-a3c1-999b71964f10,2,localhost:50002,0.512800,0.411264,0.639072,0.554444,0.516810,3,100.504480,1.047959,40452096,1.918730,1.564769,localhost:50004,,,0.020513,0.486283,0.512940,94,100.420350,48.237016,39677952,,48.749956,,,,,,,,,,,,,0.7251250999999002,0.0,0.0
2024-07-17 20:15:55,localhost:50002,info,Advertisement(apple > 2223299) 12bc9424-8174-4015-b14f-18084cca9725,2,localhost:50002,0.512803,0.411310,0.503082,0.554420,0.517642,3,100.504332,1.470104,40452096,1.918455,1.987746,localhost:50003,,,2.381022,0.436076,0.210657,1,100.151968,0.209331,38612992,,0.419988,,,,,,,,,,,,,1.1667774000000009,0.0,0.0
2024-07-17 20:15:55,localhost:50002,info,Advertisement(apple > 9773588) 169b8009-554b-47e8-b6f8-d4e926e3ca69,2,localhost:50002,0.512806,0.411347,0.481985,0.554302,0.517375,3,100.504526,1.557378,40452096,1.918233,2.074753,localhost:50003,,,1.703344,0.435838,0.210212,1,100.151662,0.376869,38629376,,0.587080,,,,,,,,,,,,,1.2540513000000146,0.0,0.0
2024-07-17 20:15:56,localhost:50002,info,Advertisement(apple > 1626858) 2423b566-fe1e-43ca-8391-74e2c21bd123,2,localhost:50002,0.512803,0.411354,0.423601,0.554302,0.508278,2,100.503073,1.852435,40452096,1.918192,2.360714,localhost:50001,,,0.004929,0.399290,0.501655,491,100.174303,202.384585,39088128,,202.886240,,,,,,,,,,,,,1.5177446999999802,0.0,0.0
2024-07-17 20:15:56,localhost:50002,info,Advertisement(apple > 2419628) 45168eb5-8928-48b0-ace1-a56982ef901a,2,localhost:50002,0.512801,0.411362,0.423860,0.554847,0.510617,2,100.503235,1.848654,40452096,1.918150,2.359272,localhost:50001,,,0.004916,0.399343,0.504376,491,100.175735,202.899949,39092224,,203.404325,,,,,,,,,,,,,1.511963499999979,0.0,0.0
2024-07-17 20:15:57,localhost:50002,info,Advertisement(apple > 637452) db6a87b3-204f-42e5-982e-ea83edd7a327,2,localhost:50002,0.512799,0.411354,0.398799,0.554352,0.508583,3,100.503392,1.998949,40452096,1.918199,2.507531,localhost:50003,,,2.381358,0.435902,0.210204,0,100.151534,0.209725,38629376,,0.419928,,,,,,,,,,,,,1.6946206999999731,0.0,0.0
2024-07-17 20:15:57,localhost:50002,info,Advertisement(apple > 1037540) 67ec21d2-1760-4457-bdfc-6a6358ac5cf4,2,localhost:50002,0.512800,0.411442,0.632549,0.554455,0.514623,3,100.501828,1.066282,40452096,1.917677,1.580904,localhost:50004,,,0.020498,0.486070,0.505617,95,100.418335,48.279546,39677952,,48.785163,,,,,,,,,,,,,0.7439077000000225,0.0,0.0
2024-07-17 20:15:58,localhost:50002,info,Advertisement(apple > 1890392) 7166e813-5b54-490f-89f6-5305fae90220,2,localhost:50002,0.512799,0.411482,0.489586,0.554108,0.511650,4,100.503702,1.530894,40452096,1.917440,2.042544,localhost:50003,,,2.394854,0.435780,0.209089,0,100.150850,0.208473,38629376,,0.417562,,,,,,,,,,,,,1.2295673999999508,0.0,0.0
2024-07-17 20:15:58,localhost:50002,info,Advertisement(apple > 4596742) e2f611bd-35e4-4e2e-b084-99540548f704,2,localhost:50002,0.512799,0.411496,0.434809,0.553899,0.511623,4,100.503882,1.788236,40452096,1.917361,2.299860,localhost:50003,,,2.366722,0.435692,0.212474,0,100.150141,0.210051,38629376,,0.422525,,,,,,,,,,,,,1.4849096000000372,0.0,0.0
2024-07-17 20:15:59,localhost:50002,info,Advertisement(apple > 1868589) 6057d1dc-9de4-4810-bb38-22232fc8fc90,3,localhost:50002,0.512798,0.411531,0.478798,0.553899,0.511404,3,100.504094,1.577158,40452096,1.917153,2.088562,localhost:50004,,,0.020662,0.485937,0.512622,95,100.418741,47.885312,39706624,,48.397934,localhost:50005,,,0.522664,0.550605,0.500773,1,100.120973,1.412503,37363712,,1.913277,1.2547839999999724,47.90475070000002,0.0
2024-07-17 20:15:59,localhost:50002,info,Advertisement(apple > 6543566) 74aafb96-f4b9-43b9-a7e7-8df59819c3a2,2,localhost:50002,0.512797,0.411538,0.422584,0.554344,0.512121,3,100.503583,1.854275,40452096,1.917115,2.366396,localhost:50001,,,0.004915,0.399289,0.512141,493,100.174375,202.964795,39092224,,203.476936,,,,,,,,,,,,,1.5175841000000219,0.0,0.0
2024-07-17 20:16:00,localhost:50002,info,Advertisement(apple > 55753) 3967a9df-38f8-492d-86ce-a72ee87de435,2,localhost:50002,0.512798,0.411523,0.389100,0.553975,0.513672,4,100.502959,2.056358,40452096,1.917200,2.570031,localhost:50003,,,2.388908,0.435672,0.208549,0,100.150129,0.210052,38629376,,0.418601,,,,,,,,,,,,,1.7530318000000307,0.0,0.0
2024-07-17 20:16:00,localhost:50002,info,Advertisement(apple > 2787064) 77f36c7d-470b-4684-b105-1d667fee6c31,2,localhost:50002,0.512795,0.411478,0.348648,0.553975,0.508158,3,100.502823,2.360063,40456192,1.917470,2.868220,localhost:50001,,,0.004902,0.399338,0.513633,493,100.174714,203.475437,39092224,,203.989070,,,,,,,,,,,,,2.0233725000000504,0.0,0.0
2024-07-17 20:16:01,localhost:50002,info,Advertisement(apple > 1292224) 526d2aed-cfcd-44fc-aa15-f0c090c9b8ee,2,localhost:50002,0.512793,0.411513,0.478618,0.554257,0.509273,3,100.502160,1.580075,40456192,1.917264,2.089349,localhost:50003,,,2.375556,0.435552,0.210673,0,100.150532,0.210281,38629376,,0.420954,,,,,,,,,,,,,1.2767489999999952,0.0,0.0
2024-07-17 20:16:01,localhost:50002,info,Advertisement(apple > 5441223) 3ab0d9fa-9978-4d5c-a4e0-01f95ebe46fe,2,localhost:50002,0.512789,0.411522,0.426708,0.554061,0.506522,3,100.501803,1.837001,40456192,1.917215,2.343523,localhost:50003,,,2.352559,0.435467,0.212282,0,100.149461,0.212787,38629376,,0.425069,,,,,,,,,,,,,1.533673799999974,0.0,0.0
2024-07-17 20:16:02,localhost:50002,info,Advertisement(apple > 6960830) 74506295-22bb-4aa0-ae1f-3ea666ffaf54,2,localhost:50002,0.512791,0.411502,0.381511,0.554035,0.516300,3,100.501952,2.104858,40456192,1.917330,2.621158,localhost:50004,,,0.020267,0.486122,0.503560,94,100.416735,48.836790,39706624,,49.340350,,,,,,,,,,,,,1.7824848999999858,0.0,0.0
2024-07-17 20:16:02,localhost:50002,info,Advertisement(apple > 5797803) cd1720ee-b47b-4906-8904-d07483a9e99c,2,localhost:50002,0.512790,0.411535,0.473312,0.554166,0.511688,3,100.501949,1.601082,40456192,1.917137,2.112770,localhost:50003,,,2.351197,0.435654,0.212725,0,100.151453,0.212591,38629376,,0.425315,,,,,,,,,,,,,1.2972610000000486,0.0,0.0
2024-07-17 20:16:03,localhost:50002,info,Advertisement(apple > 7279030) 7299218d-e562-4078-984b-21f142816469,2,localhost:50002,0.512791,0.411539,0.419137,0.553809,0.513637,4,100.501264,1.872215,40456192,1.917110,2.385852,localhost:50001,,,0.004902,0.399279,0.500001,495,100.173813,203.502758,39235584,,204.002758,,,,,,,,,,,,,1.537524899999994,0.0,0.0
2024-07-17 20:16:03,localhost:50002,info,Advertisement(apple > 8920097) 9e635047-c487-44b8-874d-533c0d1f26ae,2,localhost:50002,0.512783,0.411546,0.422963,0.553809,0.500177,3,100.500646,1.864094,40456192,1.917078,2.364271,localhost:50001,,,0.004889,0.398981,0.508730,497,100.173974,204.015018,39317504,,204.523749,,,,,,,,,,,,,1.5274043999999094,0.0,0.0
2024-07-17 20:16:04,localhost:50002,info,Advertisement(apple > 4339585) 5b03f0af-9c04-4d79-954c-08f6e6773bbb,2,localhost:50002,0.512779,0.411580,0.475343,0.553755,0.506142,4,100.499975,1.597603,40456192,1.916883,2.103745,localhost:50003,,,2.242211,0.435532,0.209114,0,100.151654,0.236874,38629376,,0.445988,,,,,,,,,,,,,1.2962770000000319,0.0,0.0
2024-07-17 20:16:04,localhost:50002,info,Advertisement(apple > 4821938) 80e75a6c-18ae-4d9d-b5c0-d315cc991ea0,2,localhost:50002,0.512774,0.411584,0.418078,0.553755,0.503630,3,100.501194,1.888267,40456192,1.916866,2.391897,localhost:50003,,,2.341019,0.435445,0.214866,0,100.152224,0.212298,38629376,,0.427165,,,,,,,,,,,,,1.5849405999999817,0.0,0.0
2024-07-17 20:16:05,localhost:50002,info,Advertisement(apple > 1073561) d93fbecb-70f2-4266-b6ed-9ea6720fef5e,2,localhost:50002,0.512777,0.411563,0.380222,0.553852,0.517478,3,100.500631,2.112562,40456192,1.916985,2.630040,localhost:50004,,,0.020246,0.486087,0.516512,95,100.415053,48.876583,39710720,,49.393095,,,,,,,,,,,,,1.792188699999997,0.0,0.0
2024-07-17 20:16:05,localhost:50002,info,Advertisement(apple > 8732666) f885d75b-8a7e-4fc9-97e7-9c9e8090d3eb,2,localhost:50002,0.512781,0.411592,0.465708,0.553671,0.520701,4,100.500219,1.626567,40456192,1.916809,2.147268,localhost:50003,,,2.199969,0.435426,0.212340,0,100.152026,0.242212,38629376,,0.454552,,,,,,,,,,,,,1.3232404999999972,0.0,0.0
2024-07-17 20:16:06,localhost:50002,info,Advertisement(apple > 451496) b28b9e1f-0713-45db-80e8-45059c8490ef,3,localhost:50002,0.512782,0.411570,0.378364,0.553465,0.514309,4,100.499779,2.128648,40456192,1.916937,2.642956,localhost:50004,,,0.020443,0.486105,0.514168,95,100.415839,48.402596,39710720,,48.916764,localhost:50005,,,0.500014,0.550669,0.511144,0,100.118639,1.488799,37371904,,1.999943,1.8062739000000647,48.422034099999905,0.0
2024-07-17 20:16:07,localhost:50002,info,Advertisement(apple > 5900844) 674a2622-953f-4aa5-88a6-c5bc2cbf4fe4,2,localhost:50002,0.512785,0.411568,0.408622,0.553465,0.517083,3,100.499548,1.930166,40456192,1.916945,2.447249,localhost:50001,,,0.004889,0.398920,0.502472,499,100.175971,204.032592,39321600,,204.535064,,,,,,,,,,,,,1.5924751000000015,0.0,0.0
2024-07-17 20:16:07,localhost:50002,info,Advertisement(apple > 5917967) 0b6f1cdc-78ed-4f18-87d1-d70a4957053d,2,localhost:50002,0.512785,0.411599,0.468588,0.553873,0.512165,3,100.499212,1.621907,40456192,1.916766,2.134072,localhost:50003,,,2.016982,0.435216,0.210125,1,100.151090,0.285665,38629376,,0.495790,,,,,,,,,,,,,1.3185819000000265,0.0,0.0
2024-07-17 20:16:08,localhost:50002,info,Advertisement(apple > 3481483) 15a1d3e7-8115-4b63-9138-9eca388da5ed,2,localhost:50002,0.512779,0.411577,0.378493,0.553873,0.503595,2,100.498830,2.138464,40456192,1.916901,2.642059,localhost:50004,,,0.020440,0.485963,0.514179,96,100.414399,48.410434,39710720,,48.924612,,,,,,,,,,,,,1.8160918000000947,0.0,0.0
2024-07-17 20:16:08,localhost:50002,info,Advertisement(apple > 7947883) 1f2b1453-7dc3-441c-88e3-359e1f6853b4,2,localhost:50002,0.512780,0.411524,0.339877,0.553873,0.514062,1,100.498240,2.428181,40456192,1.917210,2.942244,localhost:50003,,,2.123861,0.435216,0.213625,0,100.151659,0.257215,38629376,,0.470841,,,,,,,,,,,,,2.1248544999999694,0.0,0.0
2024-07-17 20:16:09,localhost:50002,info,Advertisement(apple > 3614736) be7c91bc-8024-48d5-8780-fa4f0c5b97e1,2,localhost:50002,0.512775,0.411547,0.452635,0.553844,0.505414,3,100.497565,1.703872,40456192,1.917081,2.209287,localhost:50003,,,2.370751,0.435201,0.210458,0,100.150448,0.211349,38629376,,0.421807,,,,,,,,,,,,,1.400545500000021,0.0,0.0
2024-07-17 20:16:09,localhost:50002,info,Advertisement(apple > 3918000) 03571782-19d0-4b87-af2f-8c27756dd736,2,localhost:50002,0.512770,0.411648,0.691442,0.553584,0.503700,3,100.500311,0.942552,40456192,1.916492,1.446252,localhost:50001,,,0.004877,0.398919,0.501519,501,100.175664,204.540304,39342080,,205.041822,,,,,,,,,,,,,0.6074244999999792,0.0,0.0
2024-07-17 20:16:10,localhost:50002,info,Advertisement(apple > 2785438) 83093464-5e40-4f01-affa-9559cbe79dd7,2,localhost:50002,0.512764,0.411719,0.576831,0.553584,0.503945,2,100.499890,1.229666,40456192,1.916077,1.733611,localhost:50003,,,2.363761,0.435290,0.212190,0,100.151011,0.210864,38629376,,0.423055,,,,,,,,,,,,,0.928340100000014,0.0,0.0
2024-07-17 20:16:10,localhost:50002,info,Advertisement(apple > 6463950) f128f8d5-385e-49bb-a08d-839ac2305445,2,localhost:50002,0.512767,0.411749,0.469197,0.554022,0.516420,2,100.499054,1.614882,40456192,1.915896,2.131303,localhost:50004,,,0.020423,0.486012,0.512951,96,100.413756,48.451299,39714816,,48.964249,,,,,,,,,,,,,1.2925081999999293,0.0,0.0
2024-07-17 20:16:11,localhost:50002,info,Advertisement(apple > 6936547) 7b4333cf-ac59-4b22-b394-be802a2ff75e,2,localhost:50002,0.512763,0.411741,0.397678,0.554022,0.507182,1,100.498853,2.007413,40456192,1.915951,2.514595,localhost:50003,,,2.337400,0.435198,0.214865,0,100.149888,0.212961,38662144,,0.427826,,,,,,,,,,,,,1.7040860000000748,0.0,0.0
2024-07-17 20:16:11,localhost:50002,info,Advertisement(apple > 711930) ee4fea1b-53fa-4973-a88c-06c2a78cc364,2,localhost:50002,0.512763,0.411810,0.573107,0.554022,0.512915,0,100.498006,1.231959,40456192,1.915538,1.744874,localhost:50003,,,2.359059,0.435186,0.210603,0,100.149733,0.213294,38662144,,0.423898,,,,,,,,,,,,,0.9286326999999801,0.0,0.0
2024-07-17 20:16:12,localhost:50002,info,Advertisement(apple > 1282378) c904bd96-3413-4091-9524-4e45d29189e0,2,localhost:50002,0.512759,0.411956,0.992036,0.554085,0.505296,2,100.497844,0.502732,40456192,1.914687,1.008028,localhost:50003,,,2.354696,0.435063,0.213186,0,100.150183,0.211497,38662144,,0.424683,,,,,,,,,,,,,0.1984049000000141,0.0,0.0
2024-07-17 20:16:12,localhost:50002,info,Advertisement(apple > 3482286) fd306340-814f-4e39-9a45-8250b15a3b24,2,localhost:50002,0.512755,0.412073,0.779213,0.553722,0.506235,3,100.497306,0.777111,40456192,1.914002,1.283346,localhost:50003,,,2.346740,0.434972,0.213498,0,100.150832,0.212625,38662144,,0.426123,,,,,,,,,,,,,0.4727841999999782,0.0,0.0
2024-07-17 20:16:13,localhost:50002,info,Advertisement(apple > 7365463) 18a6fe70-f345-46a8-a90f-893c711026e1,2,localhost:50002,0.512758,0.412141,0.569689,0.553620,0.518018,3,100.514991,1.237327,40456192,1.913595,1.755345,localhost:50001,,,0.004865,0.398353,0.504661,505,100.182799,205.056612,39346176,,205.561273,,,,,,,,,,,,,0.8996362000000317,0.0,0.0
2024-07-17 20:16:13,localhost:50002,info,Advertisement(apple > 7277894) b0aeb0c9-1fb8-48d9-92cc-16a9cd54cbf7,2,localhost:50002,0.512754,0.412199,0.536874,0.553499,0.505230,3,100.514358,1.357404,40456192,1.913261,1.862634,localhost:50004,,,0.020201,0.485411,0.504251,99,100.413358,48.997814,39714816,,49.502066,,,,,,,,,,,,,1.0360311000000593,0.0,0.0
2024-07-17 20:16:14,localhost:50002,info,Advertisement(apple > 5662064) a527008c-98cd-434b-9088-afc41a3de7f8,2,localhost:50002,0.512748,0.412217,0.445592,0.553499,0.503270,2,100.513625,1.740936,40456192,1.913157,2.244206,localhost:50001,,,0.004853,0.398491,0.504653,505,100.187353,205.557467,39346176,,206.062120,,,,,,,,,,,,,1.4032452999999805,0.0,0.0
2024-07-17 20:16:14,localhost:50002,info,Advertisement(apple > 6113748) 8ffc259b-5c2c-4cea-bbd5-a19d6061acbc,3,localhost:50002,0.512741,0.412224,0.423982,0.554055,0.501194,2,100.513208,1.857394,40456192,1.913124,2.358588,localhost:50004,,,0.020253,0.485428,0.504232,99,100.412646,48.870652,39714816,,49.374884,localhost:50005,,,0.876939,0.550884,0.511675,1,100.121521,0.628656,37371904,,1.140331,1.5370209999999815,48.88809029999993,0.0
2024-07-17 20:16:15,localhost:50002,info,Advertisement(apple > 6916577) 63c3c8ba-e484-48aa-b5b4-1c832a41be12,2,localhost:50002,0.512734,0.412216,0.398649,0.553534,0.501289,3,100.512884,2.007183,40456192,1.913180,2.508472,localhost:50003,,,2.354786,0.435168,0.213083,0,100.150342,0.211584,38662144,,0.424667,,,,,,,,,,,,,1.703856299999984,0.0,0.0
2024-07-17 20:16:15,localhost:50002,info,Advertisement(apple > 3263666) 9649f6be-c609-4892-a25f-ecf851ff00a6,2,localhost:50002,0.512728,0.412305,0.646887,0.553485,0.503431,3,100.515927,1.042434,40456192,1.912658,1.545865,localhost:50003,,,2.366134,0.434841,0.213583,0,100.149023,0.209047,38662144,,0.422630,,,,,,,,,,,,,0.7411080000000538,0.0,0.0
2024-07-17 20:16:16,localhost:50002,info,Advertisement(apple > 5713615) 828ae710-372d-47eb-ab25-7a44aacadc6f,2,localhost:50002,0.512731,0.412361,0.531145,0.553313,0.516999,4,100.517189,1.365725,40456192,1.912330,1.882724,localhost:50004,,,0.020396,0.485594,0.501197,98,100.412205,48.526979,39718912,,49.028176,,,,,,,,,,,,,1.0433519000000615,0.0,0.0
2024-07-17 20:16:16,localhost:50002,info,Advertisement(apple > 3905873) a825d93b-c0ec-4365-a331-e870f1aa14e3,2,localhost:50002,0.512732,0.412370,0.427608,0.553165,0.514870,4,100.519945,1.823719,40456192,1.912277,2.338589,localhost:50003,,,2.363321,0.434749,0.213048,0,100.151631,0.210085,38666240,,0.423133,,,,,,,,,,,,,1.5199356000000535,0.0,0.0
2024-07-17 20:16:17,localhost:50002,info,Advertisement(apple > 4361132) 311f3490-f18e-425d-bb48-40f35883afc8,3,localhost:50002,0.512727,0.412376,0.424009,0.553165,0.503583,3,100.519273,1.854858,40456192,1.912243,2.358441,localhost:50004,,,0.020392,0.485475,0.517302,99,100.415139,48.521940,39718912,,49.039242,localhost:50005,,,0.981826,0.551415,0.501442,1,100.121111,0.517068,37371904,,1.018510,1.532485299999962,48.54188209999995,0.0
2024-07-17 20:16:17,localhost:50002,info,Advertisement(apple > 8505576) d7b7a625-d839-4209-8f3a-f5c2b7bc5d3d,2,localhost:50002,0.512719,0.412394,0.444301,0.553206,0.500085,4,100.518520,1.750643,40456192,1.912146,2.250728,localhost:50001,,,0.004841,0.398647,0.501455,506,100.186511,206.082941,39346176,,206.584396,,,,,,,,,,,,,1.416455199999973,0.0,0.0
2024-07-17 20:16:18,localhost:50002,info,Advertisement(apple > 8065796) fb7d9945-5500-40c2-92ec-5ab6ec8d315f,2,localhost:50002,0.512716,0.412381,0.391676,0.553023,0.507386,4,100.517627,2.045747,40456192,1.912226,2.553133,localhost:50003,,,2.359687,0.434946,0.211706,0,100.150348,0.212079,38670336,,0.423785,,,,,,,,,,,,,1.7424206000000595,0.0,0.0
2024-07-17 20:16:18,localhost:50002,info,Advertisement(apple > 4407516) c4fef08b-07e9-49f8-b83d-684f3ad0b431,2,localhost:50002,0.512712,0.412348,0.363439,0.552985,0.505682,4,100.520093,2.245811,40456192,1.912425,2.751493,localhost:50001,,,0.004828,0.398452,0.504532,508,100.186076,206.599637,39346176,,207.104169,,,,,,,,,,,,,1.9091207000000168,0.0,0.0
2024-07-17 20:16:19,localhost:50002,info,Advertisement(apple > 1331356) b18b542f-e759-4443-8f6f-9d0b82ab58a5,2,localhost:50002,0.512708,0.412355,0.424355,0.553131,0.506682,4,100.519226,1.849834,40456192,1.912388,2.356516,localhost:50004,,,0.020594,0.485516,0.500633,98,100.418137,48.058208,39718912,,48.558841,,,,,,,,,,,,,1.5274603999999954,0.0,0.0
2024-07-17 20:16:19,localhost:50002,info,Advertisement(apple > 8403032) 3c5aaaf3-a8a6-4b26-b58c-3df7d2518fe0,2,localhost:50002,0.512703,0.412339,0.387014,0.553131,0.504444,3,100.518557,2.079445,40456192,1.912487,2.583889,localhost:50003,,,2.355032,0.434825,0.211690,0,100.150466,0.212932,38674432,,0.424623,,,,,,,,,,,,,1.7761177000000998,0.0,0.0
2024-07-17 20:16:20,localhost:50002,info,Advertisement(apple > 3883259) f900181f-b191-4060-9601-c354e2f91952,2,localhost:50002,0.512698,0.412296,0.351592,0.553293,0.504145,3,100.519341,2.340060,40456192,1.912743,2.844204,localhost:50003,,,2.331000,0.434546,0.214933,1,100.150955,0.214068,38674432,,0.429000,,,,,,,,,,,,,2.036732700000016,0.0,0.0
2024-07-17 20:16:20,localhost:50002,info,Advertisement(apple > 6136136) af60362c-4fd3-4ac9-ab6e-7b5337e4e061,3,localhost:50002,0.512694,0.412251,0.348065,0.552697,0.505164,5,100.518853,2.367864,40456192,1.913014,2.873028,localhost:50004,,,0.020474,0.485546,0.505081,99,100.416742,48.338339,39690240,,48.843420,localhost:50005,,,0.810726,0.551610,0.502831,1,100.120517,0.730630,37416960,,1.233462,2.045490799999925,48.3567779,0.0
2024-07-17 20:16:21,localhost:50002,info,Advertisement(apple > 3071223) a211387a-a802-4857-b4ae-e43f94d0730d,2,localhost:50002,0.512698,0.412232,0.383325,0.552512,0.519483,5,100.518210,2.089268,40452096,1.913119,2.608751,localhost:50003,,,2.348080,0.434524,0.212584,0,100.150107,0.213296,38674432,,0.425880,,,,,,,,,,,,,1.785941399999956,0.0,0.0
