t0B1_Cpu,t0B1_Memory,t0B1_ResponseTime,t0B1_Throughput,t0B2_Cpu,t0B2_Memory,t0B2_ResponseTime,t0B2_Throughput,t0B3_Cpu,t0B3_Memory,t0B3_ResponseTime,t0B3_Throughput,t0B4_Cpu,t0B4_Memory,t0B4_ResponseTime,t0B4_Throughput,t0B5_Cpu,t0B5_Memory,t0B5_ResponseTime,t0B5_Throughput,t1B1_Cpu,t1B1_Memory,t1B1_ResponseTime,t1B1_Throughput,t1B2_Cpu,t1B2_Memory,t1B2_ResponseTime,t1B2_Throughput,t1B3_Cpu,t1B3_Memory,t1B3_ResponseTime,t1B3_Throughput,t1B4_Cpu,t1B4_Memory,t1B4_ResponseTime,t1B4_Throughput,t1B5_Cpu,t1B5_Memory,t1B5_ResponseTime,t1B5_Throughput,t2B1_Cpu,t2B1_Memory,t2B1_ResponseTime,t2B1_Throughput,t2B2_Cpu,t2B2_Memory,t2B2_ResponseTime,t2B2_Throughput,t2B3_Cpu,t2B3_Memory,t2B3_ResponseTime,t2B3_Throughput,t2B4_Cpu,t2B4_Memory,t2B4_ResponseTime,t2B4_Throughput,t2B5_Cpu,t2B5_Memory,t2B5_ResponseTime,t2B5_Throughput,t3B2_Throughput,t4B2_Throughput,t5B2_Throughput,t6B2_Throughput,t7B2_Throughput
0.0,0.0,0.0,0.0,100.09756469726562,35950592.0,9.423404693603516,0.10611899942159653,99.8985595703125,36061184.0,73.53695678710938,0.013598999939858913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96905517578125,35246080.0,128.33737182617188,0.007792000193148851,100.09436798095703,35954688.0,9.677889823913574,0.10332799702882767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09571075439453,35954688.0,9.664576530456543,0.10347100347280502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10609900206327438,0.1343570053577423,0.1207749992609024,0.11249800026416779,0.1169549971818924
99.96905517578125,35246080.0,128.33737182617188,0.007792000193148851,100.09436798095703,35954688.0,9.677889823913574,0.10332799702882767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09571075439453,35954688.0,9.664576530456543,0.10347100347280502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09534454345703,35954688.0,9.425131797790527,0.10609900206327438,0.0,0.0,0.0,0.0,100.06244659423828,36704256.0,63.39533615112305,0.01577400043606758,99.85447692871094,35217408.0,13.859626770019531,0.07215200364589691,0.1343570053577423,0.1207749992609024,0.11249800026416779,0.1169549971818924,0.11680400371551514
0.0,0.0,0.0,0.0,100.09571075439453,35954688.0,9.664576530456543,0.10347100347280502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09534454345703,35954688.0,9.425131797790527,0.10609900206327438,0.0,0.0,0.0,0.0,100.06244659423828,36704256.0,63.39533615112305,0.01577400043606758,99.85447692871094,35217408.0,13.859626770019531,0.07215200364589691,0.0,0.0,0.0,0.0,100.09624481201172,35954688.0,7.44286584854126,0.1343570053577423,99.902587890625,36073472.0,73.63198852539062,0.01358100026845932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1207749992609024,0.11249800026416779,0.1169549971818924,0.11680400371551514,0.11684100329875946
0.0,0.0,0.0,0.0,100.09534454345703,35954688.0,9.425131797790527,0.10609900206327438,0.0,0.0,0.0,0.0,100.06244659423828,36704256.0,63.39533615112305,0.01577400043606758,99.85447692871094,35217408.0,13.859626770019531,0.07215200364589691,0.0,0.0,0.0,0.0,100.09624481201172,35954688.0,7.44286584854126,0.1343570053577423,99.902587890625,36073472.0,73.63198852539062,0.01358100026845932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09248352050781,35954688.0,8.279886245727539,0.1207749992609024,0.0,0.0,0.0,0.0,100.06410217285156,36737024.0,63.50482940673828,0.01574699953198433,0.0,0.0,0.0,0.0,0.11249800026416779,0.1169549971818924,0.11680400371551514,0.11684100329875946,0.13989900052547455
0.0,0.0,0.0,0.0,100.09624481201172,35954688.0,7.44286584854126,0.1343570053577423,99.902587890625,36073472.0,73.63198852539062,0.01358100026845932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09248352050781,35954688.0,8.279886245727539,0.1207749992609024,0.0,0.0,0.0,0.0,100.06410217285156,36737024.0,63.50482940673828,0.01574699953198433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09459686279297,35958784.0,8.889056205749512,0.11249800026416779,99.9013900756836,36073472.0,74.54757690429688,0.013414000160992146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1169549971818924,0.11680400371551514,0.11684100329875946,0.13989900052547455,0.12359499931335449
0.0,0.0,0.0,0.0,100.09248352050781,35954688.0,8.279886245727539,0.1207749992609024,0.0,0.0,0.0,0.0,100.06410217285156,36737024.0,63.50482940673828,0.01574699953198433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09459686279297,35958784.0,8.889056205749512,0.11249800026416779,99.9013900756836,36073472.0,74.54757690429688,0.013414000160992146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96243286132812,35258368.0,129.8982391357422,0.007697999943047762,100.09435272216797,35962880.0,8.550281524658203,0.1169549971818924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11680400371551514,0.11684100329875946,0.13989900052547455,0.12359499931335449,0.1198749989271164
0.0,0.0,0.0,0.0,100.09459686279297,35958784.0,8.889056205749512,0.11249800026416779,99.9013900756836,36073472.0,74.54757690429688,0.013414000160992146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96243286132812,35258368.0,129.8982391357422,0.007697999943047762,100.09435272216797,35962880.0,8.550281524658203,0.1169549971818924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96407318115234,35266560.0,131.0771026611328,0.00762900011613965,100.09186553955078,35962880.0,8.561368942260742,0.11680400371551514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11684100329875946,0.13989900052547455,0.12359499931335449,0.1198749989271164,0.15947499871253967
99.96243286132812,35258368.0,129.8982391357422,0.007697999943047762,100.09435272216797,35962880.0,8.550281524658203,0.1169549971818924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96407318115234,35266560.0,131.0771026611328,0.00762900011613965,100.09186553955078,35962880.0,8.561368942260742,0.11680400371551514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09369659423828,35962880.0,8.558649063110352,0.11684100329875946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13989900052547455,0.12359499931335449,0.1198749989271164,0.15947499871253967,0.13946400582790375
99.96407318115234,35266560.0,131.0771026611328,0.00762900011613965,100.09186553955078,35962880.0,8.561368942260742,0.11680400371551514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09369659423828,35962880.0,8.558649063110352,0.11684100329875946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09290313720703,35966976.0,7.147988796234131,0.13989900052547455,0.0,0.0,0.0,0.0,100.06334686279297,36741120.0,63.940155029296875,0.015639999881386757,0.0,0.0,0.0,0.0,0.12359499931335449,0.1198749989271164,0.15947499871253967,0.13946400582790375,0.13424000144004822
0.0,0.0,0.0,0.0,100.09369659423828,35962880.0,8.558649063110352,0.11684100329875946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09290313720703,35966976.0,7.147988796234131,0.13989900052547455,0.0,0.0,0.0,0.0,100.06334686279297,36741120.0,63.940155029296875,0.015639999881386757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0969009399414,35966976.0,8.090971946716309,0.12359499931335449,99.90449523925781,36085760.0,74.63926696777344,0.013398000039160252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1198749989271164,0.15947499871253967,0.13946400582790375,0.13424000144004822,0.13429799675941467
0.0,0.0,0.0,0.0,100.09290313720703,35966976.0,7.147988796234131,0.13989900052547455,0.0,0.0,0.0,0.0,100.06334686279297,36741120.0,63.940155029296875,0.015639999881386757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0969009399414,35966976.0,8.090971946716309,0.12359499931335449,99.90449523925781,36085760.0,74.63926696777344,0.013398000039160252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0962905883789,35966976.0,8.342005729675293,0.1198749989271164,99.90373229980469,36085760.0,75.55403900146484,0.013236000202596188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15947499871253967,0.13946400582790375,0.13424000144004822,0.13429799675941467,0.13268400728702545
0.0,0.0,0.0,0.0,100.0969009399414,35966976.0,8.090971946716309,0.12359499931335449,99.90449523925781,36085760.0,74.63926696777344,0.013398000039160252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0962905883789,35966976.0,8.342005729675293,0.1198749989271164,99.90373229980469,36085760.0,75.55403900146484,0.013236000202596188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96341705322266,35266560.0,132.6444549560547,0.007538999896496534,100.10099792480469,35966976.0,6.270562171936035,0.15947499871253967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13946400582790375,0.13424000144004822,0.13429799675941467,0.13268400728702545,0.12003900110721588
0.0,0.0,0.0,0.0,100.0962905883789,35966976.0,8.342005729675293,0.1198749989271164,99.90373229980469,36085760.0,75.55403900146484,0.013236000202596188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96341705322266,35266560.0,132.6444549560547,0.007538999896496534,100.10099792480469,35966976.0,6.270562171936035,0.15947499871253967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.10205078125,35966976.0,7.170332908630371,0.13946400582790375,0.0,0.0,0.0,0.0,100.05856323242188,36753408.0,65.72870635986328,0.015213999897241592,99.85921478271484,35319808.0,14.714390754699707,0.06796099990606308,0.13424000144004822,0.13429799675941467,0.13268400728702545,0.12003900110721588,0.11143399775028229
99.96341705322266,35266560.0,132.6444549560547,0.007538999896496534,100.10099792480469,35966976.0,6.270562171936035,0.15947499871253967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.10205078125,35966976.0,7.170332908630371,0.13946400582790375,0.0,0.0,0.0,0.0,100.05856323242188,36753408.0,65.72870635986328,0.015213999897241592,99.85921478271484,35319808.0,14.714390754699707,0.06796099990606308,99.96540832519531,35278848.0,133.82164001464844,0.007472999859601259,100.09916687011719,35966976.0,7.449341773986816,0.13424000144004822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13429799675941467,0.13268400728702545,0.12003900110721588,0.11143399775028229,0.16615800559520721
0.0,0.0,0.0,0.0,100.10205078125,35966976.0,7.170332908630371,0.13946400582790375,0.0,0.0,0.0,0.0,100.05856323242188,36753408.0,65.72870635986328,0.015213999897241592,99.85921478271484,35319808.0,14.714390754699707,0.06796099990606308,99.96540832519531,35278848.0,133.82164001464844,0.007472999859601259,100.09916687011719,35966976.0,7.449341773986816,0.13424000144004822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.10018920898438,35966976.0,7.446125030517578,0.13429799675941467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13268400728702545,0.12003900110721588,0.11143399775028229,0.16615800559520721,0.17183899879455566
99.96540832519531,35278848.0,133.82164001464844,0.007472999859601259,100.09916687011719,35966976.0,7.449341773986816,0.13424000144004822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.10018920898438,35966976.0,7.446125030517578,0.13429799675941467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09850311279297,35966976.0,7.5367279052734375,0.13268400728702545,99.92394256591797,36089856.0,75.64691925048828,0.013218999840319157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12003900110721588,0.11143399775028229,0.16615800559520721,0.17183899879455566,0.16493700444698334
0.0,0.0,0.0,0.0,100.10018920898438,35966976.0,7.446125030517578,0.13429799675941467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09850311279297,35966976.0,7.5367279052734375,0.13268400728702545,99.92394256591797,36089856.0,75.64691925048828,0.013218999840319157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09798431396484,35966976.0,8.330619812011719,0.12003900110721588,0.0,0.0,0.0,0.0,100.05620574951172,36753408.0,65.5653076171875,0.015251999720931053,0.0,0.0,0.0,0.0,0.11143399775028229,0.16615800559520721,0.17183899879455566,0.16493700444698334,0.16483600437641144
0.0,0.0,0.0,0.0,100.09850311279297,35966976.0,7.5367279052734375,0.13268400728702545,99.92394256591797,36089856.0,75.64691925048828,0.013218999840319157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09798431396484,35966976.0,8.330619812011719,0.12003900110721588,0.0,0.0,0.0,0.0,100.05620574951172,36753408.0,65.5653076171875,0.015251999720931053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09750366210938,35926016.0,8.973931312561035,0.11143399775028229,99.92638397216797,36093952.0,76.56812286376953,0.013059999793767929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16615800559520721,0.17183899879455566,0.16493700444698334,0.16483600437641144,0.13940200209617615
0.0,0.0,0.0,0.0,100.09798431396484,35966976.0,8.330619812011719,0.12003900110721588,0.0,0.0,0.0,0.0,100.05620574951172,36753408.0,65.5653076171875,0.015251999720931053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09750366210938,35926016.0,8.973931312561035,0.11143399775028229,99.92638397216797,36093952.0,76.56812286376953,0.013059999793767929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09832763671875,35926016.0,6.018379211425781,0.16615800559520721,0.0,0.0,0.0,0.0,100.05874633789062,36757504.0,65.78022766113281,0.015201999805867672,99.85762023925781,35332096.0,16.314895629882812,0.06129400059580803,0.17183899879455566,0.16493700444698334,0.16483600437641144,0.13940200209617615,0.13310499489307404
0.0,0.0,0.0,0.0,100.09750366210938,35926016.0,8.973931312561035,0.11143399775028229,99.92638397216797,36093952.0,76.56812286376953,0.013059999793767929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09832763671875,35926016.0,6.018379211425781,0.16615800559520721,0.0,0.0,0.0,0.0,100.05874633789062,36757504.0,65.78022766113281,0.015201999805867672,99.85762023925781,35332096.0,16.314895629882812,0.06129400059580803,0.0,0.0,0.0,0.0,100.09806823730469,35926016.0,5.819400787353516,0.17183899879455566,99.92839050292969,36102144.0,76.66981506347656,0.013043000362813473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16493700444698334,0.16483600437641144,0.13940200209617615,0.13310499489307404,0.1329759955406189
0.0,0.0,0.0,0.0,100.09832763671875,35926016.0,6.018379211425781,0.16615800559520721,0.0,0.0,0.0,0.0,100.05874633789062,36757504.0,65.78022766113281,0.015201999805867672,99.85762023925781,35332096.0,16.314895629882812,0.06129400059580803,0.0,0.0,0.0,0.0,100.09806823730469,35926016.0,5.819400787353516,0.17183899879455566,99.92839050292969,36102144.0,76.66981506347656,0.013043000362813473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.098388671875,35926016.0,6.062932014465332,0.16493700444698334,99.93486785888672,36102144.0,77.59134674072266,0.012888000346720219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16483600437641144,0.13940200209617615,0.13310499489307404,0.1329759955406189,0.13876000046730042
0.0,0.0,0.0,0.0,100.09806823730469,35926016.0,5.819400787353516,0.17183899879455566,99.92839050292969,36102144.0,76.66981506347656,0.013043000362813473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.098388671875,35926016.0,6.062932014465332,0.16493700444698334,99.93486785888672,36102144.0,77.59134674072266,0.012888000346720219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09647369384766,35926016.0,6.066649913787842,0.16483600437641144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13940200209617615,0.13310499489307404,0.1329759955406189,0.13876000046730042,0.1359580010175705
0.0,0.0,0.0,0.0,100.098388671875,35926016.0,6.062932014465332,0.16493700444698334,99.93486785888672,36102144.0,77.59134674072266,0.012888000346720219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09647369384766,35926016.0,6.066649913787842,0.16483600437641144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11024475097656,35926016.0,7.173509120941162,0.13940200209617615,0.0,0.0,0.0,0.0,100.05827331542969,36761600.0,67.1657943725586,0.014888999983668327,0.0,0.0,0.0,0.0,0.13310499489307404,0.1329759955406189,0.13876000046730042,0.1359580010175705,0.13160300254821777
0.0,0.0,0.0,0.0,100.09647369384766,35926016.0,6.066649913787842,0.16483600437641144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11024475097656,35926016.0,7.173509120941162,0.13940200209617615,0.0,0.0,0.0,0.0,100.05827331542969,36761600.0,67.1657943725586,0.014888999983668327,0.0,0.0,0.0,0.0,99.96488952636719,35323904.0,137.7071533203125,0.007261999882757664,100.10763549804688,35946496.0,7.512875080108643,0.13310499489307404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1329759955406189,0.13876000046730042,0.1359580010175705,0.13160300254821777,0.13158400356769562
0.0,0.0,0.0,0.0,100.11024475097656,35926016.0,7.173509120941162,0.13940200209617615,0.0,0.0,0.0,0.0,100.05827331542969,36761600.0,67.1657943725586,0.014888999983668327,0.0,0.0,0.0,0.0,99.96488952636719,35323904.0,137.7071533203125,0.007261999882757664,100.10763549804688,35946496.0,7.512875080108643,0.13310499489307404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96495819091797,35352576.0,138.86854553222656,0.007201000116765499,100.11175537109375,35946496.0,7.520145893096924,0.1329759955406189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13876000046730042,0.1359580010175705,0.13160300254821777,0.13158400356769562,0.11961399763822556
99.96488952636719,35323904.0,137.7071533203125,0.007261999882757664,100.10763549804688,35946496.0,7.512875080108643,0.13310499489307404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96495819091797,35352576.0,138.86854553222656,0.007201000116765499,100.11175537109375,35946496.0,7.520145893096924,0.1329759955406189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1159896850586,35946496.0,7.206684112548828,0.13876000046730042,0.0,0.0,0.0,0.0,100.05453491210938,36765696.0,66.93238830566406,0.014940000139176846,99.86609649658203,35340288.0,15.597551345825195,0.06411299854516983,0.1359580010175705,0.13160300254821777,0.13158400356769562,0.11961399763822556,0.13259099423885345
99.96495819091797,35352576.0,138.86854553222656,0.007201000116765499,100.11175537109375,35946496.0,7.520145893096924,0.1329759955406189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1159896850586,35946496.0,7.206684112548828,0.13876000046730042,0.0,0.0,0.0,0.0,100.05453491210938,36765696.0,66.93238830566406,0.014940000139176846,99.86609649658203,35340288.0,15.597551345825195,0.06411299854516983,0.0,0.0,0.0,0.0,100.11759948730469,35946496.0,7.355225086212158,0.1359580010175705,99.93569946289062,36118528.0,76.78447723388672,0.013023000210523605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13160300254821777,0.13158400356769562,0.11961399763822556,0.13259099423885345,0.13246199488639832
0.0,0.0,0.0,0.0,100.1159896850586,35946496.0,7.206684112548828,0.13876000046730042,0.0,0.0,0.0,0.0,100.05453491210938,36765696.0,66.93238830566406,0.014940000139176846,99.86609649658203,35340288.0,15.597551345825195,0.06411299854516983,0.0,0.0,0.0,0.0,100.11759948730469,35946496.0,7.355225086212158,0.1359580010175705,99.93569946289062,36118528.0,76.78447723388672,0.013023000210523605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1144790649414,35946496.0,7.5986199378967285,0.13160300254821777,99.93488311767578,36118528.0,77.69651794433594,0.012870999984443188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13158400356769562,0.11961399763822556,0.13259099423885345,0.13246199488639832,0.12947799265384674
0.0,0.0,0.0,0.0,100.11759948730469,35946496.0,7.355225086212158,0.1359580010175705,99.93569946289062,36118528.0,76.78447723388672,0.013023000210523605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1144790649414,35946496.0,7.5986199378967285,0.13160300254821777,99.93488311767578,36118528.0,77.69651794433594,0.012870999984443188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11627960205078,35946496.0,7.599731922149658,0.13158400356769562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11961399763822556,0.13259099423885345,0.13246199488639832,0.12947799265384674,0.125558003783226
0.0,0.0,0.0,0.0,100.1144790649414,35946496.0,7.5986199378967285,0.13160300254821777,99.93488311767578,36118528.0,77.69651794433594,0.012870999984443188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11627960205078,35946496.0,7.599731922149658,0.13158400356769562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11405944824219,35946496.0,8.360196113586426,0.11961399763822556,0.0,0.0,0.0,0.0,100.05908966064453,36765696.0,67.60902404785156,0.014790999703109264,0.0,0.0,0.0,0.0,0.13259099423885345,0.13246199488639832,0.12947799265384674,0.125558003783226,0.11968199908733368
0.0,0.0,0.0,0.0,100.11627960205078,35946496.0,7.599731922149658,0.13158400356769562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11405944824219,35946496.0,8.360196113586426,0.11961399763822556,0.0,0.0,0.0,0.0,100.05908966064453,36765696.0,67.60902404785156,0.014790999703109264,0.0,0.0,0.0,0.0,99.97333526611328,35352576.0,139.3076934814453,0.007178000174462795,100.11582946777344,35950592.0,7.542003154754639,0.13259099423885345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13246199488639832,0.12947799265384674,0.125558003783226,0.11968199908733368,0.11944600194692612
0.0,0.0,0.0,0.0,100.11405944824219,35946496.0,8.360196113586426,0.11961399763822556,0.0,0.0,0.0,0.0,100.05908966064453,36765696.0,67.60902404785156,0.014790999703109264,0.0,0.0,0.0,0.0,99.97333526611328,35352576.0,139.3076934814453,0.007178000174462795,100.11582946777344,35950592.0,7.542003154754639,0.13259099423885345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97325134277344,35356672.0,140.47149658203125,0.00711899995803833,100.11324310302734,35950592.0,7.549312114715576,0.13246199488639832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12947799265384674,0.125558003783226,0.11968199908733368,0.11944600194692612,0.1195169985294342
99.97333526611328,35352576.0,139.3076934814453,0.007178000174462795,100.11582946777344,35950592.0,7.542003154754639,0.13259099423885345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97325134277344,35356672.0,140.47149658203125,0.00711899995803833,100.11324310302734,35950592.0,7.549312114715576,0.13246199488639832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11335754394531,35958784.0,7.723289966583252,0.12947799265384674,99.94595336914062,36507648.0,76.86150360107422,0.013009999878704548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125558003783226,0.11968199908733368,0.11944600194692612,0.1195169985294342,0.1558379977941513
99.97325134277344,35356672.0,140.47149658203125,0.00711899995803833,100.11324310302734,35950592.0,7.549312114715576,0.13246199488639832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11335754394531,35958784.0,7.723289966583252,0.12947799265384674,99.94595336914062,36507648.0,76.86150360107422,0.013009999878704548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11419677734375,35958784.0,7.964419841766357,0.125558003783226,99.94944763183594,36507648.0,77.77778625488281,0.012857000343501568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11968199908733368,0.11944600194692612,0.1195169985294342,0.1558379977941513,0.13924899697303772
0.0,0.0,0.0,0.0,100.11335754394531,35958784.0,7.723289966583252,0.12947799265384674,99.94595336914062,36507648.0,76.86150360107422,0.013009999878704548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11419677734375,35958784.0,7.964419841766357,0.125558003783226,99.94944763183594,36507648.0,77.77778625488281,0.012857000343501568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11434173583984,35958784.0,8.35545825958252,0.11968199908733368,0.0,0.0,0.0,0.0,100.07101440429688,36757504.0,68.11436462402344,0.014681000262498856,99.87030792236328,35344384.0,17.181991577148438,0.05820000171661377,0.11944600194692612,0.1195169985294342,0.1558379977941513,0.13924899697303772,0.1316699981689453
