date,HopCount,Timestamp_0,Cpu_0,Memory_0,InterArrivalTime_0,QueueLength_0,QueueTime_0,ServiceTime_0,ResponseTime_0,Throughput_0,Timestamp_1,Cpu_1,Memory_1,InterArrivalTime_1,QueueLength_1,QueueTime_1,ServiceTime_1,ResponseTime_1,Throughput_1,Timestamp_2,Cpu_2,Memory_2,InterArrivalTime_2,QueueLength_2,QueueTime_2,ServiceTime_2,ResponseTime_2,Throughput_2
2024-06-18 17:36:48,2,0.0,31.659846,41897984,729.659200,202,79652.515582,1642.403484,81294.919066,0.012301,-169.8421027,31.038376,35856384,320.814400,0,27.389050,158.026654,185.415704,5.393286,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:36:49,0,0.0,31.652234282308925,39915520,848.638111,202,79652.515582,1642.528210,81295.043792,0.012301,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:36:50,2,0.0,31.652783,39915520,870.497700,203,80078.439545,1642.528210,81720.967755,0.012237,-170.7894205,31.069822,36732928,314.787300,0,27.281619,158.160111,185.441730,5.392530,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:36:51,2,0.0,31.675576,38252544,702.682100,204,80504.702930,1642.641416,82147.344346,0.012173,-171.70771140000002,31.103908,41021440,315.053700,0,27.211860,158.268761,185.480621,5.391399,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:36:52,0,0.0,31.66621522197765,37724160,848.141635,205,80504.702930,1642.641416,82147.344346,0.012173,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:36:53,2,0.0,31.651495,37724160,698.661500,206,80930.778891,1642.691093,82573.469984,0.012110,-172.5190516,31.129320,34938880,303.316200,0,27.143930,158.394192,185.538122,5.389728,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:36:54,0,0.0,31.630002085249163,37904384,847.530391,205,80930.778891,1642.784551,82573.563442,0.012110,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:36:55,2,0.0,31.619030,37904384,1635.175600,206,81357.101311,1642.784551,82999.885862,0.012048,-173.42797360000003,31.129670,36069376,314.276200,0,27.075252,158.516201,185.591453,5.388179,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:36:56,2,0.0,31.611090,40173568,699.031200,207,81783.921412,1642.922915,83426.844327,0.011987,-174.3867173,31.135737,36265984,318.822600,0,27.007987,158.651501,185.659488,5.386205,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:36:57,0,0.0,31.601532594964606,41078784,848.856588,208,81783.921412,1642.922915,83426.844327,0.011987,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:36:58,2,0.0,31.578528,41078784,729.375200,208,82207.093291,1643.013935,83850.107226,0.011926,-174.4402316,31.094693,36270080,315.009000,0,26.905511,158.399202,185.304713,5.396517,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:36:59,0,0.0,31.57031884741537,41082880,848.268053,208,82207.093291,1643.037697,83850.130988,0.011926,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:00,2,0.0,31.551888,41082880,875.003100,209,82630.621402,1643.037697,84273.659099,0.011866,-175.3719627,31.116302,37990400,314.598900,0,26.838540,158.498039,185.336579,5.395589,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:01,2,0.0,31.587982,35962880,704.906400,210,83054.569896,1643.132313,84697.702209,0.011807,-176.30994869999998,31.122367,38211584,289.849800,0,26.769706,158.687002,185.456708,5.392094,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:02,0,0.0,31.58480688996433,39030784,848.084716,210,83054.569896,1643.167797,84697.737693,0.011807,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:03,2,0.0,31.619057,39030784,748.601000,212,83478.246330,1643.167797,85121.414127,0.011748,-177.09250470000003,31.110841,38215680,315.732600,0,26.705102,158.801191,185.506293,5.390653,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:04,0,0.0,31.615934064484048,35790848,847.270507,211,83478.246330,1643.220886,85121.467216,0.011748,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:05,2,0.0,31.621362,35790848,1548.893500,212,83902.244156,1643.220886,85545.465042,0.011690,-178.02268440000003,31.147132,36143104,302.943100,0,26.642923,158.902162,185.545085,5.389526,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:06,2,0.0,31.619258,37163008,708.419400,213,84326.650024,1643.277303,85969.927327,0.011632,-178.95902,31.144453,36265984,612.524000,0,27.214222,159.037081,186.251303,5.369090,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:07,0,0.0,31.612821035423757,40763392,848.381625,213,84326.650024,1643.316030,85969.966054,0.011632,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:08,2,0.0,31.604825,40763392,731.647100,214,84750.778626,1643.316030,86394.094656,0.011575,-179.74091800000002,31.164582,39260160,302.866000,0,27.148480,159.164046,186.312526,5.367326,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:09,0,0.0,31.59006653316768,40783872,847.830278,214,84750.778626,1643.457734,86394.236360,0.011575,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:10,2,0.0,31.589759,40783872,863.656200,215,85175.365183,1643.457734,86818.822917,0.011518,-180.69291649999997,31.147299,39669760,304.332300,0,27.086124,159.273778,186.359902,5.365961,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:11,2,0.0,31.599980,39985152,700.451500,216,85600.231072,1643.506062,87243.737134,0.011462,-181.6072538,31.102383,37969920,308.498600,0,27.021761,159.389693,186.411454,5.364477,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:12,0,0.0,31.58764654615207,40296448,847.362981,216,85600.231072,1643.561364,87243.792436,0.011462,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:13,2,0.0,31.597874,40296448,715.452000,218,86024.828451,1643.561364,87668.389815,0.011407,-182.4095217,31.140786,37969920,305.083300,0,26.955805,159.505586,186.461391,5.363041,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:14,2,0.0,31.629721,36061184,1593.835500,218,86449.827165,1643.545453,88093.372618,0.011352,-183.33328820000003,31.108268,38809600,304.993100,0,26.895731,159.654958,186.550689,5.360473,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:15,0,0.0,31.642247105099564,38301696,848.483971,218,86449.827165,1643.545453,88093.372618,0.011352,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:16,2,0.0,31.643799,38375424,764.706200,219,86875.005672,1643.595381,88518.601053,0.011297,-184.23373349999997,31.115757,38809600,311.036600,0,26.833648,159.761963,186.595611,5.359183,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:17,0,0.0,31.63162133419759,41254912,847.986629,219,86875.005672,1643.660958,88518.666630,0.011297,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:18,2,0.0,31.624386,41254912,699.539400,220,87296.883351,1643.660958,88940.544309,0.011243,-184.3382071,31.144641,40382464,313.276500,0,26.714644,159.243918,185.958562,5.377542,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:19,2,0.0,31.658524,41869312,867.879900,221,87719.106801,1643.714859,89362.821660,0.011190,-185.2466453,31.100504,36167680,302.720300,0,26.655451,159.399504,186.054955,5.374756,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:20,0,0.0,31.65200846908998,36749312,847.160686,222,87719.106801,1643.714859,89362.821660,0.011190,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:21,2,0.0,31.662116,36749312,779.170300,222,88141.821378,1643.895015,89785.716393,0.011138,-186.2160204,31.068800,37761024,712.967600,0,26.625647,159.871855,186.497502,5.362002,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:22,0,0.0,31.635296370188765,38895616,846.967223,222,88141.821378,1643.995547,89785.816925,0.011138,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:23,2,0.0,31.619446,38993920,737.721100,224,88564.451894,1643.995547,90208.447441,0.011085,-187.03190679999997,31.106911,41070592,304.690300,0,26.565090,160.014969,186.580059,5.359630,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:24,2,0.0,31.615841,41246720,1562.086000,224,88987.371730,1644.107300,90631.479030,0.011034,-187.9409775,31.089934,39776256,304.479200,0,26.508404,160.133272,186.641676,5.357860,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:25,0,0.0,31.6319633240243,41324544,848.041010,224,88987.371730,1644.107300,90631.479030,0.011034,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:26,2,0.0,31.642431,35188736,730.428400,225,89410.659925,1644.155161,91054.815086,0.010982,-188.8736196,31.074168,41791488,633.761000,0,27.108133,160.240425,187.348558,5.337644,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:27,0,0.0,31.653992537531632,38264832,847.681092,225,89410.659925,1644.215294,91054.875219,0.010982,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:28,2,0.0,31.651169,38273024,696.358800,226,89833.859405,1644.215294,91478.074699,0.010932,-189.6988303,31.090922,41791488,308.913200,0,27.015397,160.316739,187.332136,5.338112,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:29,2,0.0,31.656576,40624128,854.967400,227,90257.253042,1644.263705,91901.516747,0.010881,-190.59290130000002,31.052227,34578432,310.412200,0,26.952009,160.425186,187.377195,5.336829,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:30,0,0.0,31.66216052487347,40693760,846.854791,228,90257.253042,1644.263705,91901.516747,0.010881,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:31,2,0.0,31.661209,40673280,716.245800,228,90681.103553,1644.381816,92325.485369,0.010831,-191.55206629999998,31.021986,36802560,315.963200,0,26.892973,160.553768,187.446741,5.334849,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:32,0,0.0,31.675656340704624,42774528,846.597043,228,90681.103553,1644.448983,92325.552536,0.010831,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:33,2,0.0,31.670774,42774528,700.379800,230,91104.742159,1644.448983,92749.191142,0.010782,-192.3611252,31.016242,37113856,306.617800,0,26.833558,160.673459,187.507017,5.333134,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:34,2,0.0,31.710963,42774528,1592.071100,230,91528.600801,1644.462233,93173.063034,0.010733,-193.2552902,31.030158,35905536,320.019900,0,26.743936,160.544119,187.288055,5.339369,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:35,0,0.0,31.691177293449726,43941888,847.723324,230,91528.600801,1644.462233,93173.063034,0.010733,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:36,2,0.0,31.677802,43941888,714.672700,231,91952.776192,1644.548697,93597.324889,0.010684,-194.1822967,31.026281,37564416,313.141600,0,26.682148,160.666424,187.348572,5.337644,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:37,0,0.0,31.712085817200624,43958272,847.234478,231,91952.776192,1644.547168,93597.323360,0.010684,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:38,2,0.0,31.725421,43958272,730.978500,232,92373.749509,1644.547168,94018.296677,0.010636,-194.25885359999998,31.060344,39407616,316.521700,0,26.539799,160.429936,186.969735,5.348459,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:39,2,0.0,31.711517,37330944,869.432100,233,92795.093762,1644.643148,94439.736910,0.010589,-195.17545200000004,31.055032,41328640,314.350400,0,26.486238,160.542006,187.028244,5.346786,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:40,0,0.0,31.70569869235573,40730624,846.468006,234,92795.093762,1644.643148,94439.736910,0.010589,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:41,2,0.0,31.717345,40816640,747.714500,234,93216.857977,1644.663962,94861.521939,0.010542,-196.12083850000002,31.019208,41340928,704.143100,0,26.458398,160.981858,187.440256,5.335033,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:42,0,0.0,31.729477294143564,41807872,846.334002,234,93216.857977,1644.694542,94861.552519,0.010542,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:43,2,0.0,31.726116,41807872,697.091700,235,93638.361538,1644.694542,95283.056080,0.010495,-196.8974402,31.044208,40198144,307.342600,0,26.381160,161.058065,187.439225,5.335063,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:44,2,0.0,31.716812,36970496,1572.815600,236,94060.170670,1644.714606,95704.885276,0.010449,-197.8220412,31.041421,34873344,324.445400,0,26.295892,161.151350,187.447242,5.334834,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:45,0,0.0,31.711202392440622,40955904,847.338041,236,94060.170670,1644.714606,95704.885276,0.010449,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:46,2,0.0,31.739625,41021440,752.052600,237,94482.470170,1644.813969,96127.284139,0.010403,-198.7875589,31.027236,39432192,594.432700,0,26.796878,161.226082,188.022960,5.318499,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:47,0,0.0,31.738737268295488,41181184,846.892726,237,94482.470170,1644.905178,96127.375348,0.010403,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:48,2,0.0,31.721356,41181184,709.653100,238,94904.482534,1644.905178,96549.387712,0.010357,-199.57260570000003,31.051650,39821312,302.339100,0,26.740608,161.338116,188.078724,5.316923,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:49,2,0.0,31.718291,43368448,828.860300,239,95326.899107,1644.994086,96971.893193,0.010312,-200.50003589999997,31.039759,43679744,313.219300,0,26.674197,161.462138,188.136335,5.315294,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:50,0,0.0,31.72782656960266,43388928,846.215915,240,95326.899107,1644.994086,96971.893193,0.010312,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:51,2,0.0,31.730061,43388928,749.459800,240,95749.783268,1645.090312,97394.873580,0.010267,-201.4778365,31.042122,43741184,309.162500,0,26.616813,161.552232,188.169045,5.314370,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:52,0,0.0,31.729130160870902,45592576,845.979605,240,95749.783268,1645.180212,97394.963480,0.010267,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:53,2,0.0,31.730849,45592576,747.583300,241,96172.434970,1645.180212,97817.615182,0.010223,-202.2492255,31.008929,43487232,316.016100,0,26.560500,161.680515,188.241015,5.312339,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:54,2,0.0,31.756032,45592576,1589.733800,242,96595.449546,1645.286567,98240.736113,0.010179,-203.18943160000003,30.990102,43565056,315.919700,0,26.504874,161.768613,188.273487,5.311422,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:55,0,0.0,31.76610722980703,43663360,847.060205,242,96595.449546,1645.286567,98240.736113,0.010179,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:56,2,0.0,31.742293,43663360,725.172000,243,97018.984376,1645.347660,98664.332036,0.010135,-204.1617885,30.978488,44834816,304.997800,0,26.449061,161.868067,188.317128,5.310191,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:57,0,0.0,31.75627290958418,43663360,846.598515,243,97018.984376,1645.426762,98664.411138,0.010135,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:58,2,0.0,31.743277,43663360,743.188800,244,97439.274333,1645.426762,99084.701095,0.010092,-204.19289,31.011029,34811904,316.465800,0,26.342259,161.604711,187.946970,5.320650,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:37:59,2,0.0,31.725677,46080000,829.657000,245,97860.071135,1645.502451,99505.573586,0.010050,-205.1631062,31.032961,36110336,311.244900,0,26.287754,161.705129,187.992883,5.319350,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:00,0,0.0,31.745505755261576,46080000,845.981325,246,97860.071135,1645.502451,99505.573586,0.010050,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:01,2,0.0,31.752663,46080000,699.273400,246,98281.246669,1645.725362,99926.972031,0.010007,-206.12583359999996,31.014768,39907328,737.279400,0,26.260754,162.128569,188.389323,5.308156,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:02,0,0.0,31.743543765863688,42926080,845.680572,246,98281.246669,1645.788944,99927.035613,0.010007,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:03,2,0.0,31.756924,42926080,741.435300,247,98702.305539,1645.788944,100348.094483,0.009965,-206.90906109999997,31.011466,37171200,318.024900,0,26.209287,162.280055,188.489342,5.305340,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:04,2,0.0,31.792463,43917312,1569.863700,248,99123.909722,1645.899946,100769.809668,0.009924,-207.88821439999998,31.026241,40128512,315.642400,0,26.157436,162.367597,188.525033,5.304335,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:05,0,0.0,31.807662376068468,36773888,846.700063,248,99123.909722,1645.899946,100769.809668,0.009924,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:06,2,0.0,31.792572,36773888,733.474800,249,99545.785570,1646.010510,101191.796080,0.009882,-208.8167712,31.021386,35794944,619.427200,0,26.573454,162.430355,189.003809,5.290899,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:07,0,0.0,31.805410745239282,41058304,846.256375,249,99545.785570,1646.044945,101191.830515,0.009882,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:08,2,0.0,31.814633,41058304,725.944400,250,99967.401784,1646.044945,101613.446729,0.009841,-209.5979871,31.018265,38744064,305.655600,0,26.520128,162.543044,189.063172,5.289237,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:09,2,0.0,31.778235,37974016,833.075200,251,100389.584624,1646.205722,102035.790346,0.009800,-210.57229149999998,30.956799,40488960,302.695700,0,26.466626,162.662841,189.129467,5.287383,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:10,0,0.0,31.773262848241696,42332160,845.611959,252,100389.584624,1646.205722,102035.790346,0.009800,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:11,2,0.0,31.782607,42332160,769.172600,252,100812.086648,1646.271217,102458.357865,0.009760,-211.5134234,30.928196,40579072,304.201700,0,26.413130,162.744121,189.157251,5.286607,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:12,0,0.0,31.742886060501576,38125568,845.448324,252,100812.086648,1646.315462,102458.402110,0.009760,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:13,2,0.0,31.754876,38125568,694.580300,253,101234.375164,1646.315462,102880.690626,0.009720,-212.2956065,30.971855,40808448,304.845100,0,26.364292,162.859595,189.223887,5.284745,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:14,2,0.0,31.744150,43274240,1510.502700,254,101657.106961,1646.433190,103303.540151,0.009680,-213.24888699999997,30.962951,42434560,307.356600,0,26.314771,162.960824,189.275595,5.283301,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:15,0,0.0,31.735420816683877,36380672,846.363207,254,101657.106961,1646.433190,103303.540151,0.009680,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:16,2,0.0,31.716985,36380672,792.427500,255,102080.234478,1646.515495,103726.749973,0.009641,-214.1995867,30.962141,37617664,317.150200,0,26.265206,163.041293,189.306499,5.282439,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:17,0,0.0,31.70634229314971,41725952,845.980216,255,102080.234478,1646.613468,103726.847946,0.009641,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:18,2,0.0,31.692830,41725952,753.794100,256,102500.331528,1646.613468,104146.944996,0.009602,-214.258308,30.929087,42815488,317.649600,0,26.163462,162.789656,188.953118,5.292318,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:19,2,0.0,31.675377,42831872,827.232300,257,102920.956640,1646.764620,104567.721260,0.009563,-215.226223,30.922062,36196352,329.837600,0,26.115197,162.903713,189.018910,5.290476,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:20,0,0.0,31.660968874278804,39043072,845.354457,258,102920.956640,1646.764620,104567.721260,0.009563,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:21,2,0.0,31.658812,39043072,741.347000,258,103341.924897,1646.802613,104988.727510,0.009525,-216.1639787,30.892781,42393600,729.440100,0,26.091361,163.298168,189.389529,5.280123,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:22,0,0.0,31.641936865153067,41115648,845.103991,258,103341.924897,1646.930918,104988.855815,0.009525,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:23,2,0.0,31.661847,41115648,698.619200,260,103762.747313,1646.930918,105409.678231,0.009487,-216.97058950000002,30.844560,40812544,307.918700,0,26.043048,163.395716,189.438764,5.278751,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:24,2,0.0,31.638305,43413504,1596.189000,260,104184.066914,1647.045235,105831.112149,0.009449,-217.9409594,30.839002,34795520,308.542000,0,25.974538,163.479021,189.453559,5.278338,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:25,0,0.0,31.629224155388396,42680320,846.110424,260,104184.066914,1647.045235,105831.112149,0.009449,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:26,2,0.0,31.646063,42680320,750.870900,261,104605.709704,1647.141867,106252.851571,0.009412,-218.8703678,30.829020,42029056,616.504500,0,26.412511,163.572797,189.985308,5.263565,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:27,0,0.0,31.65866214204138,42795008,845.717830,261,104605.709704,1647.219490,106252.929194,0.009412,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:28,2,0.0,31.657073,42795008,730.878100,262,105027.109711,1647.219490,106674.329201,0.009374,-219.6549063,30.845875,41775104,313.823700,0,26.360308,163.662104,190.022412,5.262537,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:29,2,0.0,31.684932,43753472,862.660500,263,105448.939567,1647.270190,107096.209757,0.009337,-220.6209975,30.859927,41701376,309.487400,0,26.307749,163.765474,190.073223,5.261130,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:30,0,0.0,31.68296745533115,45195264,845.131715,264,105448.939567,1647.270190,107096.209757,0.009337,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:31,2,0.0,31.676103,45195264,711.847900,264,105871.071060,1647.328029,107518.399089,0.009301,-221.54062720000002,30.836789,43630592,306.389700,0,26.257683,163.874700,190.132383,5.259493,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:32,0,0.0,31.674280963310846,45424640,844.895532,264,105871.071060,1647.402610,107518.473670,0.009301,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:33,2,0.0,31.692684,45424640,748.715800,265,106293.142852,1647.402610,107940.545462,0.009264,-222.3555406,30.836267,38973440,301.779000,0,26.207802,163.973314,190.181116,5.258146,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:34,2,0.0,31.676002,48730112,1518.799000,266,106715.561790,1647.526658,108363.088448,0.009228,-223.31282520000002,30.848014,44240896,304.778500,0,26.134895,164.020977,190.155872,5.258844,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:35,0,0.0,31.671678120913317,48771072,845.823649,266,106715.561790,1647.526658,108363.088448,0.009228,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:36,2,0.0,31.676923,48771072,715.623300,267,107138.292095,1647.590034,108785.882129,0.009192,-224.2391568,30.838063,35282944,307.051000,0,26.088954,164.132359,190.221313,5.257034,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:37,0,0.0,31.676719483318188,47734784,845.425777,267,107138.292095,1647.655022,108785.947117,0.009192,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:38,2,0.0,31.667705,47734784,769.990100,268,107558.144574,1647.655022,109205.799596,0.009157,-224.31945729999998,30.848921,42450944,313.173100,0,26.024151,163.941703,189.965854,5.264104,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:39,2,0.0,31.696815,41791488,781.204000,269,107978.485643,1647.807154,109626.292797,0.009122,-225.26744240000002,30.876749,45432832,315.580200,0,25.976730,164.104717,190.081447,5.260903,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:40,0,0.0,31.703538629455043,42856448,844.865505,270,107978.485643,1647.807154,109626.292797,0.009122,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:41,2,0.0,31.693251,42856448,727.547400,270,108399.273065,1647.906447,110047.179512,0.009087,-226.2279373,30.881691,40329216,718.605800,0,25.954487,164.506536,190.461023,5.250418,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:42,0,0.0,31.69192743108453,44396544,844.603703,270,108399.273065,1647.964101,110047.237166,0.009087,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:43,2,0.0,31.694605,44396544,774.955300,271,108820.031221,1647.964101,110467.995322,0.009052,-227.0471755,30.903527,43782144,302.665500,0,25.883546,164.602640,190.486186,5.249725,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:44,2,0.0,31.705279,42577920,1538.086200,272,109240.923095,1647.998483,110888.921578,0.009018,-227.95348910000004,30.909959,41402368,325.896300,0,25.823299,164.648100,190.471399,5.250132,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:45,0,0.0,31.698818328151432,42950656,845.610422,272,109240.923095,1647.998483,110888.921578,0.009018,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:46,2,0.0,31.702652,42950656,739.126400,273,109662.299948,1648.051330,111310.351278,0.008984,-228.9063895,30.896765,35008512,591.550200,0,26.276104,164.751365,191.027469,5.234849,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:47,0,0.0,31.703162976318715,43401216,845.218456,273,109662.299948,1648.144275,111310.444223,0.008984,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-06-18 17:38:48,2,0.0,31.696188,43401216,721.030800,274,110083.556679,1648.144275,111731.700954,0.008950,-229.73078420000002,30.879156,41877504,305.054000,0,26.230272,164.822620,191.052892,5.234153,0.0,0,0,0,0,0,0,0,0
