date,HopCount,Timestamp_0,BrokerId_0,Cpu_0,Memory_0,InterArrivalTime_0,QueueLength_0,QueueTime_0,ServiceTime_0,ResponseTime_0,Throughput_0,Timestamp_1,BrokerId_1,Cpu_1,Memory_1,InterArrivalTime_1,QueueLength_1,QueueTime_1,ServiceTime_1,ResponseTime_1,Throughput_1,BrokerId_2,Cpu_2,Memory_2,InterArrivalTime_2,QueueLength_2,QueueTime_2,ServiceTime_2,ResponseTime_2,Throughput_2
2024-08-03 19:30:17,3.0,4.205009000000004,2.0,100.424413,32063488,1.037108,3,4.155050,1.160528,5.315578,0.188126,5.836998099999995,4.0,100.315136,31240192,1.026477,5,5.835104,1.159886,6.994990,0.142959,5.0,99.910463,26750976,1.266226,1,2.033434,1.157840,3.191274,0.313354
2024-08-03 19:30:18,2.0,4.746471,2.0,100.456493,32112640,1.037108,2,4.746574,1.169959,5.916533,0.169018,0.0,1.0,99.995997,30195712,0.746525,18,13.803357,1.169267,14.972624,0.066789,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:19,2.0,5.626198799999997,2.0,100.433356,32153600,1.097102,2,5.622198,1.164261,6.786459,0.147352,0.0,3.0,99.945198,31551488,0.482529,37,19.456615,0.906467,20.363082,0.049108,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:20,0.0,0.0,0.0,100.41994551734419,32215040,1.097102,1,5.622198,1.162609,6.784807,0.147388,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:21,2.0,5.3697871999999975,2.0,100.433800,32223232,1.112036,2,5.321828,1.162609,6.484437,0.154215,0.0,4.0,100.295428,31408128,1.021836,5,4.836847,1.168890,6.005738,0.166507,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:22,3.0,3.043610700000002,2.0,100.404886,32260096,1.088024,3,2.992651,1.166565,4.159216,0.240430,5.850509000000002,4.0,100.258755,31608832,1.018727,6,5.849625,1.158157,7.007782,0.142699,5.0,99.924085,27480064,1.198828,2,2.476094,1.163552,3.639646,0.274752
2024-08-03 19:30:23,2.0,2.430954700000001,2.0,100.415922,32366592,1.044542,5,2.429058,1.167697,3.596754,0.278028,0.0,1.0,99.986812,30498816,0.775877,19,15.424493,1.163057,16.587550,0.060286,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:24,2.0,3.031855400000005,2.0,100.407015,32456704,1.041826,5,3.025854,1.162739,4.188593,0.238744,0.0,3.0,99.959262,31780864,0.507667,41,21.356020,0.909071,22.265090,0.044913,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:25,2.0,3.5959258999999975,2.0,100.389337,32452608,1.041826,4,3.596029,1.170286,4.766315,0.209806,0.0,1.0,99.991151,30629888,0.766109,21,16.593025,1.169968,17.762993,0.056297,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:26,2.0,4.448400599999999,2.0,100.394824,32509952,1.060073,4,4.444400,1.162231,5.606630,0.178360,0.0,3.0,99.954001,31916032,0.493822,45,22.264633,0.911950,23.176582,0.043147,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:27,0.0,0.0,0.0,100.38130527324068,32587776,1.060073,3,4.444400,1.163234,5.607634,0.178328,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:28,2.0,5.382347699999997,2.0,100.378976,32587776,1.060073,3,5.332388,1.163234,6.495623,0.153950,0.0,4.0,100.247026,31744000,1.026890,5,6.455239,1.156028,7.611267,0.131384,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:29,2.0,5.870361099999997,2.0,100.358184,32600064,1.085452,3,5.866360,1.162347,7.028707,0.142274,0.0,3.0,99.957142,31920128,0.493822,44,23.167438,0.907632,24.075070,0.041537,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:30,2.0,6.120282799999991,2.0,100.339792,32694272,1.098223,3,6.116271,1.167159,7.283431,0.137298,0.0,3.0,99.944428,32165888,0.483426,48,24.079596,0.904832,24.984428,0.040025,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:31,3.0,5.3929396999999994,2.0,100.344742,32862208,1.060417,5,5.344981,1.156605,6.501586,0.153809,7.006792300000001,4.0,100.234714,31944704,1.007368,7,7.004908,1.160837,8.165746,0.122463,5.0,99.938504,28037120,1.182092,2,2.927599,1.164089,4.091688,0.244398
2024-08-03 19:30:32,2.0,4.235050599999994,2.0,100.324120,33144832,1.038766,6,4.182090,1.170097,5.352188,0.186839,0.0,4.0,100.257162,32169984,0.992980,7,6.907819,1.162120,8.069938,0.123917,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:33,2.0,3.6149620999999996,2.0,100.347365,33710080,1.036502,6,3.613065,1.167166,4.780231,0.209195,0.0,1.0,100.001905,30908416,0.755066,25,19.360405,1.164941,20.525346,0.048720,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:34,0.0,0.0,0.0,100.35673126375282,33783808,1.036502,5,3.613065,1.166729,4.779794,0.209214,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:35,2.0,4.442416899999998,2.0,100.343468,33783808,1.036502,5,4.436416,1.166729,5.603144,0.178471,0.0,3.0,99.944945,32645120,0.487982,51,25.075514,0.908722,25.984236,0.038485,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:36,2.0,4.791102999999993,2.0,100.340838,33878016,1.036502,4,4.791206,1.173523,5.964729,0.167652,0.0,1.0,100.037124,30932992,0.755066,24,20.521994,1.169350,21.691344,0.046101,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:37,2.0,5.8749854,2.0,100.336741,33898496,1.067084,5,5.870984,1.167098,7.038083,0.142084,0.0,3.0,99.943066,32698368,0.487982,50,25.982012,0.911832,26.893845,0.037183,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:38,3.0,6.592783499999996,2.0,100.330212,33918976,1.051253,6,6.542824,1.171462,7.714287,0.129630,8.114084499999997,4.0,100.252960,32370688,0.980279,7,8.114201,1.156560,9.270761,0.107866,5.0,99.930636,28454912,1.196986,2,2.267839,1.164772,3.432610,0.291323
2024-08-03 19:30:39,2.0,7.293069100000011,2.0,100.328480,33943552,1.051253,5,7.289068,1.157086,8.446154,0.118397,0.0,3.0,99.940695,33169408,0.504195,52,26.888868,0.905993,27.794861,0.035978,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:40,2.0,7.553891899999996,2.0,100.325149,33972224,1.053586,6,7.549891,1.170356,8.720247,0.114676,0.0,3.0,99.936385,33181696,0.503129,52,27.797491,0.909359,28.706849,0.034835,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:41,0.0,0.0,0.0,100.31184360754045,34000896,1.053586,5,7.549891,1.171529,8.721419,0.114660,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:42,2.0,5.4417002,2.0,100.320157,34000896,1.035240,7,5.392741,1.171529,6.564269,0.152340,0.0,4.0,100.249077,32612352,0.998034,9,9.691814,1.166560,10.858374,0.092095,0.0,0,0,0,0,0,0,0,0
